year,team1,team1_score,team2,team2_score
2021,"Utah St.",83,"Air Force",48
2021,Minnesota,59,Wisconsin,71
2021,"San Diego",62,"San Francisco",70
2021,"USC Upstate",60,"High Point",51
2021,Utah,70,UCLA,72
2021,"Northern Ariz.",78,Idaho,65
2021,Michigan,84,Maryland,73
2021,Arizona,80,Washington,53
2021,"Boise St.",106,"San Jose St.",54
2021,Nevada,68,"New Mexico",54
2021,Colorado,72,"Southern California",62
2021,California,69,Oregon,82
2021,"Saint Peter's",58,Canisius,70
2021,McMurry,54,UIW,81
2021,Niagara,61,Marist,63
2021,Liberty,70,Lipscomb,77
2021,UTSA,86,Rice,95
2021,"Green Bay",77,"Youngstown St.",84
2021,"Western Ky.",67,Charlotte,63
2021,"Montana Western",67,"Montana St.",96
2021,Rider,70,Fairfield,62
2021,"UT Arlington",93,"Little Rock",102
2021,Milwaukee,64,"Robert Morris",67
2021,Troy,69,"App State",56
2021,Jacksonville,62,"Kennesaw St.",57
2021,"Georgia St.",69,"Coastal Carolina",81
2021,"South Alabama",88,"Ga. Southern",59
2021,"Purdue Fort Wayne",68,"Northern Ky.",75
2021,"Cleveland St.",65,IUPUI,62
2021,"Kent St.",62,Akron,66
2021,"Old Dominion",67,FIU,82
2021,"Wright St.",90,Oakland,51
2021,"Texas St.",77,Louisiana,83
2021,"CSU Bakersfield",89,"Long Beach St.",90
2021,"Arkansas St.",72,ULM,84
2021,Transylvania,40,Bellarmine,90
2021,Marshall,68,"Louisiana Tech",75
2021,"Cal St. Fullerton",63,"UC Santa Barbara",81
2021,UTEP,66,"Southern Miss.",74
2021,Elon,52,Northeastern,75
2021,Louisville,76,"Boston College",64
2021,Missouri,81,Arkansas,68
2021,Creighton,67,Providence,65
2021,Texas,84,Kansas,59
2021,Duquesne,75,"George Washington",63
2021,"Saint Peter's",60,Canisius,63
2021,Chattanooga,79,VMI,84
2021,"Florida A&M",71,"South Carolina",78
2021,Baylor,76,"Iowa St.",65
2021,Bucknell,69,Navy,78
2021,LSU,79,Florida,83
2021,Lafayette,89,Lehigh,90
2021,TCU,67,"Kansas St.",60
2021,"Col. of Charleston",67,Delaware,70
2021,"Northern Ariz.",83,Idaho,78
2021,Iowa,77,Rutgers,75
2021,"East Carolina",56,Tulane,60
2021,"N.C. A&T",97,"South Carolina St.",86
2021,Niagara,86,Marist,72
2021,Toledo,70,"Western Mich.",59
2021,Clemson,66,"Miami (FL)",65
2021,Binghamton,56,Hartford,76
2021,"William & Mary",56,Hofstra,61
2021,Mercer,80,Furman,83
2021,Tulsa,70,Cincinnati,66
2021,UTSA,69,Rice,84
2021,"Old Dominion",71,FIU,66
2021,"Georgia St.",70,"Coastal Carolina",62
2021,"New Hampshire",56,Maine,59
2021,Ohio,78,"Ball St.",68
2021,"Army West Point",57,Colgate,101
2021,"South Alabama",49,"Ga. Southern",62
2021,NJIT,73,"UMass Lowell",67
2021,Auburn,66,"Texas A&M",68
2021,Jacksonville,72,"Kennesaw St.",66
2021,"Oklahoma St.",82,"Texas Tech",77
2021,"West Virginia",71,Oklahoma,75
2021,"Green Bay",79,"Youngstown St.",69
2021,"Lamar University",65,"Abilene Christian",83
2021,"Notre Dame",65,"North Carolina",66
2021,"Colorado St.",70,"San Diego St.",67
2021,UNI,61,Evansville,65
2021,Utah,46,"Southern California",64
2021,Troy,59,"App State",90
2021,"Western Ky.",71,Charlotte,75
2021,"George Mason",65,Dayton,74
2021,"Kansas City",45,"North Dakota",52
2021,"North Dakota St.",68,"Western Ill.",50
2021,"Utah Valley",62,"Weber St.",70
2021,Butler,60,"Seton Hall",68
2021,"Mt. St. Joseph",38,Bellarmine,90
2021,"Tennessee Tech",81,"Eastern Ill.",87
2021,"UT Arlington",62,"Little Rock",75
2021,"Texas St.",71,Louisiana,59
2021,Liberty,66,Lipscomb,50
2021,"Eastern Ky.",80,"Austin Peay",75
2021,"Central Ark.",81,McNeese,67
2021,"Oral Roberts",95,Omaha,83
2021,Rider,56,Fairfield,72
2021,Denver,54,"South Dakota",93
2021,"Morehead St.",61,"Murray St.",56
2021,"Cleveland St.",59,IUPUI,49
2021,"Wright St.",71,Oakland,81
2021,"Arkansas St.",55,ULM,62
2021,"St. Bonaventure",69,Richmond,66
2021,ETSU,71,"UNC Greensboro",61
2021,Belmont,90,"UT Martin",69
2021,UTEP,77,"Southern Miss.",62
2021,"New Orleans",67,SFA,78
2021,Grambling,66,"Alabama St.",49
2021,California,64,"Oregon St.",73
2021,"Utah St.",72,"Air Force",53
2021,"Wichita St.",83,"Ole Miss",79
2021,"Bowling Green",68,"Northern Ill.",42
2021,"Tennessee St.",79,"Southeast Mo. St.",83
2021,Purdue,58,Illinois,66
2021,"Albany (NY)",63,Vermont,62
2021,"Sam Houston",84,"Nicholls St.",81
2021,"Purdue Fort Wayne",68,"Northern Ky.",70
2021,Alabama,71,Tennessee,63
2021,Kentucky,78,"Mississippi St.",73
2021,"Mississippi Val.",52,"Ark.-Pine Bluff",92
2021,"Indiana St.",74,"Missouri St.",84
2021,Fordham,52,"La Salle",89
2021,"Boise St.",87,"San Jose St.",86
2021,UCF,61,"South Fla.",68
2021,Marshall,80,"Louisiana Tech",73
2021,"CSU Bakersfield",89,"Long Beach St.",76
2021,Wyoming,78,"Fresno St.",74
2021,Samford,84,Wofford,94
2021,"Northern Colo.",64,Montana,62
2021,Marquette,64,Georgetown,60
2021,"North Texas",49,"Loyola Chicago",57
2021,"Cal St. Fullerton",61,"UC Santa Barbara",65
2021,"Northwestern St.",93,"Houston Baptist",99
2021,"San Francisco",62,Gonzaga,85
2021,"Michigan St.",84,Nebraska,77
2021,Colorado,62,UCLA,65
2021,Nevada,84,"New Mexico",74
2021,Stanford,56,Oregon,73
2021,Arizona,86,"Washington St.",82
2021,"Mt. St. Joseph",38,Bellarmine,90
2021,Elon,58,Northeastern,66
2021,NJIT,60,"UMass Lowell",74
2021,"New Hampshire",62,Maine,58
2021,"William & Mary",73,Hofstra,82
2021,Binghamton,74,Hartford,77
2021,"Col. of Charleston",66,Delaware,59
2021,Duquesne,73,"George Washington",75
2021,Monmouth,77,Siena,78
2021,"Army West Point",75,Colgate,73
2021,"Fresno Pacific",54,"Sacramento St.",85
2021,Lehigh,70,Lafayette,82
2021,UNI,64,Evansville,70
2021,"Indiana St.",66,"Missouri St.",70
2021,"N.C. A&T",73,"South Carolina St.",66
2021,"Kansas City",77,"North Dakota",53
2021,"North Dakota St.",78,"Western Ill.",67
2021,"Saint Joseph's",77,"Rhode Island",85
2021,"Albany (NY)",66,Vermont,74
2021,"Oral Roberts",86,Omaha,75
2021,Denver,57,"South Dakota",79
2021,"Ohio St.",60,Minnesota,77
2021,Navy,63,Bucknell,60
2021,"Morgan St.",80,"James Madison",73
2021,"Southern Ill.",55,Drake,73
2021,"Wake Forest",54,"Georgia Tech",70
2021,Houston,74,SMU,60
2021,Northwestern,66,Michigan,85
2021,"Northern Colo.",54,Montana,56
2021,"Boston U.",83,"Holy Cross",76
2021,Stanford,81,"Oregon St.",71
2021,Winthrop,85,"Charleston So.",69
2021,Monmouth,62,Siena,76
2021,Campbell,70,Gardner-Webb,61
2021,Longwood,69,"USC Upstate",71
2021,Hampton,66,Radford,79
2021,"Southern Ill.",55,Drake,86
2021,"Mt. Marty",50,"South Dakota St.",93
2021,"Delaware St.",78,"Coppin St.",86
2021,Maryland,55,Indiana,63
2021,"Colorado St.",65,"San Diego St.",78
2021,"Jackson St.",60,"Alabama St.",44
2021,Wyoming,61,"Fresno St.",81
2021,"West Virginia",87,"Oklahoma St.",84
2021,"Benedictine Mesa",64,"San Jose St.",80
2021,"Holy Cross",68,"Boston U.",66
2021,Toledo,84,"Kent St.",82
2021,Winthrop,78,"Charleston So.",76
2021,Campbell,70,Gardner-Webb,85
2021,"Fla. Atlantic",70,"James Madison",79
2021,Dayton,54,Fordham,55
2021,"Central Mich.",69,"Bowling Green",90
2021,Longwood,59,"USC Upstate",65
2021,Hampton,65,Radford,76
2021,"Northern Ill.",73,Ohio,76
2021,"Kansas St.",71,"Texas Tech",82
2021,Davidson,61,Duquesne,48
2021,Vanderbilt,74,Kentucky,77
2021,Florida,71,Alabama,86
2021,"NC State",70,Clemson,74
2021,"Delaware St.",77,"Coppin St.",81
2021,"North Carolina",67,"Miami (FL)",65
2021,"Iowa St.",72,Texas,78
2021,Rutgers,45,"Michigan St.",68
2021,Missouri,63,"Mississippi St.",78
2021,UConn,65,Marquette,54
2021,Kansas,93,TCU,64
2021,"Saint Joseph's",57,"St. Bonaventure",83
2021,Tulsa,61,"South Fla.",51
2021,Pittsburgh,63,Syracuse,60
2021,"Rhode Island",73,Richmond,80
2021,"Virginia Tech",71,Louisville,73
2021,Georgia,92,LSU,94
2021,Georgetown,55,Butler,63
2021,"UNC Greensboro",84,Wofford,75
2021,Samford,68,Chattanooga,73
2021,Arkansas,74,Tennessee,79
2021,VCU,66,"George Mason",61
2021,UIW,75,"Northwestern St.",67
2021,"Wichita St.",63,Houston,70
2021,"Abilene Christian",66,"Houston Baptist",63
2021,"St. John's (NY)",61,Xavier,69
2021,"Lamar University",69,"Nicholls St.",76
2021,"Sam Houston",70,"Southeastern La.",52
2021,"New Orleans",79,"Central Ark.",83
2021,"Boston College",82,Duke,83
2021,Minnesota,57,Michigan,82
2021,Oklahoma,61,Baylor,76
2021,"Seton Hall",53,Creighton,89
2021,"Texas A&M",54,"South Carolina",78
2021,"Wake Forest",61,Virginia,70
2021,Auburn,61,"Ole Miss",72
2021,"Utah St.",77,"New Mexico",45
2021,"Air Force",59,"Boise St.",78
2021,"Mount St. Mary's",55,"St. Francis Brooklyn",70
2021,"Central Conn. St.",68,Bryant,93
2021,Northeastern,81,Hofstra,78
2021,Oregon,72,Colorado,79
2021,Cincinnati,76,SMU,69
2021,"St. Mary's (TX)",67,UTRGV,96
2021,Iowa,89,Maryland,67
2021,"Sacred Heart",90,Merrimack,97
2021,"Tennessee Tech",54,"Morehead St.",57
2021,"Saint Francis (PA)",75,LIU,78
2021,"Southeast Mo. St.",66,Belmont,77
2021,Indiana,73,Wisconsin,80
2021,"Idaho St.",73,"Northern Ariz.",69
2021,UNLV,71,"Colorado St.",74
2021,"Jacksonville St.",66,"Eastern Ky.",69
2021,"Murray St.",68,"Eastern Ill.",74
2021,"Montana St.",79,"Northern Colo.",67
2021,BYU,69,Gonzaga,86
2021,"Southern California",87,Arizona,73
2021,Idaho,80,"Southern Utah",85
2021,Washington,75,Stanford,91
2021,Illinois,81,Northwestern,56
2021,"UT Martin",62,"Tennessee St.",74
2021,Portland,64,"San Francisco",88
2021,Nevada,60,"San Diego St.",65
2021,"Washington St.",71,California,60
2021,UCLA,81,"Arizona St.",75
2021,IUPUI,70,Milwaukee,94
2021,Rider,76,Niagara,70
2021,"Central Conn. St.",64,Bryant,76
2021,"Sacred Heart",68,Merrimack,62
2021,"Saint Francis (PA)",58,LIU,71
2021,"Mount St. Mary's",55,"St. Francis Brooklyn",67
2021,Manhattan,79,Quinnipiac,84
2021,Oakland,81,"Green Bay",84
2021,"Ga. Southern",63,"App State",66
2021,"South Alabama",65,"Coastal Carolina",78
2021,"Kennesaw St.",63,Liberty,69
2021,Ohio,78,Toledo,95
2021,"UT Arlington",77,ULM,64
2021,"Little Rock",64,Louisiana,66
2021,"Fla. Atlantic",67,"Old Dominion",71
2021,"North Florida",65,Jacksonville,66
2021,Hawaii,88,"UC Riverside",83
2021,FIU,68,"Middle Tenn.",55
2021,"North Texas",77,UTSA,70
2021,Purdue,55,"Michigan St.",54
2021,UIC,89,"Purdue Fort Wayne",96
2021,Stetson,86,"North Ala.",77
2021,"Youngstown St.",74,"Wright St.",72
2021,"Northern Ky.",44,"Cleveland St.",58
2021,Lipscomb,77,Bellarmine,72
2021,"Midwestern St.",71,SFA,87
2021,"Southern Miss.",60,UAB,72
2021,"Louisiana Tech",64,"Western Ky.",66
2021,"Grand Canyon",75,"Tarleton St.",72
2021,"Air Force",69,"Boise St.",80
2021,"Long Beach St.",82,"Cal St. Fullerton",80
2021,"South Dakota",66,"Kansas City",64
2021,"California Baptist",50,"Utah Valley",77
2021,Omaha,69,"North Dakota St.",71
2021,"Western Ill.",77,"South Dakota St.",83
2021,"North Dakota",72,"Oral Roberts",71
2021,"Utah St.",82,"New Mexico",46
2021,Dayton,89,Davidson,78
2021,"San Jose St.",64,"Fresno St.",79
2021,Rice,89,UTEP,101
2021,"Cal Poly",49,"CSU Bakersfield",62
2021,Hartford,62,"UMass Lowell",71
2021,Richmond,77,"George Mason",57
2021,"Miami (FL)",64,"NC State",59
2021,Hofstra,56,Northeastern,67
2021,"Wake Forest",68,Duke,79
2021,Alabama,94,Auburn,90
2021,"St. John's (NY)",79,Creighton,97
2021,IUPUI,63,Milwaukee,71
2021,"Ohio St.",79,Rutgers,68
2021,Gardner-Webb,65,Winthrop,75
2021,"Northern Ill.",58,"Miami (OH)",70
2021,"South Fla.",69,"East Carolina",63
2021,Chattanooga,87,"The Citadel",92
2021,Drexel,60,"Col. of Charleston",61
2021,"Mississippi St.",84,Vanderbilt,81
2021,Texas,72,"West Virginia",70
2021,Idaho,67,"Southern Utah",83
2021,"Seton Hall",76,DePaul,68
2021,Marist,64,Monmouth,80
2021,"Idaho St.",76,"Northern Ariz.",70
2021,"Rhode Island",83,VCU,68
2021,"Illinois St.",48,Evansville,57
2021,Vermont,76,Binghamton,60
2021,Virginia,61,"Boston College",49
2021,"Missouri St.",81,Valparaiso,68
2021,Maine,54,NJIT,63
2021,UMBC,69,"New Hampshire",54
2021,"Morgan St.",78,"Norfolk St.",74
2021,Delaware,62,"William & Mary",67
2021,Navy,69,Lehigh,61
2021,Akron,59,"Eastern Mich.",71
2021,Tennessee,68,"Texas A&M",54
2021,"Montana St.",76,"Northern Colo.",74
2021,Fordham,45,Duquesne,48
2021,"UNC Asheville",71,Hampton,73
2021,"Army West Point",83,"Holy Cross",68
2021,"Youngstown St.",55,"Wright St.",93
2021,Baylor,67,TCU,49
2021,"South Alabama",69,"Coastal Carolina",83
2021,"Houston Baptist",65,"Lamar University",71
2021,Washington,78,California,84
2021,"Northwest Nazarene",75,"Portland St.",72
2021,Georgia,69,Arkansas,99
2021,"Texas Tech",91,"Iowa St.",64
2021,Rider,55,Niagara,66
2021,Lafayette,83,Bucknell,60
2021,"Western Mich.",54,"Kent St.",80
2021,"Jacksonville St.",55,"Morehead St.",56
2021,Manhattan,45,Quinnipiac,42
2021,UNLV,80,"Colorado St.",83
2021,"Ga. Southern",71,"App State",77
2021,"La Salle",67,Massachusetts,83
2021,"North Texas",69,UTSA,77
2021,Tulane,50,Houston,71
2021,UConn,72,Butler,60
2021,Whitworth,67,Montana,84
2021,Siena,74,Fairfield,58
2021,"Bowling Green",93,"Central Mich.",65
2021,Oklahoma,59,Kansas,63
2021,Oakland,78,"Green Bay",87
2021,"Sam Houston",91,"Central Ark.",80
2021,UIC,55,"Purdue Fort Wayne",88
2021,Radford,79,"Charleston So.",64
2021,"Northwestern St.",78,McNeese,75
2021,Kentucky,76,Florida,58
2021,"Ball St.",69,Buffalo,86
2021,"Austin Peay",74,"Eastern Ill.",71
2021,Lipscomb,65,Bellarmine,58
2021,"Little Rock",78,Louisiana,76
2021,"UT Martin",69,Belmont,89
2021,"Kennesaw St.",47,Liberty,76
2021,FIU,56,"Middle Tenn.",67
2021,"Southern Miss.",58,UAB,62
2021,"Washington St.",60,Stanford,75
2021,Wofford,48,"UNC Greensboro",45
2021,"UT Arlington",75,ULM,74
2021,Colgate,86,"Boston U.",79
2021,"Alabama St.",82,"Ark.-Pine Bluff",91
2021,"Albany (NY)",64,"Saint Joseph's",67
2021,"Oklahoma St.",70,"Kansas St.",54
2021,Campbell,64,Longwood,58
2021,"North Florida",70,Jacksonville,68
2021,"Southeastern La.",67,Nicholls,87
2021,"Southern U.",61,Grambling,55
2021,"Santa Clara",66,"Saint Mary's (CA)",64
2021,"UC Irvine",79,"UC San Diego",65
2021,Hawaii,68,"UC Riverside",70
2021,Georgetown,69,Syracuse,74
2021,Stetson,66,"North Ala.",73
2021,"Tennessee Tech",80,"Eastern Ky.",90
2021,"Northern Ky.",71,"Cleveland St.",74
2021,"Fla. Atlantic",55,"Old Dominion",64
2021,"Southern California",73,"Arizona St.",64
2021,UIW,64,"New Orleans",86
2021,"Louisiana Tech",63,"Western Ky.",58
2021,"Belmont Abbey",75,Charlotte,72
2021,"Grand Canyon",59,"Tarleton St.",48
2021,"South Dakota",68,"Kansas City",62
2021,"Long Beach St.",72,"Cal St. Fullerton",75
2021,"California Baptist",77,"Utah Valley",81
2021,Gonzaga,116,Portland,88
2021,"North Dakota",57,"Oral Roberts",74
2021,"Western Ill.",63,"South Dakota St.",92
2021,Omaha,66,"North Dakota St.",80
2021,LSU,75,"Ole Miss",61
2021,Nevada,67,"San Diego St.",69
2021,"Saint Martin's",63,"Seattle U",98
2021,Rice,71,UTEP,68
2021,UCLA,81,Arizona,76
2021,Oregon,79,Utah,73
2021,"Cal Poly",50,"CSU Bakersfield",65
2021,Providence,73,Xavier,74
2021,UMBC,68,"New Hampshire",66
2021,Hartford,75,"UMass Lowell",58
2021,"UNC Asheville",85,Hampton,77
2021,Drexel,68,"Col. of Charleston",73
2021,Gardner-Webb,83,Winthrop,91
2021,Maine,45,NJIT,41
2021,Chowan,76,"James Madison",100
2021,"Morgan St.",85,"Norfolk St.",89
2021,"Illinois St.",73,Evansville,68
2021,"Missouri St.",78,Valparaiso,68
2021,Marist,62,Monmouth,72
2021,"South Carolina St.",68,"Florida A&M",70
2021,Vermont,84,Binghamton,44
2021,Minnesota,71,Iowa,86
2021,"Holy Cross",70,"Army West Point",61
2021,Lehigh,58,Navy,73
2021,Siena,75,Fairfield,68
2021,Bradley,72,UNI,78
2021,Radford,68,"Charleston So.",48
2021,Cincinnati,76,"Wichita St.",82
2021,Campbell,69,Longwood,78
2021,"Notre Dame",63,"Virginia Tech",77
2021,Bucknell,76,Lafayette,87
2021,Indiana,84,Nebraska,76
2021,Colgate,89,"Boston U.",45
2021,"Loyola Chicago",71,"Indiana St.",76
2021,"San Francisco",60,"LMU (CA)",68
2021,"San Jose St.",65,"Fresno St.",80
2021,Maryland,66,Illinois,63
2021,Temple,68,SMU,79
2021,Colorado,65,Utah,58
2021,UConn,60,DePaul,53
2021,"Loyola Chicago",58,"Indiana St.",48
2021,"Texas Southern",67,"Prairie View",73
2021,Bradley,75,UNI,73
2021,"Boise St.",83,Wyoming,60
2021,Buffalo,85,"Western Mich.",69
2021,Akron,65,"Northern Ill.",67
2021,"Kent St.",94,"Central Mich.",85
2021,"St. Katherine",34,UNLV,95
2021,"Alabama St.",64,"Mississippi Val.",51
2021,"Saint Joseph's",66,Davidson,80
2021,Butler,57,"St. John's (NY)",69
2021,"Miami (FL)",62,"Boston College",84
2021,Wisconsin,54,Michigan,77
2021,"Miami (OH)",61,Ohio,78
2021,"Eastern Mich.",63,Toledo,96
2021,Duke,67,"Virginia Tech",74
2021,"Ole Miss",63,Florida,72
2021,"Ball St.",88,"Bowling Green",64
2021,TCU,46,Oklahoma,82
2021,Kansas,70,"Oklahoma St.",75
2021,Alcorn,74,Grambling,79
2021,Syracuse,75,"North Carolina",81
2021,Providence,69,Marquette,79
2021,Alabama,85,Kentucky,65
2021,"UC Riverside",62,"Southern California",67
2021,VCU,84,"George Washington",77
2021,"St. Bonaventure",68,Fordham,54
2021,Furman,94,"The Citadel",88
2021,"N.C. Wesleyan",58,"Norfolk St.",80
2021,"Notre Dame",68,Virginia,80
2021,"NC State",73,"Florida St.",105
2021,Duquesne,63,Dayton,72
2021,Tulsa,53,"Wichita St.",72
2021,"Rhode Island",78,Massachusetts,80
2021,Auburn,95,Georgia,77
2021,Wofford,80,VMI,78
2021,Mercer,80,Chattanooga,83
2021,"La Salle",42,"George Mason",75
2021,Northwestern,71,"Ohio St.",81
2021,Arkansas,76,LSU,92
2021,"Central Ark.",69,SFA,95
2021,"Nicholls St.",76,"Northwestern St.",66
2021,"Lamar University",71,"Sam Houston",96
2021,"A&M-Corpus Christi",63,"Southeastern La.",76
2021,McNeese,61,UIW,83
2021,Louisville,77,"Wake Forest",65
2021,"Boise St.",90,Wyoming,70
2021,"Texas Tech",79,Texas,77
2021,"Texas A&M",56,"Mississippi St.",55
2021,"New Mexico",72,"Dixie St.",63
2021,UCF,55,Temple,62
2021,California,60,Colorado,89
2021,"Charleston So.",54,"UNC Asheville",92
2021,"Santa Clara",58,Pacific,79
2021,Stanford,65,Utah,79
2021,"Washington St.",61,UCLA,91
2021,Hampton,69,"USC Upstate",68
2021,"Northern Ariz.",56,Montana,67
2021,"UNC Greensboro",87,Samford,63
2021,Calvin,56,"Eastern Mich.",67
2021,"Fla. Atlantic",81,FIU,79
2021,Presbyterian,46,Campbell,48
2021,LIU,77,Wagner,66
2021,Belmont,88,"Tennessee Tech",67
2021,Longwood,61,Winthrop,72
2021,"Central Conn. St.",48,"Sacred Heart",65
2021,Bryant,82,"Saint Francis (PA)",89
2021,Purdue,81,Indiana,69
2021,Merrimack,57,"Mount St. Mary's",77
2021,"San Francisco",79,Portland,63
2021,"Portland St.",64,"Montana St.",71
2021,"Tennessee St.",64,"Jacksonville St.",65
2021,"San Diego St.",45,"Utah St.",57
2021,"Morehead St.",87,"Eastern Ill.",61
2021,Pepperdine,70,Gonzaga,95
2021,"Northern Colo.",74,Idaho,54
2021,"Southern Utah",63,"Eastern Wash.",75
2021,"Colorado St.",90,"San Jose St.",57
2021,Washington,68,"Southern California",95
2021,BYU,62,"Saint Mary's (CA)",52
2021,Arizona,98,"Oregon St.",64
2021,"CSU Bakersfield",60,Hawaii,55
2021,Wingate,58,Maryland,100
2021,Hofstra,56,Delaware,74
2021,"Charleston So.",75,"UNC Asheville",83
2021,"Oral Roberts",88,Denver,84
2021,"Old Dominion",59,Rice,69
2021,Bryant,72,"Saint Francis (PA)",63
2021,Merrimack,52,"Mount St. Mary's",63
2021,Niagara,49,Manhattan,58
2021,Fairfield,63,Marist,73
2021,Quinnipiac,80,Monmouth,92
2021,UAB,61,Charlotte,37
2021,Marshall,73,"Western Ky.",81
2021,IUPUI,74,"Northern Ky.",69
2021,Troy,64,"Ga. Southern",67
2021,Hampton,84,"USC Upstate",74
2021,Longwood,50,Winthrop,70
2021,"North Ala.",66,"Kennesaw St.",43
2021,Duquesne,48,"St. Bonaventure",62
2021,"App State",64,"South Alabama",73
2021,"Dixie St.",49,UTRGV,82
2021,ULM,72,"Arkansas St.",74
2021,Louisiana,86,"UT Arlington",91
2021,Siena,78,Rider,69
2021,Bellarmine,74,FGCU,60
2021,"Green Bay",61,"Detroit Mercy",86
2021,"Bowling Green",76,Buffalo,69
2021,"UC Riverside",86,"Cal Poly",51
2021,LIU,74,Wagner,76
2021,"Purdue Fort Wayne",81,Milwaukee,72
2021,Presbyterian,51,Campbell,73
2021,"Youngstown St.",65,Oakland,82
2021,"Cleveland St.",66,"Wright St.",64
2021,Liberty,59,Stetson,65
2021,"Texas St.",63,"Little Rock",59
2021,UTSA,66,"Louisiana Tech",77
2021,"UC San Diego",52,"UC Santa Barbara",69
2021,UTEP,33,"North Texas",63
2021,"North Florida",72,Lipscomb,84
2021,"Middle Tenn.",54,"Southern Miss.",84
2021,"Robert Morris",53,UIC,67
2021,"North Dakota St.",62,"North Dakota",45
2021,Wisconsin,60,Rutgers,54
2021,"Utah Valley",93,"Seattle U",92
2021,"Tarleton St.",74,"California Baptist",83
2021,"Bethesda (CA)",62,"Grand Canyon",121
2021,"Fresno St.",57,Nevada,73
2021,"CSU Bakersfield",83,Hawaii,72
2021,"North Carolina",75,"Florida St.",82
2021,Syracuse,76,Pittsburgh,96
2021,Georgia,78,"Ole Miss",74
2021,American,86,Navy,87
2021,Marquette,73,"St. John's (NY)",71
2021,"Ohio St.",87,Illinois,81
2021,"Army West Point",79,"Boston U.",59
2021,Temple,65,Tulane,57
2021,"Holy Cross",55,Colgate,95
2021,"Northern Ariz.",62,Montana,58
2021,"William & Mary",58,Drexel,82
2021,"The Citadel",103,VMI,110
2021,Hartford,70,UMBC,63
2021,Missouri,68,"Texas A&M",52
2021,"Northern Ill.",58,"Ball St.",78
2021,Northeastern,67,"Col. of Charleston",62
2021,"San Diego St.",59,"Utah St.",64
2021,"Oral Roberts",91,Denver,82
2021,"Old Dominion",61,Rice,58
2021,Creighton,66,Butler,70
2021,"Coppin St.",72,"Morgan St.",92
2021,Davidson,77,"La Salle",53
2021,"James Madison",81,Towson,72
2021,Wofford,77,Chattanooga,59
2021,"George Mason",60,"Rhode Island",80
2021,"Western Caro.",76,Mercer,78
2021,Michigan,57,Minnesota,75
2021,Lehigh,70,Bucknell,75
2021,Kentucky,59,Auburn,66
2021,"UMass Lowell",92,Binghamton,78
2021,"New Hampshire",81,"Stony Brook",64
2021,"Kent St.",89,Ohio,79
2021,"Coastal Carolina",68,"Georgia St.",71
2021,Toledo,94,Akron,95
2021,"Portland St.",64,"Montana St.",69
2021,"Youngstown St.",74,Oakland,81
2021,Stanford,64,Colorado,77
2021,Maine,30,Vermont,65
2021,"UNC Greensboro",82,Samford,70
2021,Troy,56,"Ga. Southern",63
2021,"Northern Colo.",75,Idaho,61
2021,"Southern Utah",99,"Eastern Wash.",94
2021,Arkansas,59,Alabama,90
2021,ETSU,66,Furman,78
2021,"Loyola Maryland",75,Lafayette,77
2021,Valparaiso,58,DePaul,77
2021,"Bethesda (CA)",47,"Grand Canyon",98
2021,"Indiana St.",73,"Illinois St.",65
2021,Evansville,60,Bradley,69
2021,FIU,63,"Fla. Atlantic",107
2021,UAB,55,Charlotte,70
2021,"Southeastern La.",42,"Abilene Christian",76
2021,"Boston College",70,"Notre Dame",80
2021,Niagara,55,Manhattan,58
2021,Baylor,68,"Texas Tech",60
2021,UTEP,65,"North Texas",74
2021,"North Ala.",66,"Kennesaw St.",64
2021,Wyoming,69,"Air Force",72
2021,Florida,69,"Mississippi St.",72
2021,"Alabama St.",63,"Alabama A&M",70
2021,"Houston Baptist",80,"Sam Houston",87
2021,"Eastern Mich.",64,"Central Mich.",75
2021,"Texas St.",67,"Little Rock",56
2021,NJIT,75,"Albany (NY)",83
2021,"Eastern Ky.",93,"Eastern Ill.",85
2021,Quinnipiac,63,Monmouth,70
2021,ULM,72,"Arkansas St.",93
2021,"Nicholls St.",74,"Central Ark.",72
2021,Louisiana,68,"UT Arlington",51
2021,Liberty,68,Stetson,58
2021,"Morehead St.",64,"Southeast Mo. St.",50
2021,"Middle Tenn.",59,"Southern Miss.",64
2021,Washington,76,UCLA,81
2021,"Norfolk St.",87,"Delaware St.",76
2021,"Murray St.",79,"UT Martin",57
2021,"App State",83,"South Alabama",77
2021,Belmont,98,"Jacksonville St.",91
2021,Fairfield,55,Marist,52
2021,"Ark.-Pine Bluff",53,"Southern U.",88
2021,"New Mexico",54,UNLV,77
2021,"North Florida",72,Lipscomb,67
2021,UNI,57,"Loyola Chicago",72
2021,"Green Bay",65,"Detroit Mercy",68
2021,Virginia,85,Clemson,50
2021,IUPUI,65,"Northern Ky.",63
2021,Vanderbilt,61,Tennessee,81
2021,"LMU (CA)",49,Pacific,58
2021,"Colorado St.",88,"San Jose St.",61
2021,"Robert Morris",62,UIC,66
2021,"Mississippi Val.",59,Alcorn,71
2021,"Arizona St.",79,"Oregon St.",80
2021,UTSA,66,"Louisiana Tech",82
2021,McNeese,84,"New Orleans",99
2021,"Dixie St.",65,UTRGV,72
2021,"UC Riverside",70,"Cal Poly",53
2021,Siena,74,Rider,72
2021,Bellarmine,80,FGCU,63
2021,"Cleveland St.",49,"Wright St.",85
2021,Portland,65,Pepperdine,80
2021,"Purdue Fort Wayne",81,Milwaukee,74
2021,SFA,83,UIW,65
