year,team1,team1_score,team2,team2_score
2018,"Northern Ill.",68,Ohio,78
2018,Milwaukee,67,"Cleveland State",63
2018,Washington,70,"Washington St.",65
2018,"Iowa State",87,"Oklahoma State",96
2018,"Wake Forest",71,"Boston College",77
2018,Tulsa,67,Memphis,76
2018,"Rhode Island",81,"Geo. Washington",60
2018,Bradley,44,Evansville,68
2018,"San Francisco",80,Pepperdine,67
2018,"Southern Ill.",72,Valparaiso,83
2018,"Sam Houston St.",85,"Incarnate Word",74
2018,"S.C. Upstate",87,NJIT,98
2018,"Eastern Illinois",54,"Eastern Kentucky",53
2018,"Cent. Conn. St.",51,"Mt. St. Mary's",78
2018,"Fairleigh D'son",65,Wagner,73
2018,"LIU Brooklyn",79,"Robert Morris",88
2018,"St. Francis (B'klyn)",87,"St. Francis (Pa.)",91
2018,Presbyterian,48,Liberty,60
2018,"UNC Asheville",70,Radford,90
2018,"North Dakota",68,"Montana St.",79
2018,"Savannah State",80,"Coppin State",71
2018,"Florida A&M;",68,"Morgan State",87
2018,Hampton,83,"Md.-East. Shore",92
2018,Princeton,70,Penn,76
2018,SIUE,70,"Morehead State",65
2018,"Mississippi St.",58,Mississippi,64
2018,Mercer,71,Furman,74
2018,"New Orleans",82,"McNeese ",75
2018,Lipscomb,86,"Kennesaw State",71
2018,"Steph. F. Austin",64,"N'western St.",56
2018,"Little Rock",69,"Ga. Southern",72
2018,"Middle Tenn.",61,"Florida Atlantic",57
2018,"Southeastern La.",72,"Abilene Christian",70
2018,"East Tenn. St.",85,Chattanooga,66
2018,UTSA,83,"Southern Miss",93
2018,"Tennessee Tech",87,"Tennessee State",81
2018,"Sacramento St.",67,"Eastern Wash.",82
2018,Indiana,75,Minnesota,71
2018,"South Alabama",67,Texas-Arlington,91
2018,"Fresno State",82,"Colorado State",79
2018,"Central Ark.",100,"Lamar University",91
2018,Troy,56,"Texas State",57
2018,"Old Dominion",63,"North Texas",60
2018,"Jacksonville St.",64,Belmont,60
2018,"Miss. Valley St.",46,"Alabama State",63
2018,Bethune-Cookman,92,Howard,87
2018,UCLA,107,California,84
2018,"Jackson State",60,"Alcorn State",55
2018,Grambling,69,"Southern Univ.",80
2018,Vanderbilt,60,"South Carolina",71
2018,Yale,60,"Georgia Tech",74
2018,UAB,75,FIU,64
2018,"Cent. Michigan",69,"Kent State",85
2018,UTEP,88,"Louisiana Tech",97
2018,"Western Ky.",112,Marshall,87
2018,Stetson,52,FGCU,90
2018,Jacksonville,90,"North Florida",86
2018,Citadel,92,Wofford,109
2018,"Stony Brook",63,Hartford,61
2018,"Charleston So.",59,"High Point",80
2018,UMBC,56,Vermont,71
2018,"Green Bay",74,"Youngstown St.",85
2018,"Ark.-Pine Bluff",69,"Alabama A&M;",62
2018,"S. Carolina St.",63,"Delaware State",60
2018,"Boise State",78,Wyoming,79
2018,Richmond,62,"Saint Louis",69
2018,"St. Bonaventure",78,"Saint Joseph's",85
2018,"Coastal Caro.",64,Louisiana,81
2018,"Nicholls State",72,"Houston Baptist",71
2018,"Western Caro.",71,Samford,85
2018,"Southeast Mo. St.",71,"Austin Peay",76
2018,"South Dakota St.",101,Omaha,88
2018,"Western Illinois",66,"Oral Roberts",81
2018,Tennessee-Martin,68,"Murray State",82
2018,UTRGV,73,UMKC,61
2018,"Prairie View A&M;",94,"Texas Southern",100
2018,"San Jose State",47,"New Mexico",80
2018,"CSU Bakersfield",42,"Utah Valley",75
2018,"Northern Colo.",80,Montana,89
2018,"Northern Ariz.",60,"Idaho State",64
2018,"Southern Utah",76,"Weber State",92
2018,BYU,66,Pacific,67
2018,"Utah State",85,UNLV,78
2018,Portland,68,"Santa Clara",70
2018,"CSU Fullerton",101,"Cal Poly",97
2018,Hawaii,65,CSUN,46
2018,"Long Beach St.",73,"UC Irvine",86
2018,"Grand Canyon",73,"Seattle U",57
2018,"Portland State",73,Idaho,72
2018,"San Diego",63,"St. Mary's (Cal.)",70
2018,"Mich. St. ",64,"Ohio St. ",80
2018,"Arizona St.",80,Utah,77
2018,"South Florida",57,"Wichita State",95
2018,"Florida State",74,"Miami (Fla.)",80
2018,SMU,56,Cincinnati,76
2018,Davidson,86,"George Mason",59
2018,Temple,39,UCF,60
2018,Fairfield,65,Iona,84
2018,"Missouri State",68,"Illinois State",72
2018,Charleston,62,Towson,73
2018,UNCW,76,Delaware,96
2018,"Northern Kentucky",56,"Detroit Mercy",54
2018,"James Madison",67,Northeastern,80
2018,Niagara,86,Marist,70
2018,Quinnipiac,58,"St. Peter's",84
2018,Canisius,62,Siena,65
2018,"Wright State",86,Oakland,81
2018,"Loyola Chicago",56,UNI,50
2018,"William & Mary",85,Drexel,63
2018,Elon,89,Hofstra,76
2018,Rider,82,Manhattan,76
2018,Iowa,73,Maryland,91
2018,USC,76,Stanford,77
2018,Navy,62,Colgate,70
2018,"Army West Point",58,American,54
2018,Bucknell,80,Lafayette,75
2018,Lehigh,81,"Boston U.",92
2018,"Ark.-Pine Bluff",94,"Alabama State",68
2018,"Savannah State",88,"Morgan State",89
2018,"Loyola (Md.)",57,"Holy Cross",64
2018,Bethune-Cookman,89,"Md.-East. Shore",84
2018,"N.C. A&T;",76,"Delaware State",66
2018,"Florida A&M;",78,"Coppin State",79
2018,"Norfolk State",63,"N.C. Central",64
2018,Grambling,72,"Alcorn State",61
2018,"Miss. Valley St.",55,"Alabama A&M;",65
2018,"Jackson State",65,"Southern Univ.",61
2018,Baylor,54,"West Virginia",57
2018,Syracuse,61,Virginia,68
2018,Purdue,70,Michigan,69
2018,"Texas Tech",65,Oklahoma,75
2018,"Iowa State",78,Kansas,83
2018,"Seton Hall",64,Marquette,84
2018,"Boston College",66,"North Carolina",96
2018,"Texas A&M;",73,Kentucky,74
2018,Mississippi,70,Auburn,85
2018,Tennessee,92,Vanderbilt,84
2018,Butler,74,Creighton,85
2018,"Penn St.",70,Indiana,74
2018,Georgetown,69,"St. John's ",66
2018,Dayton,87,Richmond,81
2018,"South Carolina",62,Alabama,76
2018,Tulane,89,Memphis,96
2018,"Rhode Island",72,"Saint Louis",65
2018,"Northern Ill.",57,"Bowling Green",66
2018,Buffalo,87,Akron,65
2018,"Ball State",75,Ohio,68
2018,"Cent. Michigan",74,"Eastern Mich.",79
2018,"Kent State",69,"Miami (Ohio)",80
2018,"Western Mich.",61,Toledo,84
2018,Campbell,83,Presbyterian,79
2018,"High Point",45,Gardner-Webb,62
2018,Liberty,73,Winthrop,70
2018,Longwood,80,"UNC Asheville",90
2018,Radford,64,"Charleston So.",61
2018,Duquesne,67,VCU,78
2018,"Southern Ill.",62,Bradley,68
2018,"Trinity Baptist",34,"South Alabama",99
2018,Wisconsin,59,Nebraska,63
2018,"Boise State",70,"Fresno State",64
2018,"San Jose State",49,"San Diego State",85
2018,Xavier,65,Villanova,89
2018,Rutgers,72,"Mich. St. ",76
2018,Duke,87,Pittsburgh,52
2018,TCU,98,Texas,99
2018,Louisville,73,"Florida State",69
2018,"Cal Poly",45,Hawaii,57
2018,"Notre Dame",53,"Georgia Tech",60
2018,"Mississippi St.",54,Florida,71
2018,UCF,53,UConn,62
2018,"Geo. Washington",45,Davidson,72
2018,"Virginia Tech",83,"Wake Forest",75
2018,Fordham,61,"St. Bonaventure",77
2018,"Saint Joseph's",79,"George Mason",81
2018,"La Salle",79,Massachusetts,86
2018,UNI,67,"Indiana State",69
2018,Furman,73,Chattanooga,55
2018,"Stony Brook",65,Albany,78
2018,Harvard,62,Wofford,63
2018,Mercer,56,"Western Caro.",58
2018,Binghamton,67,"New Hampshire",71
2018,UMBC,72,Maine,67
2018,Mass.-Lowell,73,Hartford,84
2018,"Cleveland State",84,"Detroit Mercy",85
2018,Vermont,91,Dartmouth,78
2018,Milwaukee,71,IUPUI,72
2018,"Youngstown St.",82,Oakland,95
2018,Marist,79,Quinnipiac,80
2018,"Oklahoma State",82,"Kansas St.",86
2018,Drake,60,Valparaiso,77
2018,"Missouri State",55,Evansville,64
2018,"Loyola Chicago",68,"Illinois State",61
2018,"Abilene Christian",82,"Houston Baptist",74
2018,"Incarnate Word",76,"Central Ark.",92
2018,"Southeastern La.",63,"Lamar University",58
2018,"New Orleans",68,"Steph. F. Austin",78
2018,"McNeese ",80,"Nicholls State",85
2018,"Sam Houston St.",82,"Texas A&M-C.C.;",50
2018,"Green Bay",73,Illinois-Chicago,84
2018,Georgia,56,Missouri,68
2018,LSU,75,Arkansas,54
2018,Minnesota,60,Northwestern,83
2018,Temple,66,SMU,64
2018,"Colorado State",84,"Utah State",75
2018,Wyoming,66,"New Mexico",75
2018,UNLV,81,"Air Force",76
2018,Colorado,58,USC,70
2018,CSUN,70,"Long Beach St.",80
2018,"Wichita State",95,"East Carolina",60
2018,Oregon,76,"Arizona St.",72
2018,Portland,57,Gonzaga,103
2018,"Oregon St.",53,Arizona,62
2018,Clemson,77,"NC State",78
2018,Lafayette,71,"Army West Point",81
2018,Samford,107,Citadel,91
2018,Maryland,69,"Ohio St. ",91
2018,Tulsa,71,Houston,104
2018,Marshall,91,Charlotte,83
2018,UNC-Greensboro,58,"East Tenn. St.",68
2018,"S.C. Upstate",58,FGCU,75
2018,"Kennesaw State",58,Jacksonville,65
2018,Lipscomb,96,"North Florida",102
2018,NJIT,67,Stetson,80
2018,"Loyola (Md.)",65,American,76
2018,"South Dakota",68,IPFW,58
2018,"Tennessee State",69,"Eastern Illinois",65
2018,Lehigh,65,Bucknell,78
2018,Colgate,58,"Boston U.",72
2018,"Holy Cross",56,Navy,61
2018,Wagner,71,Bryant,62
2018,"Cent. Conn. St.",60,"St. Francis (B'klyn)",77
2018,"LIU Brooklyn",90,"Fairleigh D'son",85
2018,"St. Francis (Pa.)",89,"Robert Morris",80
2018,"Sacred Heart",75,"Mt. St. Mary's",81
2018,Drexel,66,Delaware,72
2018,Northeastern,66,Charleston,82
2018,UNCW,80,Elon,78
2018,Hofstra,76,Towson,73
2018,"James Madison",82,"William & Mary",89
2018,Manhattan,59,Fairfield,53
2018,Siena,69,Iona,71
2018,"Wright State",84,"Northern Kentucky",81
2018,"Georgia State",71,"Appalachian St.",58
2018,"Ga. Southern",77,"Coastal Caro.",66
2018,Iowa,104,Illinois,97
2018,Texas-Arlington,65,"Little Rock",77
2018,FIU,79,UTSA,76
2018,"Western Ky.",75,"Old Dominion",68
2018,"Southern Miss",75,UAB,86
2018,Denver,67,"North Dakota St.",61
2018,Belmont,76,SIUE,61
2018,"Oral Roberts",75,"South Dakota St.",78
2018,Omaha,87,"Western Illinois",66
2018,"Idaho State",58,"North Dakota",81
2018,"Texas State",73,"Arkansas State",67
2018,"Austin Peay",74,"Tennessee Tech",86
2018,"Eastern Kentucky",78,Tennessee-Martin,70
2018,"Murray State",71,"Jacksonville St.",76
2018,"Morehead State",75,"Southeast Mo. St.",78
2018,Stanford,79,"Washington St.",70
2018,Pepperdine,63,BYU,83
2018,"Florida Atlantic",73,UTEP,66
2018,"Louisiana Tech",57,"Middle Tenn.",72
2018,"New Mexico St.",70,"Grand Canyon",59
2018,UMKC,59,"Utah Valley",95
2018,"Weber State",78,"Northern Colo.",74
2018,"San Diego",70,Pacific,74
2018,"UC Davis",75,"UC Riverside",65
2018,"Chicago State",64,"Seattle U",67
2018,UTRGV,87,"CSU Bakersfield",74
2018,Montana,78,"Sacramento St.",66
2018,"San Francisco",65,"Loyola Marym't",67
2018,"CSU Fullerton",67,"UC Irvine",64
2018,Utah,64,UCLA,83
2018,California,56,Washington,66
2018,"St. Mary's (Cal.)",81,"Santa Clara",57
2018,"Montana St.",74,"Portland State",93
2018,Brown,72,Yale,78
2018,Marquette,83,Butler,94
2018,VCU,79,Dayton,106
2018,Nebraska,74,"Penn St.",76
2018,Ohio,69,"Kent State",70
2018,"High Point",64,Campbell,65
2018,Radford,54,Gardner-Webb,59
2018,Longwood,58,Liberty,51
2018,"Cleveland State",68,Oakland,81
2018,"Youngstown St.",91,"Detroit Mercy",93
2018,"UNC Asheville",76,Presbyterian,56
2018,"Green Bay",61,IUPUI,67
2018,"St. Peter's",58,Canisius,70
2018,Monmouth,77,Niagara,78
2018,Quinnipiac,60,Rider,78
2018,"Delaware State",56,Hampton,78
2018,Winthrop,64,"Charleston So.",53
2018,Columbia,56,Princeton,72
2018,Cornell,61,Penn,69
2018,Milwaukee,73,Illinois-Chicago,88
2018,Providence,71,DePaul,64
2018,Idaho,58,"Eastern Wash.",51
2018,Villanova,78,"St. John's ",71
2018,"West Virginia",71,"Texas Tech",72
2018,Michigan,82,"Mich. St. ",72
2018,Purdue,81,Minnesota,47
2018,"Wichita State",72,Tulsa,69
2018,"Wake Forest",71,Duke,89
2018,TCU,97,Oklahoma,102
2018,Creighton,70,Xavier,92
2018,"Oregon St.",75,"Arizona St.",77
2018,"Kansas St.",72,Kansas,73
2018,Georgetown,61,"Seton Hall",74
2018,Cincinnati,78,"South Florida",55
2018,Gonzaga,75,"San Francisco",65
2018,Oregon,83,Arizona,90
2018,"Miami (Fla.)",63,Clemson,72
2018,"North Carolina",69,"Notre Dame",68
2018,Kentucky,74,Vanderbilt,67
2018,Auburn,76,"Mississippi St.",68
2018,Syracuse,90,"Florida State",101
2018,"Texas A&M;",62,Tennessee,75
2018,"UC Santa Barb.",76,Hawaii,77
2018,"St. Bonaventure",73,"Rhode Island",87
2018,Albany,84,Maine,66
2018,UMBC,89,Mass.-Lowell,62
2018,"La Salle",94,Duquesne,101
2018,Florida,72,Mississippi,78
2018,Dartmouth,72,"Boston College",86
2018,UConn,67,Tulane,57
2018,"South Carolina",64,Georgia,57
2018,Chattanooga,101,Citadel,110
2018,"Georgia Tech",69,Pittsburgh,54
2018,Memphis,75,Temple,72
2018,"Bowling Green",78,Akron,80
2018,"Miami (Ohio)",66,Buffalo,82
2018,Binghamton,65,Hartford,97
2018,"Mt. St. Mary's",81,"St. Francis (Pa.)",80
2018,"Stony Brook",62,Vermont,73
2018,"Saint Louis",81,"George Mason",86
2018,Baylor,65,"Iowa State",75
2018,"Florida Atlantic",73,UTSA,69
2018,"North Texas",85,Rice,78
2018,Denver,72,"South Dakota St.",94
2018,"Oral Roberts",64,"North Dakota St.",82
2018,"Weber State",79,"North Dakota",89
2018,"Ga. Southern",60,"Appalachian St.",59
2018,"Georgia State",72,"Coastal Caro.",58
2018,Bryant,76,"Cent. Conn. St.",80
2018,California,53,"Washington St.",78
2018,"Virginia Tech",86,Louisville,94
2018,"Colorado State",78,Wyoming,73
2018,Bradley,65,"Loyola Chicago",81
2018,"Abilene Christian",69,"N'western St.",58
2018,"Central Ark.",79,"Nicholls State",86
2018,VMI,48,"East Tenn. St.",89
2018,Samford,50,Mercer,81
2018,"S.C. Upstate",69,Stetson,87
2018,Delaware,61,"James Madison",60
2018,UMKC,75,"Seattle U",77
2018,"Sacred Heart",92,"St. Francis (B'klyn)",52
2018,Hofstra,91,Drexel,86
2018,Towson,99,"William & Mary",73
2018,Montana,92,"Portland State",89
2018,"Idaho State",80,"Northern Colo.",94
2018,"Northern Ariz.",75,"Southern Utah",81
2018,"Florida A&M;",81,Bethune-Cookman,99
2018,"Coppin State",61,"N.C. Central",81
2018,Howard,88,"S. Carolina St.",91
2018,"Southern Univ.",76,"Ark.-Pine Bluff",78
2018,"Morgan State",67,"N.C. A&T;",69
2018,Troy,79,"South Alabama",64
2018,Belmont,75,"Eastern Illinois",66
2018,"Geo. Washington",68,Richmond,78
2018,"Ball State",58,"Western Mich.",73
2018,"Eastern Mich.",66,"Northern Ill.",72
2018,Toledo,93,"Cent. Michigan",82
2018,Wagner,67,"LIU Brooklyn",69
2018,"Robert Morris",81,"Fairleigh D'son",75
2018,"Air Force",78,"San Jose State",71
2018,Texas,64,"Oklahoma State",65
2018,Evansville,65,Drake,81
2018,"Louisiana Tech",62,UAB,74
2018,"Alcorn State",77,"Miss. Valley St.",63
2018,"Texas A&M-C.C.;",55,"New Orleans",61
2018,"Eastern Kentucky",91,"Southeast Mo. St.",86
2018,"Austin Peay",87,"Jacksonville St.",67
2018,Missouri,63,Arkansas,65
2018,"Illinois State",70,"Southern Ill.",74
2018,"Texas State",72,"Little Rock",70
2018,"Southern Miss",49,"Middle Tenn.",69
2018,Lipscomb,69,Jacksonville,87
2018,"McNeese ",71,"Southeastern La.",62
2018,"Alabama A&M;",67,"Alabama State",70
2018,"Md.-East. Shore",59,"Savannah State",87
2018,"Prairie View A&M;",71,Grambling,80
2018,"Texas Southern",80,"Jackson State",85
2018,"New Mexico",80,"Fresno State",89
2018,"Western Ky.",73,Charlotte,63
2018,Marshall,76,"Old Dominion",82
2018,NJIT,54,FGCU,68
2018,Furman,70,Wofford,79
2018,"Incarnate Word",63,"Steph. F. Austin",83
2018,"Kennesaw State",78,"North Florida",85
2018,Omaha,78,IPFW,82
2018,"Morehead State",71,Tennessee-Martin,67
2018,Charleston,58,Elon,63
2018,Columbia,71,Penn,77
2018,Cornell,54,Princeton,91
2018,Northeastern,81,UNCW,77
2018,Fairfield,89,Marist,95
2018,Siena,61,Manhattan,72
2018,"Houston Baptist",68,"Sam Houston St.",81
2018,UNC-Greensboro,66,"Western Caro.",55
2018,Stanford,73,Washington,64
2018,"Utah State",57,Nevada,83
2018,"St. Mary's (Cal.)",91,Pepperdine,67
2018,Texas-Arlington,97,"Arkansas State",71
2018,Valparaiso,76,UNI,81
2018,La.-Monroe,48,Louisiana,82
2018,"Oak Hills Christian",45,"Western Illinois",107
2018,"Tennessee State",79,SIUE,82
2018,Alabama,74,LSU,66
2018,"Murray State",71,"Tennessee Tech",45
2018,FIU,68,UTEP,72
2018,"UC Davis",70,"CSU Fullerton",85
2018,"Long Beach St.",75,"UC Riverside",68
2018,"Chicago State",58,"Utah Valley",83
2018,UTRGV,71,"Grand Canyon",84
2018,BYU,84,"Santa Clara",50
2018,"San Diego State",80,"Boise State",83
2018,"Loyola Marym't",71,"San Diego",75
2018,Pacific,66,Portland,54
2018,"UC Irvine",71,CSUN,54
2018,"New Mexico St.",66,"CSU Bakersfield",53
2018,"Montana St.",68,"Sacramento St.",87
2018,Colorado,68,UCLA,59
2018,"NC State",51,Virginia,68
2018,Rider,64,Iona,91
2018,"Boston U.",54,"Holy Cross",40
2018,Houston,65,"East Carolina",49
2018,American,66,Lehigh,76
2018,Lafayette,77,"Loyola (Md.)",83
2018,Monmouth,79,Canisius,94
2018,"St. Peter's",70,Niagara,73
2018,"Army West Point",64,Navy,62
2018,Davidson,75,Fordham,45
2018,"Indiana State",73,"Missouri State",76
2018,Northwestern,46,Indiana,66
2018,"Saint Joseph's",69,Massachusetts,72
2018,"Ohio St. ",68,Rutgers,46
2018,Utah,67,USC,84
2018,Duke,83,"Miami (Fla.)",75
2018,Kansas,71,"West Virginia",66
2018,Maryland,67,Michigan,68
2018,"New Hampshire",74,Mass.-Lowell,62
2018,Bethune-Cookman,74,Stetson,62
2018,"Youngstown St.",67,"Wright State",77
2018,"Morgan State",63,"N.C. Central",77
2018,Butler,60,Providence,70
2018,"Alcorn State",59,"Ark.-Pine Bluff",71
2018,Hartford,56,UMBC,78
2018,"Florida State",75,"Boston College",81
2018,Minnesota,95,"Penn St.",84
2018,Chattanooga,71,Mercer,75
2018,Albany,66,Binghamton,79
2018,VMI,58,"Western Caro.",65
2018,Bucknell,63,Colgate,51
2018,Maine,62,Vermont,83
2018,Campbell,62,Longwood,76
2018,"Charleston So.",73,"UNC Asheville",83
2018,Gardner-Webb,67,Winthrop,90
2018,Presbyterian,49,"High Point",73
2018,Liberty,57,Radford,59
2018,"Eliz. City St.",76,"Norfolk State",67
2018,"Cleveland State",55,"Northern Kentucky",70
2018,"Coppin State",47,"N.C. A&T;",60
2018,"Md.-East. Shore",62,"S. Carolina St.",66
2018,Milwaukee,92,"Green Bay",99
2018,Oakland,78,Illinois-Chicago,68
2018,"Delaware State",89,"Florida A&M;",94
2018,Howard,90,"Savannah State",91
2018,"Texas Southern",78,Grambling,79
2018,"Southern Univ.",78,"Miss. Valley St.",70
2018,"Prairie View A&M;",71,"Jackson State",79
2018,DePaul,52,Marquette,70
2018,Illinois,63,Nebraska,64
2018,"Oklahoma State",60,Baylor,76
2018,Wisconsin,50,Purdue,78
2018,Oklahoma,69,"Kansas St.",87
2018,Cincinnati,49,UCF,38
2018,Clemson,79,"North Carolina",87
2018,Kentucky,68,"South Carolina",76
2018,Vanderbilt,62,"Mississippi St.",80
2018,Louisville,82,"Notre Dame",78
2018,Georgia,61,LSU,60
2018,"Cent. Michigan",76,"Ball State",82
2018,"Bowling Green",81,"Miami (Ohio)",70
2018,Akron,49,"Eastern Mich.",63
2018,"Northern Ill.",67,Buffalo,95
2018,"Western Mich.",71,"Kent State",73
2018,Toledo,91,Ohio,57
2018,"Detroit Mercy",66,IUPUI,81
2018,Drake,54,UNI,68
2018,"Texas A&M-C.C.;",61,"Nicholls State",91
2018,"North Dakota",86,"North Dakota St.",77
2018,UConn,49,Memphis,73
2018,Pittsburgh,45,Syracuse,59
2018,Mississippi,69,"Texas A&M;",71
2018,Villanova,88,Georgetown,56
2018,SMU,83,"Wichita State",78
2018,"Texas Tech",58,Texas,67
2018,"St. John's ",82,Xavier,88
2018,Arizona,79,California,58
2018,"Arizona St.",77,Stanford,86
2018,Auburn,71,Alabama,76
2018,"Seton Hall",63,Creighton,80
2018,Tennessee,55,Missouri,59
2018,"Ohio St. ",71,Northwestern,65
2018,"Iowa State",73,TCU,96
2018,Tulsa,58,Temple,59
2018,Dayton,65,"Saint Joseph's",81
2018,Fordham,67,"La Salle",75
2018,Iowa,64,Rutgers,80
2018,Arkansas,73,Florida,88
2018,"South Florida",52,"East Carolina",90
2018,"George Mason",68,"Geo. Washington",80
2018,Massachusetts,51,"Rhode Island",73
2018,Bradley,57,"Illinois State",70
2018,Richmond,67,VCU,52
2018,American,69,"Boston U.",58
2018,Colgate,76,Lehigh,72
2018,Bucknell,78,"Loyola (Md.)",70
2018,Navy,75,Lafayette,72
2018,"Army West Point",66,"Holy Cross",70
2018,"N'western St.",52,"Sam Houston St.",75
2018,Houston,72,Tulane,81
2018,Duquesne,63,"Saint Louis",76
2018,"Indiana State",71,Evansville,66
2018,Valparaiso,57,"Missouri State",64
2018,"Southern Ill.",65,"Loyola Chicago",79
2018,"Steph. F. Austin",76,"Abilene Christian",66
2018,"Central Ark.",81,"New Orleans",57
2018,"Houston Baptist",69,"Southeastern La.",85
2018,"Lamar University",90,"Incarnate Word",69
2018,IPFW,74,"Western Illinois",75
2018,"Oral Roberts",70,"South Dakota",82
2018,"Air Force",76,"Colorado State",71
2018,"Utah State",67,"Boise State",71
2018,"New Mexico",85,UNLV,81
2018,"CSU Fullerton",64,"UC Santa Barb.",83
2018,CSUN,66,"UC Riverside",57
2018,"Long Beach St.",75,"UC Davis",84
2018,Nevada,71,"San Jose State",54
2018,"Fresno State",77,"San Diego State",73
2018,Virginia,64,"Georgia Tech",48
2018,"St. Mary's (Cal.)",74,Gonzaga,71
2018,Michigan,52,Nebraska,72
2018,"Norfolk State",68,"N.C. A&T;",71
2018,"Austin Peay",56,"Tennessee State",70
2018,"Robert Morris",74,"Sacred Heart",60
2018,Charlotte,64,"Florida Atlantic",75
2018,"Old Dominion",64,FIU,54
2018,"East Tenn. St.",62,Furman,61
2018,Mass.-Lowell,62,Albany,70
2018,Jacksonville,85,"S.C. Upstate",91
2018,Stetson,81,"Kennesaw State",95
2018,"North Florida",59,NJIT,91
2018,Mercer,62,VMI,56
2018,Citadel,58,UNC-Greensboro,72
2018,"Murray State",72,Belmont,79
2018,"Jacksonville St.",58,"Morehead State",57
2018,Bryant,79,"LIU Brooklyn",83
2018,"Fairleigh D'son",65,"Cent. Conn. St.",66
2018,Binghamton,66,"Stony Brook",77
2018,"Charleston So.",47,Campbell,62
2018,Hartford,86,Maine,68
2018,Vermont,67,"New Hampshire",56
2018,Presbyterian,53,Gardner-Webb,61
2018,"Mt. St. Mary's",73,"St. Francis (B'klyn)",81
2018,Delaware,63,Hofstra,90
2018,Liberty,60,"High Point",71
2018,UNCW,76,Charleston,80
2018,"St. Francis (Pa.)",64,Wagner,73
2018,IUPUI,67,"Cleveland State",70
2018,Elon,74,"James Madison",85
2018,Longwood,63,Radford,70
2018,Drexel,68,Towson,90
2018,Northeastern,90,"William & Mary",70
2018,Illinois-Chicago,92,"Youngstown St.",78
2018,Marist,65,Siena,68
2018,Niagara,81,Quinnipiac,73
2018,"North Texas",65,"Louisiana Tech",66
2018,FGCU,88,Lipscomb,83
2018,Rider,88,"St. Peter's",84
2018,"Washington St.",73,Colorado,82
2018,"Wake Forest",63,"NC State",72
2018,"Middle Tenn.",63,Marshall,73
2018,Rice,75,"Southern Miss",86
2018,Wofford,93,Samford,89
2018,"Tennessee Tech",70,"Eastern Kentucky",67
2018,"Southeast Mo. St.",86,SIUE,74
2018,"CSU Bakersfield",59,UMKC,62
2018,"Utah Valley",84,UTRGV,76
2018,"Wright State",80,"Green Bay",67
2018,"Northern Kentucky",91,Milwaukee,64
2018,"Coastal Caro.",57,"South Alabama",60
2018,"Grand Canyon",86,"Chicago State",58
2018,Louisiana,77,Texas-Arlington,65
2018,Minnesota,66,Maryland,77
2018,La.-Monroe,52,"Texas State",55
2018,Denver,80,Omaha,86
2018,Tennessee-Martin,60,"Eastern Illinois",80
2018,"Eastern Wash.",81,"Northern Ariz.",76
2018,Idaho,80,"Southern Utah",76
2018,USC,75,Oregon,70
2018,UAB,69,"Western Ky.",77
2018,"Seattle U",62,"New Mexico St.",75
2018,"UNC Asheville",58,Winthrop,85
2018,"Portland State",87,"Idaho State",83
2018,"Sacramento St.",64,"Weber State",80
2018,Washington,62,Utah,70
2018,Portland,55,"San Diego",49
2018,Pepperdine,78,Pacific,92
2018,"Cal Poly",73,"UC Irvine",80
2018,UCLA,63,"Oregon St.",69
2018,"Loyola Marym't",67,BYU,82
2018,"Santa Clara",65,"San Francisco",62
2018,Indiana,57,"Mich. St. ",85
2018,"St. Bonaventure",73,Davidson,83
2018,Buffalo,84,"Western Mich.",74
2018,Iona,76,Monmouth,73
2018,Yale,80,Brown,81
2018,Illinois,50,Wisconsin,75
2018,Canisius,68,Manhattan,59
2018,Villanova,81,UConn,61
2018,Purdue,87,Iowa,64
2018,Oklahoma,81,"Oklahoma State",83
2018,Pittsburgh,54,Duke,81
2018,Texas,51,"West Virginia",86
2018,"Wichita State",59,Houston,73
2018,"Texas Tech",52,"Iowa State",70
2018,Baylor,67,Kansas,70
2018,Xavier,73,"Seton Hall",64
2018,"East Carolina",60,Cincinnati,86
2018,Gonzaga,75,"Santa Clara",60
2018,Arizona,73,Stanford,71
2018,"Georgia Tech",66,"North Carolina",80
2018,"Arizona St.",81,California,73
2018,Georgia,65,Auburn,79
2018,Florida,66,Kentucky,64
2018,"Notre Dame",58,Clemson,67
2018,Tennessee,70,"South Carolina",63
2018,Minnesota,49,"Ohio St. ",67
2018,TCU,68,"Kansas St.",73
2018,"UC Davis",72,Hawaii,77
2018,"UC Irvine",58,"UC Santa Barb.",70
2018,"Florida State",91,"Virginia Tech",82
2018,"St. John's ",89,Georgetown,93
2018,"Holy Cross",56,Bucknell,77
2018,"Geo. Washington",63,VCU,87
2018,"Rhode Island",88,Dayton,74
2018,LSU,71,Vanderbilt,77
2018,Fordham,46,"Saint Joseph's",68
2018,Citadel,81,VMI,88
2018,"North Dakota St.",88,IPFW,92
2018,"St. Francis (Pa.)",73,"Sacred Heart",60
2018,"Northern Kentucky",77,"Green Bay",65
2018,Niagara,85,Fairfield,104
2018,Butler,79,DePaul,67
2018,"Penn St.",61,Northwestern,70
2018,Temple,60,Penn,51
2018,"Saint Louis",66,Massachusetts,47
2018,"Illinois State",54,"Indiana State",84
2018,"Old Dominion",73,"Florida Atlantic",62
2018,Ohio,72,"Eastern Mich.",66
