,date,team,team_score,opponent,opponent_score,home_team,opponent_strength,diff,adjusted_diff
1188,2024-11-24,Grambling,69,Southern California,80,Southern California,32.8125,-11,21.8125
1189,2024-11-24,Old Dominion,52,Boston College,82,Boston College,18.0,-30,-12.0
1190,2024-11-24,Southern Miss.,59,Montana St.,79,Montana St.,22.6259765625,-20,2.6259765625
1191,2024-11-24,Idaho,61,San Diego,68,San Diego,8.0,-7,1.0
1192,2024-11-24,Texas Southern,68,New Mexico,99,New Mexico,32.5,-31,1.5
1193,2024-11-24,Ohio,65,Texas St.,74,Texas St.,24.515625,-9,15.515625
1194,2024-11-24,Liberty,67,Kansas St.,65,Kansas St.,26.6435546875,2,28.6435546875
1195,2024-11-24,Drake,81,Vanderbilt,70,Vanderbilt,37.625,11,48.625
1196,2024-11-25,Radford,63,Chicago St.,48,Chicago St.,1.0,15,16.0
1197,2024-11-25,Siena,58,Miami (OH),70,Miami (OH),20.20703125,-12,8.20703125
1198,2024-11-25,Hampton,64,Duquesne,59,Duquesne,14.49609375,5,19.49609375
1199,2024-11-25,Howard,77,UMBC,95,UMBC,16.904296875,-18,-1.095703125
1200,2024-11-25,Champion Chris.,58,Southern U.,121,Southern U.,14.109375,-63,-48.890625
1201,2024-11-25,Eastern Ky.,61,Ball St.,63,Ball St.,9.25,-2,7.25
1202,2024-11-25,Drexel,81,Purdue Fort Wayne,87,Purdue Fort Wayne,23.71875,-6,17.71875
1203,2024-11-25,UAB,98,Louisiana,86,Louisiana,12.8994140625,12,24.8994140625
1204,2024-11-25,Mercer,90,Jacksonville,89,Jacksonville,20.46875,1,21.46875
1205,2024-11-25,Boise St.,83,South Dakota St.,82,South Dakota St.,24.2734375,1,25.2734375
1206,2024-11-25,Memphis,99,UConn,97,UConn,42.0,2,44.0
1207,2024-11-25,Illinois St.,64,George Washington,72,George Washington,19.734375,-8,11.734375
1208,2024-11-25,Southern Ill.,79,Louisiana Tech,85,Louisiana Tech,27.125,-6,21.125
1209,2024-11-25,IU Indy,88,Alabama A&M,83,Alabama A&M,0.3359375,5,5.3359375
1210,2024-11-25,Penn St.,85,Fordham,66,Fordham,19.0,19,38.0
1211,2024-11-25,Denver,60,CSUN,89,CSUN,21.375,-29,-7.625
1212,2024-11-25,Colorado,56,Michigan St.,72,Michigan St.,38.0,-16,22.0
1213,2024-11-25,High Point,73,Old Dominion,67,Old Dominion,8.48828125,6,14.48828125
1214,2024-11-25,Longwood,64,Kansas St.,80,Kansas St.,26.6435546875,-16,10.6435546875
1215,2024-11-25,Michigan,75,Virginia Tech,63,Virginia Tech,23.734375,12,35.734375
1216,2024-11-25,Merrimack,74,UMass Lowell,81,UMass Lowell,20.9931640625,-7,13.9931640625
1217,2024-11-25,Florida Tech,57,Richmond,67,Richmond,13.669921875,-10,3.669921875
1218,2024-11-25,LIU,65,Winthrop,87,Winthrop,19.375,-22,-2.625
1219,2024-11-25,Clemson,70,San Francisco,55,San Francisco,31.9375,15,46.9375
1220,2024-11-25,Washington Col.,43,Navy,94,Navy,8.203125,-51,-42.796875
1221,2024-11-25,Green Bay,69,Ohio St.,102,Ohio St.,39.25,-33,6.25
1222,2024-11-25,New Hampshire,57,Columbia,83,Columbia,18.328125,-26,-7.671875
1223,2024-11-25,Cornell,84,Iona,68,Iona,14.25,16,30.25
1224,2024-11-25,East Texas A&M,65,Stonehill,67,Stonehill,9.0,-2,7.0
1225,2024-11-25,Tennessee St.,78,Chattanooga,85,Chattanooga,19.0,-7,12.0
1226,2024-11-25,CarolinaU,36,N.C. Central,91,N.C. Central,13.201171875,-55,-41.798828125
1227,2024-11-25,N.C. A&T,81,Buffalo,82,Buffalo,10.2490234375,-1,9.2490234375
1228,2024-11-25,Le Moyne,77,UTRGV,97,UTRGV,20.25,-20,0.25
1229,2024-11-25,Mississippi Col.,35,Nicholls,79,Nicholls,14.974609375,-44,-29.025390625
1230,2024-11-25,Missouri St.,74,Boston College,76,Boston College,18.0,-2,16.0
1231,2024-11-25,Utah Tech,66,Montana,69,Montana,16.94140625,-3,13.94140625
1232,2024-11-25,UMES,35,Arkansas,109,Arkansas,37.0,-74,-37.0
1233,2024-11-25,UIW,63,South Alabama,84,South Alabama,20.7578125,-21,-0.2421875
1234,2024-11-25,Indiana St.,77,Southern Ind.,87,Southern Ind.,8.0,-10,-2.0
1235,2024-11-25,Central Mich.,65,Minnesota,68,Minnesota,23.498046875,-3,20.498046875
1236,2024-11-25,Eastern Mich.,74,Houston Christian,73,Houston Christian,11.0,1,12.0
1237,2024-11-25,Quinnipiac,67,Saint Louis,81,Saint Louis,22.1640625,-14,8.1640625
1238,2024-11-25,Randall,50,South Dakota,112,South Dakota,19.3984375,-62,-42.6015625
1239,2024-11-25,UTSA,72,Troy,86,Troy,27.921875,-14,13.921875
1240,2024-11-25,McNeese,58,Liberty,62,Liberty,30.1923828125,-4,26.1923828125
1241,2024-11-25,Oregon St.,55,North Texas,58,North Texas,26.0,-3,23.0
1242,2024-11-25,Xavier,75,South Carolina,66,South Carolina,25.953125,9,34.953125
1243,2024-11-25,Rogers St.,69,Oral Roberts,68,Oral Roberts,8.0,1,9.0
1244,2024-11-25,UTEP,65,San Jose St.,71,San Jose St.,21.0,-6,15.0
1245,2024-11-25,Auburn,83,Iowa St.,81,Iowa St.,43.9921875,2,45.9921875
1246,2024-11-25,Embry-Riddle (AZ),46,Idaho St.,97,Idaho St.,22.109375,-51,-28.890625
1247,2024-11-25,Justice Col.,45,Weber St.,93,Weber St.,13.375,-48,-34.625
1248,2024-11-25,Abilene Christian,82,Southern Miss.,74,Southern Miss.,8.0,8,16.0
1249,2024-11-25,Little Rock,34,Illinois,92,Illinois,43.4375,-58,-14.5625
1250,2024-11-25,Norfolk St.,76,UC Davis,55,UC Davis,20.0,21,41.0
1251,2024-11-25,UNC Greensboro,71,Long Beach St.,48,Long Beach St.,8.037109375,23,31.037109375
1252,2024-11-25,Dayton,90,North Carolina,92,North Carolina,35.17578125,-2,33.17578125
1253,2024-11-26,Drexel,83,Chicago St.,71,Chicago St.,1.0,12,13.0
1254,2024-11-26,Jacksonville,75,Siena,64,Siena,14.25,11,25.25
1255,2024-11-26,Duquesne,67,Old Dominion,54,Old Dominion,8.48828125,13,21.48828125
1256,2024-11-26,Eastern Ky.,77,Southern Ill.,72,Southern Ill.,16.625,5,21.625
1257,2024-11-26,Tulsa,63,Detroit Mercy,44,Detroit Mercy,13.0,19,32.0
1258,2024-11-26,Southeastern La.,69,Gardner-Webb,73,Gardner-Webb,18.0,-4,14.0
1259,2024-11-26,Hampton,73,High Point,76,High Point,21.0,-3,18.0
1260,2024-11-26,San Francisco,85,Fordham,64,Fordham,19.0,21,40.0
1261,2024-11-26,Miami (OH),75,Mercer,72,Mercer,15.89453125,3,18.89453125
1262,2024-11-26,Creighton,53,San Diego St.,71,San Diego St.,35.15625,-18,17.15625
1263,2024-11-26,Georgia St.,50,Austin Peay,62,Austin Peay,8.1875,-12,-3.8125
1264,2024-11-26,North Dakota,67,Bethune-Cookman,79,Bethune-Cookman,11.5,-12,-0.5
1265,2024-11-26,Louisiana Tech,65,Richmond,62,Richmond,13.669921875,3,16.669921875
1266,2024-11-26,UConn,72,Colorado,73,Colorado,31.6025390625,-1,30.6025390625
1267,2024-11-26,Denver,54,Utah Tech,68,Utah Tech,11.0,-14,-3.0
1268,2024-11-26,West Ga.,74,Utah Valley,77,Utah Valley,18.81640625,-3,15.81640625
1269,2024-11-26,Clemson,75,Penn St.,67,Penn St.,36.21875,8,44.21875
1270,2024-11-26,Bryant,97,Tennessee St.,85,Tennessee St.,7.3447265625,12,19.3447265625
1271,2024-11-26,Texas A&M,70,Oregon,80,Oregon,42.3984375,-10,32.3984375
1272,2024-11-26,UT Arlington,66,Murray St.,79,Murray St.,20.11328125,-13,7.11328125
1273,2024-11-26,South Dakota St.,75,Missouri St.,55,Missouri St.,17.234375,20,37.234375
1274,2024-11-26,Ball St.,94,Florida Tech,57,Florida Tech,,37,
1275,2024-11-26,NJIT,53,Cleveland St.,56,Cleveland St.,14.21875,-3,11.21875
1276,2024-11-26,Memphis,71,Michigan St.,63,Michigan St.,38.0,8,46.0
1277,2024-11-26,Wyoming,64,Tulane,63,Tulane,19.75,1,20.75
1278,2024-11-26,Western Ky.,68,Kentucky,87,Kentucky,42.0,-19,23.0
1279,2024-11-26,Midway,60,Bellarmine,101,Bellarmine,2.5,-41,-38.5
1280,2024-11-26,Radford,69,Purdue Fort Wayne,56,Purdue Fort Wayne,23.71875,13,36.71875
1281,2024-11-26,VMI,67,Loyola Maryland,70,Loyola Maryland,10.6875,-3,7.6875
1282,2024-11-26,St. Andrews,85,The Citadel,100,The Citadel,7.890625,-15,-7.109375
1283,2024-11-26,Coppin St.,54,Saint Joseph's,83,Saint Joseph's,26.78125,-29,-2.21875
1284,2024-11-26,Lehigh,78,Saint Francis,88,Saint Francis,12.0,-10,2.0
1285,2024-11-26,Stanford,71,Grand Canyon,78,Grand Canyon,23.125,-7,16.125
1286,2024-11-26,SUNY Maritime,52,Army West Point,91,Army West Point,12.46484375,-39,-26.53515625
1287,2024-11-26,Manhattan,65,Virginia,74,Virginia,25.25,-9,16.25
1288,2024-11-26,Western Caro.,57,Florida St.,91,Florida St.,29.6875,-34,-4.3125
1289,2024-11-26,Penn St.-Wilkes Barre,43,Delaware St.,111,Delaware St.,11.1875,-68,-56.8125
1290,2024-11-26,Saint Peter's,78,FDU,76,FDU,11.2265625,2,13.2265625
1291,2024-11-26,Wagner,41,Georgetown,66,Georgetown,27.375,-25,2.375
1292,2024-11-26,North Dakota St.,98,Samford,103,Samford,25.625,-5,20.625
1293,2024-11-26,Boise St.,61,Boston College,63,Boston College,18.0,-2,16.0
1294,2024-11-26,Alabama,85,Houston,80,Houston,46.3125,5,51.3125
1295,2024-11-26,Western Ill.,64,South Alabama,63,South Alabama,20.7578125,1,21.7578125
1296,2024-11-26,USC Upstate,77,Iowa,110,Iowa,36.859375,-33,3.859375
1297,2024-11-26,Texas Lutheran,45,A&M-Corpus Christi,94,A&M-Corpus Christi,16.3125,-49,-32.6875
1298,2024-11-26,Northern N.M.,50,Northern Colo.,92,Northern Colo.,17.91015625,-42,-24.08984375
1299,2024-11-26,Long Beach St.,44,UTEP,70,UTEP,24.875,-26,-1.125
1300,2024-11-26,LMU (CA),77,Belmont,63,Belmont,21.7109375,14,35.7109375
1301,2024-11-26,Iowa St.,89,Dayton,84,Dayton,35.125,5,40.125
1302,2024-11-26,Cal St. Fullerton,72,Pepperdine,63,Pepperdine,16.3125,9,25.3125
1303,2024-11-26,Mississippi Val.,48,Utah,94,Utah,34.625,-46,-11.375
1304,2024-11-26,Eastern Mich.,72,Northern Ariz.,68,Northern Ariz.,16.875,4,20.875
1305,2024-11-26,Abilene Christian,59,Montana St.,85,Montana St.,22.6259765625,-26,-3.3740234375
1306,2024-11-26,Kansas,75,Duke,72,Duke,45.5,3,48.5
1307,2024-11-26,California Baptist,77,SMU,79,SMU,35.375,-2,33.375
1308,2024-11-26,Eastern Wash.,51,UC Santa Barbara,67,UC Santa Barbara,20.70703125,-16,4.70703125
1309,2024-11-26,Southern Utah,43,UCLA,88,UCLA,42.875,-45,-2.125
1310,2024-11-26,Grambling,79,Cal Poly,82,Cal Poly,17.0,-3,14.0
1311,2024-11-26,Notre Dame,84,Rutgers,85,Rutgers,27.0,-1,26.0
1312,2024-11-26,UNC Greensboro,64,San Jose St.,69,San Jose St.,21.0,-5,16.0
1313,2024-11-26,Auburn,85,North Carolina,72,North Carolina,35.17578125,13,48.17578125
1314,2024-11-26,Furman,61,Seattle U,56,Seattle U,16.375,5,21.375
1315,2024-11-27,Fresno St.,73,Washington St.,84,Washington St.,29.25,-11,18.25
1316,2024-11-27,Hawaii Pacific,63,Hawaii,67,Hawaii,19.798828125,-4,15.798828125
1317,2024-11-27,Morgan St.,69,UMBC,92,UMBC,16.904296875,-23,-6.095703125
1318,2024-11-27,Indiana,61,Louisville,89,Louisville,33.25,-28,5.25
1319,2024-11-27,Eastern Ky.,69,Louisiana Tech,78,Louisiana Tech,27.125,-9,18.125
1320,2024-11-27,Rhode Island,81,Detroit Mercy,75,Detroit Mercy,13.0,6,19.0
1321,2024-11-27,Southeastern La.,76,North Dakota,60,North Dakota,10.099609375,16,26.099609375
1322,2024-11-27,Northern Ky.,64,Col. of Charleston,79,Col. of Charleston,27.140625,-15,12.140625
1323,2024-11-27,UTSA,76,Merrimack,74,Merrimack,16.5,2,18.5
1324,2024-11-27,Western Mich.,73,Youngstown St.,62,Youngstown St.,20.3671875,11,31.3671875
1325,2024-11-27,Bryant,76,Chattanooga,84,Chattanooga,19.0,-8,11.0
1326,2024-11-27,Presbyterian,75,Tennessee Tech,90,Tennessee Tech,9.583984375,-15,-5.416015625
1327,2024-11-27,New Orleans,60,Baylor,91,Baylor,40.0,-31,9.0
1328,2024-11-27,ETSU,75,Charlotte,55,Charlotte,20.5,20,40.5
1329,2024-11-27,Dalton St.,69,North Ala.,100,North Ala.,21.875,-31,-9.125
1330,2024-11-27,Tex. A&M-Kingsville,72,Texas Southern,80,Texas Southern,7.283203125,-8,-0.716796875
1331,2024-11-27,Stony Brook,54,Brown,77,Brown,15.78125,-23,-7.21875
1332,2024-11-27,Gonzaga,78,West Virginia,86,West Virginia,40.818359375,-8,32.818359375
1333,2024-11-27,Tulsa,71,Georgia St.,74,Georgia St.,11.400390625,-3,8.400390625
1334,2024-11-27,Colorado,71,Iowa St.,99,Iowa St.,43.9921875,-28,15.9921875
1335,2024-11-27,Gardner-Webb,79,Bethune-Cookman,64,Bethune-Cookman,11.5,15,26.5
1336,2024-11-27,Southern Ill.,81,Florida Tech,54,Florida Tech,,27,
1337,2024-11-27,UT Martin,35,Tennessee,78,Tennessee,45.375,-43,2.375
1338,2024-11-27,Canisius,64,Robert Morris,72,Robert Morris,16.0,-8,8.0
1339,2024-11-27,Sam Houston,63,App State,66,App State,15.3544921875,-3,12.3544921875
1340,2024-11-27,Sacramento St.,63,Air Force,61,Air Force,12.33984375,2,14.33984375
1341,2024-11-27,Massachusetts,62,Harvard,54,Harvard,11.5546875,8,19.5546875
1342,2024-11-27,NJIT,78,Morehead St.,69,Morehead St.,12.1875,9,21.1875
1343,2024-11-27,Nazareth,63,Princeton,99,Princeton,21.75,-36,-14.25
1344,2024-11-27,San Diego St.,68,Oregon,78,Oregon,42.3984375,-10,32.3984375
1345,2024-11-27,West Ga.,61,North Dakota St.,73,North Dakota St.,24.82421875,-12,12.82421875
1346,2024-11-27,NIU,82,Valparaiso,87,Valparaiso,19.0,-5,14.0
1347,2024-11-27,Bucknell,67,Maryland,91,Maryland,42.96484375,-24,18.96484375
1348,2024-11-27,Providence,77,Oklahoma,79,Oklahoma,34.853515625,-2,32.853515625
1349,2024-11-27,UT Arlington,68,Austin Peay,58,Austin Peay,8.1875,10,18.1875
1350,2024-11-27,Memphis,76,Auburn,90,Auburn,51.25,-14,37.25
1351,2024-11-27,Ball St.,60,Richmond,73,Richmond,13.669921875,-13,0.669921875
1352,2024-11-27,Tulane,66,Belmont,89,Belmont,21.7109375,-23,-1.2890625
1353,2024-11-27,South Carolina,70,Virginia Tech,60,Virginia Tech,23.734375,10,33.734375
1354,2024-11-27,UIW,86,Western Ill.,75,Western Ill.,5.17578125,11,16.17578125
1355,2024-11-27,South Dakota,79,Nebraska,96,Nebraska,38.84375,-17,21.84375
1356,2024-11-27,Averett,56,Winthrop,99,Winthrop,19.375,-43,-23.625
1357,2024-11-27,Creighton,73,Texas A&M,77,Texas A&M,38.0,-4,34.0
1358,2024-11-27,Lindenwood,61,Missouri,81,Missouri,32.0,-20,12.0
1359,2024-11-27,Rider,48,Villanova,72,Villanova,29.75,-24,5.75
1360,2024-11-27,Milwaukee,76,UCF,84,UCF,28.494140625,-8,20.494140625
1361,2024-11-27,Colgate,72,UNCW,59,UNCW,21.9140625,13,34.9140625
1362,2024-11-27,Plattsburgh St.,55,Vermont,78,Vermont,12.75,-23,-10.25
1363,2024-11-27,Cornell,72,Syracuse,82,Syracuse,23.0625,-10,13.0625
1364,2024-11-27,Alabama St.,59,Cincinnati,77,Cincinnati,37.0703125,-18,19.0703125
1365,2024-11-27,South Carolina St.,53,Marshall,82,Marshall,13.845703125,-29,-15.154296875
1366,2024-11-27,Arizona,104,Davidson,71,Davidson,20.25,33,53.25
1367,2024-11-27,Charleston So.,67,Georgia Tech,91,Georgia Tech,23.734375,-24,-0.265625
1368,2024-11-27,UTEP,64,UNC Greensboro,58,UNC Greensboro,23.0,6,29.0
1369,2024-11-27,Utah Valley,76,Samford,84,Samford,25.625,-8,17.625
1370,2024-11-27,UMES,59,Little Rock,78,Little Rock,16.6796875,-19,-2.3203125
1371,2024-11-27,Northern Ariz.,74,Houston Christian,71,Houston Christian,11.0,3,14.0
1372,2024-11-27,UMass Lowell,90,Saint Louis,93,Saint Louis,22.1640625,-3,19.1640625
1373,2024-11-27,Xavier,53,Michigan,78,Michigan,37.515625,-25,12.515625
1374,2024-11-27,Wyoming,70,LMU (CA),73,LMU (CA),18.75,-3,15.75
1375,2024-11-27,CSUN,75,Montana,83,Montana,16.94140625,-8,8.94140625
1376,2024-11-27,Stonehill,59,Marquette,94,Marquette,42.78125,-35,7.78125
1377,2024-11-27,Michigan St.,94,North Carolina,91,North Carolina,35.17578125,3,38.17578125
1378,2024-11-27,SMU,77,Washington St.,60,Washington St.,29.25,17,46.25
1379,2024-11-27,Alabama,95,Rutgers,90,Rutgers,27.0,5,32.0
1380,2024-11-27,Mercyhurst,55,California,81,California,22.068359375,-26,-3.931640625
1381,2024-11-27,Ark.-Pine Bluff,71,Pacific,83,Pacific,12.0771484375,-12,0.0771484375
1382,2024-11-27,Marian (WI),64,San Diego,69,San Diego,8.0,-5,3.0
1383,2024-11-27,San Jose St.,82,Long Beach St.,66,Long Beach St.,8.037109375,16,24.037109375
1384,2024-11-28,California Baptist,86,Fresno St.,81,Fresno St.,13.84375,5,18.84375
1385,2024-11-28,UConn,67,Dayton,85,Dayton,35.125,-18,17.125
1386,2024-11-28,Houston,65,Notre Dame,54,Notre Dame,24.375,11,35.375
1387,2024-11-28,Minnesota,66,Wichita St.,68,Wichita St.,26.091796875,-2,24.091796875
1388,2024-11-28,West Virginia,70,Louisville,79,Louisville,33.25,-9,24.25
1389,2024-11-28,UT Arlington,78,Rhode Island,83,Rhode Island,24.6201171875,-5,19.6201171875
1390,2024-11-28,Florida,75,Wake Forest,58,Wake Forest,24.4765625,17,41.4765625
1391,2024-11-28,Gonzaga,89,Indiana,73,Indiana,32.125,16,48.125
1392,2024-11-28,NC State,61,Purdue,71,Purdue,35.5,-10,25.5
1393,2024-11-28,Utah Valley,63,North Dakota St.,83,North Dakota St.,24.82421875,-20,4.82421875
1394,2024-11-28,Santa Clara,69,TCU,52,TCU,28.515625,17,45.515625
1395,2024-11-28,Illinois,90,Arkansas,77,Arkansas,37.0,13,50.0
1396,2024-11-28,Arizona,77,Oklahoma,82,Oklahoma,34.853515625,-5,29.853515625
1397,2024-11-28,BYU,85,Ole Miss,96,Ole Miss,36.0,-11,25.0
1398,2024-11-28,Utah St.,72,St. Bonaventure,67,St. Bonaventure,31.5,5,36.5
1399,2024-11-28,Washington,73,Colorado St.,67,Colorado St.,22.5,6,28.5
1400,2024-11-28,Northwestern,69,Butler,71,Butler,32.0,-2,30.0
1401,2024-11-28,Kennesaw St.,59,UC Irvine,76,UC Irvine,31.4296875,-17,14.4296875
1402,2024-11-28,Davidson,69,Providence,58,Providence,26.296875,11,37.296875
1403,2024-11-28,UNI,48,North Texas,68,North Texas,26.0,-20,6.0
1404,2024-11-28,Saint Mary's (CA),71,Southern California,36,Southern California,32.8125,35,67.8125
1405,2024-11-28,Kent St.,65,Towson,54,Towson,16.818359375,11,27.818359375
1406,2024-11-28,Mississippi St.,80,UNLV,58,UNLV,23.0,22,45.0
1407,2024-11-28,Arizona St.,85,New Mexico,82,New Mexico,32.5,3,35.5
1408,2024-11-29,Providence,73,Indiana,89,Indiana,32.125,-16,16.125
1409,2024-11-29,Alcorn,65,South Alabama,74,South Alabama,20.7578125,-9,11.7578125
1410,2024-11-29,Dartmouth,88,Boston College,83,Boston College,18.0,5,23.0
1411,2024-11-29,Colgate,50,App State,72,App State,15.3544921875,-22,-6.6455078125
1412,2024-11-29,Bowling Green,70,Weber St.,73,Weber St.,13.375,-3,10.375
1413,2024-11-29,Minnesota,51,Wake Forest,57,Wake Forest,24.4765625,-6,18.4765625
1414,2024-11-29,Valparaiso,70,DePaul,89,DePaul,28.0,-19,9.0
1415,2024-11-29,VMI,64,George Washington,77,George Washington,19.734375,-13,6.734375
1416,2024-11-29,Maine,69,Elon,56,Elon,24.59375,13,37.59375
1417,2024-11-29,Tarleton St.,51,Iona,62,Iona,14.25,-11,3.25
1418,2024-11-29,Judson (IL),41,Bradley,107,Bradley,30.16015625,-66,-35.83984375
1419,2024-11-29,Niagara,65,Binghamton,62,Binghamton,9.4833984375,3,12.4833984375
1420,2024-11-29,Merrimack,72,Troy,68,Troy,27.921875,4,31.921875
1421,2024-11-29,TCU,72,Colorado St.,76,Colorado St.,22.5,-4,18.5
1422,2024-11-29,Pittsburgh,91,Ohio St.,90,Ohio St.,39.25,1,40.25
1423,2024-11-29,Morehead St.,71,Cleveland St.,69,Cleveland St.,14.21875,2,16.21875
1424,2024-11-29,NIU,59,Eastern Ill.,72,Eastern Ill.,7.25,-13,-5.75
1425,2024-11-29,Arizona,76,West Virginia,83,West Virginia,40.818359375,-7,33.818359375
1426,2024-11-29,Tennessee Tech,56,Vanderbilt,87,Vanderbilt,37.625,-31,6.625
1427,2024-11-29,Pepperdine,82,New Mexico St.,70,New Mexico St.,15.625,12,27.625
1428,2024-11-29,Wichita St.,51,Florida,88,Florida,42.33203125,-37,5.33203125
1429,2024-11-29,NC State,61,BYU,72,BYU,37.4609375,-11,26.4609375
1430,2024-11-29,Central Penn,36,Liberty,93,Liberty,30.1923828125,-57,-26.8076171875
1431,2024-11-29,Holy Cross,41,Virginia,67,Virginia,25.25,-26,-0.75
1432,2024-11-29,Sam Houston,60,UNCW,69,UNCW,21.9140625,-9,12.9140625
1433,2024-11-29,George Mason,66,James Madison,61,James Madison,24.1875,5,29.1875
1434,2024-11-29,West Ga.,65,Samford,86,Samford,25.625,-21,4.625
1435,2024-11-29,LIU,56,Lafayette,75,Lafayette,8.62890625,-19,-10.37109375
1436,2024-11-29,Navy,86,Penn,78,Penn,8.1875,8,16.1875
1437,2024-11-29,Santa Clara,69,Washington,76,Washington,28.318359375,-7,21.318359375
1438,2024-11-29,Indiana St.,81,Arkansas St.,86,Arkansas St.,24.7138671875,-5,19.7138671875
1439,2024-11-29,Gardner-Webb,74,Belmont,83,Belmont,21.7109375,-9,12.7109375
1440,2024-11-29,N.C. A&T,69,East Carolina,93,East Carolina,17.078125,-24,-6.921875
1441,2024-11-29,Oklahoma,69,Louisville,64,Louisville,33.25,5,38.25
1442,2024-11-29,Ole Miss,78,Purdue,80,Purdue,35.5,-2,33.5
1443,2024-11-29,Utah St.,61,North Texas,57,North Texas,26.0,4,30.0
1444,2024-11-29,Seattle U,48,Duke,70,Duke,45.5,-22,23.5
1445,2024-11-29,Rice,63,Hofstra,68,Hofstra,18.109375,-5,13.109375
1446,2024-11-29,Georgia St.,76,Kentucky,105,Kentucky,42.0,-29,13.0
1447,2024-11-29,Florida A&M,58,Clemson,86,Clemson,32.33203125,-28,4.33203125
1448,2024-11-29,North Florida,78,SIUE,73,SIUE,14.875,5,19.875
1449,2024-11-29,Elizabeth City St.,58,VCU,103,VCU,31.875,-45,-13.125
1450,2024-11-29,UNLV,61,Northwestern,66,Northwestern,32.87890625,-5,27.87890625
1451,2024-11-29,Le Moyne,81,Manhattan,77,Manhattan,14.6796875,4,18.6796875
1452,2024-11-29,Towson,63,Kennesaw St.,67,Kennesaw St.,18.384765625,-4,14.384765625
1453,2024-11-29,SFA,68,ULM,60,ULM,6.453125,8,14.453125
1454,2024-11-29,Northwestern St.,53,LSU,77,LSU,37.71875,-24,13.71875
1455,2024-11-29,Northern Colo.,64,Texas Tech,89,Texas Tech,39.4765625,-25,14.4765625
1456,2024-11-29,Davidson,65,Gonzaga,90,Gonzaga,42.712890625,-25,17.712890625
1457,2024-11-29,Delaware St.,68,Texas,90,Texas,38.125,-22,16.125
1458,2024-11-29,St. Bonaventure,68,UNI,56,UNI,26.5625,12,38.5625
1459,2024-11-29,UC Irvine,51,Kent St.,39,Kent St.,27.443359375,12,39.443359375
1460,2024-11-29,Butler,87,Mississippi St.,77,Mississippi St.,41.583984375,10,51.583984375
1461,2024-11-29,Saint Mary's (CA),64,Arizona St.,68,Arizona St.,32.1328125,-4,28.1328125
1462,2024-11-29,Mississippi Val.,48,UC Santa Barbara,81,UC Santa Barbara,20.70703125,-33,-12.29296875
1463,2024-11-30,Southern California,73,New Mexico,83,New Mexico,32.5,-10,22.5
1464,2024-11-30,Southern U.,73,Louisiana Tech,70,Louisiana Tech,27.125,3,30.125
1465,2024-11-30,Monmouth,63,Seton Hall,51,Seton Hall,20.0,12,32.0
1466,2024-11-30,Colgate,78,Sam Houston,82,Sam Houston,15.0615234375,-4,11.0615234375
1467,2024-11-30,Campbell,72,Green Bay,66,Green Bay,5.2724609375,6,11.2724609375
1468,2024-11-30,Northeastern,64,Vermont,68,Vermont,12.75,-4,8.75
1469,2024-11-30,Chicago St.,53,Wisconsin,74,Wisconsin,34.63671875,-21,13.63671875
1470,2024-11-30,Central Ark.,68,Georgia Tech,87,Georgia Tech,23.734375,-19,4.734375
1471,2024-11-30,Creighton,80,Notre Dame,76,Notre Dame,24.375,4,28.375
1472,2024-11-30,Iona,80,Indiana St.,83,Indiana St.,21.0,-3,18.0
1473,2024-11-30,Delaware,72,Rider,66,Rider,10.0,6,16.0
1474,2024-11-30,Trinity Christian,49,IU Indy,106,IU Indy,10.978515625,-57,-46.021484375
1475,2024-11-30,Purdue Fort Wayne,77,East Texas A&M,57,East Texas A&M,9.875,20,29.875
1476,2024-11-30,Navy,63,Elon,69,Elon,24.59375,-6,18.59375
1477,2024-11-30,Binghamton,75,LIU,70,LIU,8.25,5,13.25
1478,2024-11-30,Milwaukee,65,Southern Miss.,66,Southern Miss.,8.0,-1,7.0
1479,2024-11-30,Western Caro.,62,Marquette,94,Marquette,42.78125,-32,10.78125
1480,2024-11-30,Mount St. Mary's,79,Howard,75,Howard,13.3330078125,4,17.3330078125
1481,2024-11-30,Robert Morris,68,Ohio,84,Ohio,18.75,-16,2.75
1482,2024-11-30,Charleston So.,83,Miami (FL),79,Miami (FL),26.740234375,4,30.740234375
1483,2024-11-30,Pfeiffer,50,High Point,81,High Point,21.0,-31,-10.0
1484,2024-11-30,New Mexico St.,60,Bowling Green,61,Bowling Green,14.25,-1,13.25
1485,2024-11-30,USC Upstate,51,Coastal Carolina,73,Coastal Carolina,16.0,-22,-6.0
1486,2024-11-30,App State,61,UNCW,76,UNCW,21.9140625,-15,6.9140625
1487,2024-11-30,Virginia-Lynchburg,51,N.C. Central,131,N.C. Central,13.201171875,-80,-66.798828125
1488,2024-11-30,Nicholls,76,Louisiana,75,Louisiana,12.8994140625,1,13.8994140625
1489,2024-11-30,CSUN,72,Montana St.,69,Montana St.,22.6259765625,3,25.6259765625
1490,2024-11-30,Texas A&M,81,Rutgers,77,Rutgers,27.0,4,31.0
1491,2024-11-30,Temple,75,La Salle,83,La Salle,22.625,-8,14.625
1492,2024-11-30,UAlbany,68,Georgetown,100,Georgetown,27.375,-32,-4.625
1493,2024-11-30,Houston Christian,71,UTSA,78,UTSA,18.208984375,-7,11.208984375
1494,2024-11-30,Austin Peay,57,ETSU,79,ETSU,18.5,-22,-3.5
