,year,date,team1,team1_score,team2,team2_score
2358,2025,2024-12-21,Chicago St.,57,CSUN,81
2359,2025,2024-12-21,UC Irvine,54,Duquesne,70
2360,2025,2024-12-21,Penn St.-Fayette,52,Wagner,83
2361,2025,2024-12-21,Wake Forest,62,Clemson,73
2362,2025,2024-12-21,N.C. A&T,67,Arkansas,95
2363,2025,2024-12-21,Biblical Stud. (TX),56,UTRGV,106
2364,2025,2024-12-21,Ky. Wesleyan,71,Western Ky.,91
2365,2025,2024-12-21,UC Riverside,53,UNLV,66
2366,2025,2024-12-21,Mississippi Val.,48,Tulsa,93
2367,2025,2024-12-21,Bellarmine,55,Colorado,79
2368,2025,2024-12-21,East Texas A&M,62,South Fla.,88
2369,2025,2024-12-21,Furman,77,Harvard,63
2370,2025,2024-12-21,Marshall,66,Southern Miss.,68
2371,2025,2024-12-21,UC Davis,46,Pepperdine,85
2372,2025,2024-12-21,Coastal Carolina,67,Arkansas St.,97
2373,2025,2024-12-21,Austin Peay,55,Vanderbilt,85
2374,2025,2024-12-21,North Carolina,76,UCLA,74
2375,2025,2024-12-21,Gardner-Webb,84,East Carolina,79
2376,2025,2024-12-21,Old Dominion,80,ULM,75
2377,2025,2024-12-21,Ga. Southern,61,Texas St.,83
2378,2025,2024-12-21,Tennessee St.,68,Morehead St.,74
2379,2025,2024-12-21,Air Force,59,Boise St.,77
2380,2025,2024-12-21,Lafayette,64,Portland,74
2381,2025,2024-12-21,Arizona St.,78,Massachusetts,62
2382,2025,2024-12-21,Rust,60,Louisiana Tech,108
2383,2025,2024-12-21,Samford,97,Alabama A&M,90
2384,2025,2024-12-21,Texas Southern,65,Abilene Christian,69
2385,2025,2024-12-21,Idaho,95,Pacific,72
2386,2025,2024-12-21,Northern Ariz.,83,Southern Utah,75
2387,2025,2024-12-21,DePaul,64,Northwestern,84
2388,2025,2024-12-21,Central Mich.,41,Arizona,94
2389,2025,2024-12-21,Villanova,79,Creighton,86
2390,2025,2024-12-21,Washington St.,76,UNI,68
2391,2025,2024-12-21,UT Martin,77,Southern Ind.,46
2392,2025,2024-12-21,Western Ill.,65,Lindenwood,71
2393,2025,2024-12-21,Purdue,69,Auburn,87
2394,2025,2024-12-21,SIUE,64,Southeast Mo. St.,80
2395,2025,2024-12-21,Lincoln (CA),63,Eastern Wash.,107
2396,2025,2024-12-21,Colorado St.,66,Nevada,64
2397,2025,2024-12-21,Howard Payne,83,Tarleton St.,100
2398,2025,2024-12-21,Bethune-Cookman,63,Davidson,76
2399,2025,2024-12-21,Northern Colo.,82,Denver,75
2400,2025,2024-12-21,South Dakota,81,Santa Clara,98
2401,2025,2024-12-21,Queens (NC),62,Ole Miss,80
2402,2025,2024-12-21,California Baptist,86,Fresno St.,69
2403,2025,2024-12-21,Kentucky,65,Ohio St.,85
2404,2025,2024-12-21,Green Bay,62,Drake,72
2405,2025,2024-12-21,Jacksonville,66,UCF,86
2406,2025,2024-12-21,IU Indy,69,FIU,75
2407,2025,2024-12-21,Utah,88,Iowa,95
2408,2025,2024-12-21,VMI,71,Richmond,78
2409,2025,2024-12-21,Montana,67,San Francisco,71
2410,2025,2024-12-21,Temple,79,Rhode Island,85
2411,2025,2024-12-21,Akron,68,Jackson St.,50
2412,2025,2024-12-21,Kansas St.,65,Wichita St.,84
2413,2025,2024-12-21,UNC Greensboro,69,Elon,73
2414,2025,2024-12-21,Oregon,76,Stanford,61
2415,2025,2024-12-21,Cal Poly,82,Omaha,86
2416,2025,2024-12-21,Bucknell,65,Gonzaga,86
2417,2025,2024-12-21,Utah Valley,64,Weber St.,62
2418,2025,2024-12-21,UC San Diego,77,San Diego,71
2419,2025,2024-12-21,Yale,74,UTEP,75
2420,2025,2024-12-21,Portland St.,59,CSU Bakersfield,58
2421,2025,2024-12-21,San Diego St.,71,California,50
2422,2025,2024-12-21,Kennesaw St.,65,San Jose St.,89
2423,2025,2024-12-22,Illinois St.,80,Cornell,77
2424,2025,2024-12-22,UVA Wise,62,George Washington,102
2425,2025,2024-12-22,Midway,60,Cleveland St.,116
2426,2025,2024-12-22,Iona,79,Colgate,73
2427,2025,2024-12-22,Kent St.,54,Alabama,81
2428,2025,2024-12-22,Morgan St.,72,Iowa St.,99
2429,2025,2024-12-22,Purdue Fort Wayne,58,Michigan,89
2430,2025,2024-12-22,Sacred Heart,76,Miami (OH),94
2431,2025,2024-12-22,New Hampshire,83,Stonehill,90
2432,2025,2024-12-22,Central Ark.,66,Oklahoma,89
2433,2025,2024-12-22,Illinois,80,Missouri,77
2434,2025,2024-12-22,Binghamton,78,Army West Point,68
2435,2025,2024-12-22,Florida Tech,62,FGCU,79
2436,2025,2024-12-22,Bryant,65,Towson,70
2437,2025,2024-12-22,Mercyhurst,46,West Virginia,67
2438,2025,2024-12-22,American,58,Virginia,63
2439,2025,2024-12-22,Detroit Mercy,53,Wisconsin,76
2440,2025,2024-12-22,Montana St.,48,TCU,82
2441,2025,2024-12-22,Radford,48,South Carolina,74
2442,2025,2024-12-22,UC Santa Barbara,56,Missouri St.,68
2443,2025,2024-12-22,Penn,53,George Mason,85
2444,2025,2024-12-22,William & Mary,70,VCU,90
2445,2025,2024-12-22,Calumet Col.,57,Valparaiso,107
2446,2025,2024-12-22,Fort Lauderdale,77,Stetson,103
2447,2025,2024-12-22,McNeese,64,Louisiana,56
2448,2025,2024-12-22,Oregon St.,74,Col. of Charleston,65
2449,2025,2024-12-22,Oral Roberts,74,Oklahoma St.,86
2450,2025,2024-12-22,North Central (IL),57,Milwaukee,92
2451,2025,2024-12-22,Brown,53,Kansas,87
2452,2025,2024-12-22,Prairie View,46,Rice,64
2453,2025,2024-12-22,Alcorn,74,UAB,91
2454,2025,2024-12-22,New Orleans,70,LSU,86
2455,2025,2024-12-22,Houston Christian,46,North Texas,62
2456,2025,2024-12-22,Charleston So.,65,Georgia,81
2457,2025,2024-12-22,Saint Louis,72,Grand Canyon,73
2458,2025,2024-12-22,Rider,63,NC State,89
2459,2025,2024-12-22,Stanislaus St.,47,Sacramento St.,98
2460,2025,2024-12-22,Southern U.,51,Southern California,82
2461,2025,2024-12-22,Grambling,49,Cincinnati,84
2462,2025,2024-12-22,La Sierra,57,Long Beach St.,83
2463,2025,2024-12-22,Wyoming,73,Cal St. Fullerton,69
2464,2025,2024-12-22,Loyola Chicago,71,Oakland,72
2465,2025,2024-12-22,Le Moyne,62,Notre Dame,91
2466,2025,2024-12-22,North Ala.,69,LMU (CA),85
2467,2025,2024-12-22,Georgetown,61,Seton Hall,60
2468,2025,2024-12-22,Utah St.,75,Saint Mary's (CA),68
2469,2025,2024-12-22,Nebraska,66,Murray St.,49
2470,2025,2024-12-22,Charlotte,61,Hawaii,78
2471,2025,2024-12-23,Penn St.-Scranton,30,Wagner,120
2472,2025,2024-12-23,Aquinas,62,Bowling Green,87
2473,2025,2024-12-23,Col. of Charleston,77,Loyola Chicago,68
2474,2025,2024-12-23,Middle Tenn.,64,Tennessee,82
2475,2025,2024-12-23,CSU Bakersfield,60,North Dakota St.,94
2476,2025,2024-12-23,Oregon St.,80,Oakland,74
2477,2025,2024-12-23,Seattle U,79,Washington,70
2478,2025,2024-12-23,Nebraska,69,Hawaii,55
2479,2025,2024-12-24,Murray St.,90,Charlotte,94
2480,2025,2024-12-25,Loyola Chicago,68,Murray St.,71
2481,2025,2024-12-25,Col. of Charleston,84,Charlotte,81
2482,2025,2024-12-25,Oakland,70,Hawaii,73
2483,2025,2024-12-25,Oregon St.,66,Nebraska,78
2484,2025,2024-12-27,Arlington Baptist,53,Baylor,107
2485,2025,2024-12-27,Cleary,45,Duquesne,93
2486,2025,2024-12-28,Alice Lloyd,63,Morehead St.,94
2487,2025,2024-12-28,Coppin St.,53,Georgetown,83
2488,2025,2024-12-28,Eastern Ky.,76,Louisville,78
2489,2025,2024-12-28,UMES,66,Maryland,81
2490,2025,2024-12-28,Columbia Int'l,89,Charleston So.,95
2491,2025,2024-12-28,Delaware St.,58,Saint Joseph's,76
2492,2025,2024-12-28,Mercer,71,Georgia St.,68
2493,2025,2024-12-28,Loyola Maryland,65,DePaul,84
2494,2025,2024-12-28,Ole Miss,70,Memphis,87
2495,2025,2024-12-28,Alabama A&M,49,Georgia Tech,92
2496,2025,2024-12-28,Ky. Christian,55,Wofford,100
2497,2025,2024-12-28,Spartanburg Meth.,47,UNCW,99
2498,2025,2024-12-28,Bucknell,63,Syracuse,75
2499,2025,2024-12-28,N.C. Central,72,N.C. A&T,85
2500,2025,2024-12-28,Eastern Mich.,64,Davidson,86
2501,2025,2024-12-28,Mount St. Mary's,56,George Mason,64
2502,2025,2024-12-28,Blackburn,55,Eastern Ill.,99
2503,2025,2024-12-28,Webber Int'l,49,South Fla.,106
2504,2025,2024-12-28,New Mexico,76,Colorado St.,68
2505,2025,2024-12-28,Dallas,65,Sam Houston,111
2506,2025,2024-12-28,FDU,70,Boston College,78
2507,2025,2024-12-28,Abilene Christian,54,Texas A&M,92
2508,2025,2024-12-28,Fairfield,72,Columbia,85
2509,2025,2024-12-28,Howard,67,Hampton,83
2510,2025,2024-12-28,Gonzaga,62,UCLA,65
2511,2025,2024-12-28,Nevada,63,Wyoming,66
2512,2025,2024-12-28,Va. Wesleyan,44,Old Dominion,82
2513,2025,2024-12-28,Virginia-Lynchburg,50,UNC Greensboro,105
2514,2025,2024-12-28,Bethesda (CA),59,Utah Valley,119
2515,2025,2024-12-28,Southwestern Christ.,63,Tulsa,96
2516,2025,2024-12-28,New Orleans,61,McNeese,86
2517,2025,2024-12-28,Boise St.,73,San Jose St.,71
2518,2025,2024-12-28,Nobel,60,Cal St. Fullerton,93
2519,2025,2024-12-28,FGCU,75,Richmond,57
2520,2025,2024-12-28,Utah St.,67,San Diego St.,66
2521,2025,2024-12-28,Delaware,76,St. John's (NY),97
2522,2025,2024-12-28,Southwest (NM),52,New Mexico St.,85
2523,2025,2024-12-28,Grand Canyon,68,San Diego,55
2524,2025,2024-12-28,Occidental,51,UC San Diego,109
2525,2025,2024-12-28,Pepperdine,80,Santa Clara,91
2526,2025,2024-12-28,Marshall,59,Elon,73
2527,2025,2024-12-28,Cal Maritime,46,UC Davis,109
2528,2025,2024-12-28,Westcliff,72,UC Santa Barbara,89
2529,2025,2024-12-28,Biblical Stud. (TX),68,Texas Southern,103
2530,2025,2024-12-28,Jackson St.,73,California Baptist,79
2531,2025,2024-12-28,Pacific,60,Saint Mary's (CA),70
2532,2025,2024-12-28,William Woods,57,Saint Louis,78
2533,2025,2024-12-28,Mt. Marty,51,Omaha,81
2534,2025,2024-12-28,Washington St.,89,Portland,73
2535,2025,2024-12-28,La Sierra,52,CSUN,87
2536,2025,2024-12-28,Northern N.M.,60,UTEP,79
2537,2025,2024-12-28,LMU (CA),55,San Francisco,70
2538,2025,2024-12-28,Fresno St.,77,UNLV,87
2539,2025,2024-12-29,Indiana St.,83,Ohio St.,103
2540,2025,2024-12-29,Northwestern St.,53,Texas,77
2541,2025,2024-12-29,Harvard,67,Iona,61
2542,2025,2024-12-29,Navy,76,William & Mary,82
2543,2025,2024-12-29,JWU (Providence),51,Central Conn. St.,100
2544,2025,2024-12-29,Stonehill,70,Lafayette,65
2545,2025,2024-12-29,Stetson,45,Florida,85
2546,2025,2024-12-29,Penn,66,Penn St.,86
2547,2025,2024-12-29,Hofstra,69,Quinnipiac,75
2548,2025,2024-12-29,Northeastern,60,Northwestern,85
2549,2025,2024-12-29,Regis (MA),46,Holy Cross,82
2550,2025,2024-12-29,Purdue Fort Wayne,83,Green Bay,67
2551,2025,2024-12-29,IU Indy,81,Milwaukee,88
2552,2025,2024-12-29,Morgan St.,68,Minnesota,90
2553,2025,2024-12-29,Stony Brook,70,UAlbany,77
2554,2025,2024-12-29,Binghamton,51,Marist,69
2555,2025,2024-12-29,Boston U.,59,Maine,56
2556,2025,2024-12-29,Detroit Mercy,64,Youngstown St.,73
2557,2025,2024-12-29,South Carolina St.,72,Georgia,79
2558,2025,2024-12-29,Manhattanville,60,Sacred Heart,100
2559,2025,2024-12-29,Brewton-Parker,77,Kennesaw St.,112
2560,2025,2024-12-29,Norfolk St.,77,High Point,74
2561,2025,2024-12-29,Le Moyne,69,Niagara,88
2562,2025,2024-12-29,Longwood,82,SMU,98
2563,2025,2024-12-29,Southern Ill.,67,UNI,78
2564,2025,2024-12-29,Chicago St.,64,Illinois,117
2565,2025,2024-12-29,Milligan,75,Tennessee Tech,95
2566,2025,2024-12-29,Prairie View,67,Oklahoma,89
2567,2025,2024-12-29,Northern Ky.,93,Robert Morris,97
2568,2025,2024-12-29,Waldorf,57,North Dakota,97
2569,2025,2024-12-29,Wright St.,64,Cleveland St.,78
2570,2025,2024-12-29,South Dakota St.,82,Alabama,105
2571,2025,2024-12-29,UTSA,75,Army West Point,78
2572,2025,2024-12-29,Belmont,46,Drake,65
2573,2025,2024-12-29,NJIT,53,Washington,90
2574,2025,2024-12-29,Buffalo,71,Temple,91
2575,2025,2024-12-29,Westminster (MO),39,Southeast Mo. St.,88
2576,2025,2024-12-29,Heidelberg,80,Kent St.,84
2577,2025,2024-12-29,Warner,53,Coastal Carolina,75
2578,2025,2024-12-29,Neumann,67,Lehigh,87
2579,2025,2024-12-29,Missouri St.,40,Evansville,57
2580,2025,2024-12-29,UMBC,96,American,93
2581,2025,2024-12-29,Valparaiso,75,Bradley,81
2582,2025,2024-12-29,Winthrop,68,Indiana,77
2583,2025,2024-12-29,Schreiner,44,A&M-Corpus Christi,103
2584,2025,2024-12-29,Midway,64,James Madison,96
2585,2025,2024-12-29,UT Arlington,80,Texas St.,72
2586,2025,2024-12-29,St. Thomas (MN),79,UC Riverside,81
2587,2025,2024-12-29,Florida A&M,60,Tarleton St.,70
2588,2025,2024-12-29,Southwestern Christ.,69,Central Ark.,87
2589,2025,2024-12-29,UIC,73,Illinois St.,67
2590,2025,2024-12-29,Asbury,54,Lipscomb,112
2591,2025,2024-12-29,Brescia,46,Austin Peay,93
2592,2025,2024-12-29,Weber St.,49,Oregon,89
2593,2025,2024-12-29,Friends,72,Wichita St.,87
2594,2025,2024-12-29,Toledo,64,Purdue,83
2595,2025,2024-12-29,Texas Lutheran,48,UIW,99
2596,2025,2024-12-29,Mississippi Val.,45,LSU,110
2597,2025,2024-12-29,Campbell,81,North Carolina,97
2598,2025,2024-12-29,Western Ky.,64,Michigan,112
2599,2025,2024-12-30,Utah Tech,66,FIU,80
2600,2025,2024-12-30,Akron,75,Princeton,76
2601,2025,2024-12-30,Biblical Stud. (TX),55,Grambling,100
2602,2025,2024-12-30,Cleary,39,Central Mich.,85
2603,2025,2024-12-30,Emerson,39,UMass Lowell,101
2604,2025,2024-12-30,Western Mich.,62,Michigan St.,80
2605,2025,2024-12-30,Bethesda (CA),38,Sacramento St.,78
2606,2025,2024-12-30,Siena,83,Cornell,77
2607,2025,2024-12-30,Columbia,64,Rutgers,91
2608,2025,2024-12-30,Columbia Int'l,53,UNC Asheville,95
2609,2025,2024-12-30,Monmouth,58,Auburn,87
2610,2025,2024-12-30,Presbyterian,59,South Carolina,69
2611,2025,2024-12-30,TAMU-San Antonio,65,Lamar University,82
2612,2025,2024-12-30,East-West U.,50,NIU,117
2613,2025,2024-12-30,Muskingum,52,Ohio,103
2614,2025,2024-12-30,Cincinnati,67,Kansas St.,70
2615,2025,2024-12-30,Southeastern La.,51,McNeese,79
2616,2025,2024-12-30,Elms,37,Vermont,121
2617,2025,2024-12-30,New Hampshire,70,Iowa,112
2618,2025,2024-12-30,Defiance,58,Miami (OH),141
2619,2025,2024-12-30,Alabama St.,65,Missouri,82
2620,2025,2024-12-30,Dallas Christian,44,UTRGV,88
2621,2025,2024-12-30,New Orleans,56,Vanderbilt,100
2622,2025,2024-12-30,Bryant,66,Grand Canyon,112
2623,2025,2024-12-30,Mobile,41,South Alabama,106
2624,2025,2024-12-30,Oakland,62,Arkansas,92
2625,2025,2024-12-30,Houston,60,Oklahoma St.,47
2626,2025,2024-12-30,William Carey,70,Southern Miss.,80
2627,2025,2024-12-30,TCU,81,Arizona,90
2628,2025,2024-12-30,Benedictine Mesa,74,Northern Ariz.,110
2629,2025,2024-12-30,Fort Valley St.,70,Jacksonville St.,111
2630,2025,2024-12-30,Tex. A&M-Texarkana,54,Oral Roberts,92
2631,2025,2024-12-30,Eastern Ore.,63,Eastern Wash.,89
2632,2025,2024-12-30,Bethune-Cookman,73,Mississippi St.,87
2633,2025,2024-12-30,Iowa St.,79,Colorado,69
2634,2025,2024-12-30,Southern U.,43,Nebraska,77
2635,2025,2024-12-30,LMU (CA),59,Washington St.,73
2636,2025,2024-12-30,Portland,79,Oregon St.,89
2637,2025,2024-12-30,UC Irvine,71,California Baptist,63
2638,2025,2024-12-30,Gonzaga,89,Pepperdine,82
2639,2025,2024-12-30,Santa Clara,94,San Francisco,97
2640,2025,2024-12-30,Pacific,65,San Diego,75
2641,2025,2024-12-30,Nicholls,71,Seattle U,69
2642,2025,2024-12-31,NC State,67,Virginia,70
2643,2025,2024-12-31,West Virginia,62,Kansas,61
2644,2025,2024-12-31,Anderson (IN),76,Ball St.,89
2645,2025,2024-12-31,Saint Louis,88,Fordham,63
2646,2025,2024-12-31,Seton Hall,72,Xavier,94
2647,2025,2024-12-31,VCU,75,St. Bonaventure,77
2648,2025,2024-12-31,Utah,56,Baylor,81
2649,2025,2024-12-31,Davidson,57,George Mason,69
2650,2025,2024-12-31,Wake Forest,81,Syracuse,71
2651,2025,2024-12-31,Rhode Island,55,Duquesne,67
2652,2025,2024-12-31,La Salle,70,Dayton,84
2653,2025,2024-12-31,UCF,87,Texas Tech,83
2654,2025,2024-12-31,Tulane,83,Charlotte,68
2655,2025,2024-12-31,Massachusetts,72,Saint Joseph's,81
2656,2025,2024-12-31,Brown,54,Kentucky,88
2657,2025,2024-12-31,Notre Dame,75,Georgia Tech,86
2658,2025,2024-12-31,St. Andrews,61,N.C. Central,121
2659,2025,2024-12-31,Norfolk St.,52,Tennessee,67
2660,2025,2024-12-31,East Carolina,69,South Fla.,75
2661,2025,2024-12-31,UNLV,77,Air Force,58
2662,2025,2024-12-31,George Washington,61,Richmond,66
2663,2025,2024-12-31,SFA,62,Abilene Christian,57
2664,2025,2024-12-31,Arizona St.,56,BYU,76
2665,2025,2024-12-31,St. John's (NY),56,Creighton,57
2666,2025,2024-12-31,UAB,75,North Texas,78
2667,2025,2024-12-31,Virginia Tech,65,Duke,88
2668,2025,2024-12-31,Walla Walla,39,Portland St.,96
2669,2025,2024-12-31,Colorado St.,72,San Jose St.,50
2670,2025,2024-12-31,Marquette,78,Providence,50
2671,2025,2024-12-31,New Mexico,103,Fresno St.,89
2672,2025,2024-12-31,Morehead St.,70,Southern Ind.,68
2673,2025,2024-12-31,Boise St.,67,Wyoming,58
2674,2025,2024-12-31,Utah St.,69,Nevada,64
2675,2025,2025-01-01,Purdue Fort Wayne,68,Northern Ky.,69
2676,2025,2025-01-01,Miami (FL),68,Boston College,78
2677,2025,2025-01-01,VMI,69,ETSU,84
2678,2025,2025-01-01,Youngstown St.,77,IU Indy,61
2679,2025,2025-01-01,UNC Greensboro,68,Wofford,66
2680,2025,2025-01-01,Furman,90,Western Caro.,61
2681,2025,2025-01-01,Howard,65,Yale,93
2682,2025,2025-01-01,UConn,81,DePaul,68
2683,2025,2025-01-01,California,74,Pittsburgh,86
2684,2025,2025-01-01,Evansville,68,Southern Ill.,53
2685,2025,2025-01-01,Drake,70,UIC,74
2686,2025,2025-01-01,Chattanooga,94,Mercer,99
2687,2025,2025-01-01,Rice,70,Tulsa,64
2688,2025,2025-01-01,Stanford,71,Clemson,85
2689,2025,2025-01-01,North Carolina,70,Louisville,83
2690,2025,2025-01-01,Colby-Sawyer,55,Dartmouth,108
2691,2025,2025-01-01,Villanova,73,Butler,65
2692,2025,2025-01-01,Bradley,90,Indiana St.,89
2693,2025,2025-01-01,The Citadel,56,Samford,86
2694,2025,2025-01-01,Valparaiso,73,Missouri St.,72
2695,2025,2025-01-01,Belmont,70,UNI,76
2696,2025,2025-01-02,Gardner-Webb,63,Charleston So.,72
2697,2025,2025-01-02,Longwood,60,Presbyterian,68
2698,2025,2025-01-02,Austin Peay,97,North Florida,89
2699,2025,2025-01-02,USC Upstate,76,Winthrop,95
2700,2025,2025-01-02,Loyola Maryland,72,Holy Cross,74
2701,2025,2025-01-02,Troy,69,App State,61
2702,2025,2025-01-02,Hampton,67,Col. of Charleston,94
2703,2025,2025-01-02,Texas St.,71,Marshall,77
2704,2025,2025-01-02,Green Bay,51,Wright St.,74
2705,2025,2025-01-02,South Alabama,77,Georgia St.,51
2706,2025,2025-01-02,Elon,75,N.C. A&T,67
2707,2025,2025-01-02,ULM,82,Ga. Southern,90
2708,2025,2025-01-02,Milwaukee,49,Oakland,65
2709,2025,2025-01-02,American,58,Navy,81
2710,2025,2025-01-02,Delaware,77,Northeastern,80
2711,2025,2025-01-02,Towson,65,UNCW,61
2712,2025,2025-01-02,Arkansas St.,78,Old Dominion,59
2713,2025,2025-01-02,FGCU,79,West Ga.,68
2714,2025,2025-01-02,William & Mary,74,Hofstra,56
2715,2025,2025-01-02,Western Ky.,71,Liberty,70
2716,2025,2025-01-02,Southern Miss.,72,James Madison,83
2717,2025,2025-01-02,Army West Point,59,Colgate,71
2718,2025,2025-01-02,Memphis,90,Fla. Atlantic,62
2719,2025,2025-01-02,Northwestern,80,Penn St.,84
2720,2025,2025-01-02,Robert Morris,76,Detroit Mercy,78
2721,2025,2025-01-02,Louisiana,71,Coastal Carolina,68
2722,2025,2025-01-02,Stony Brook,56,Monmouth,78
2723,2025,2025-01-02,Bucknell,64,Lehigh,66
2724,2025,2025-01-02,Drexel,54,Campbell,57
2725,2025,2025-01-02,Boston U.,46,Lafayette,60
2726,2025,2025-01-02,Stetson,87,Queens (NC),96
2727,2025,2025-01-02,Middle Tenn.,73,FIU,69
2728,2025,2025-01-02,Bellarmine,66,North Ala.,82
2729,2025,2025-01-02,Lipscomb,70,Jacksonville,65
2730,2025,2025-01-02,Radford,58,High Point,76
2731,2025,2025-01-02,UC Irvine,98,Cal Poly,89
2732,2025,2025-01-02,Idaho St.,72,Northern Ariz.,67
2733,2025,2025-01-02,South Dakota,54,Kansas City,68
2734,2025,2025-01-02,Omaha,95,North Dakota,85
2735,2025,2025-01-02,Illinois St.,74,Murray St.,68
2736,2025,2025-01-02,St. Thomas (MN),89,North Dakota St.,85
2737,2025,2025-01-02,Purdue,81,Minnesota,61
2738,2025,2025-01-02,Weber St.,72,Northern Colo.,89
2739,2025,2025-01-02,Southern Ind.,64,Tennessee Tech,68
2740,2025,2025-01-02,Lindenwood,74,Eastern Ill.,78
2741,2025,2025-01-02,Rutgers,74,Indiana,84
2742,2025,2025-01-02,Little Rock,57,UT Martin,56
2743,2025,2025-01-02,Southeast Mo. St.,67,Tennessee St.,65
2744,2025,2025-01-02,Eastern Ky.,89,Central Ark.,83
2745,2025,2025-01-02,Portland,50,Gonzaga,81
2746,2025,2025-01-02,Western Ill.,66,SIUE,77
2747,2025,2025-01-02,Denver,70,South Dakota St.,91
2748,2025,2025-01-02,Montana,92,Eastern Wash.,81
2749,2025,2025-01-02,Sam Houston,71,New Mexico St.,75
2750,2025,2025-01-02,Louisiana Tech,60,UTEP,70
2751,2025,2025-01-02,Montana St.,64,Idaho,69
2752,2025,2025-01-02,UC Davis,64,CSU Bakersfield,75
2753,2025,2025-01-02,Maryland,69,Washington,75
2754,2025,2025-01-02,UC Riverside,76,Long Beach St.,60
2755,2025,2025-01-02,Santa Clara,81,San Diego,80
2756,2025,2025-01-02,CSUN,95,Cal St. Fullerton,65
2757,2025,2025-01-02,Illinois,109,Oregon,77
2758,2025,2025-01-02,Oregon St.,61,LMU (CA),82
2759,2025,2025-01-02,San Francisco,89,Pacific,81
2760,2025,2025-01-02,Pepperdine,41,Saint Mary's (CA),71
2761,2025,2025-01-03,UC Santa Barbara,64,Hawaii,61
2762,2025,2025-01-03,Fairfield,54,Merrimack,67
2763,2025,2025-01-03,Akron,71,Bowling Green,68
2764,2025,2025-01-03,Le Moyne,62,LIU,78
2765,2025,2025-01-03,Marist,70,Iona,65
2766,2025,2025-01-03,Central Conn. St.,74,Saint Francis,59
2767,2025,2025-01-03,Stonehill,69,Mercyhurst,76
2768,2025,2025-01-03,Chicago St.,64,Wagner,52
2769,2025,2025-01-03,Manhattan,95,Siena,103
2770,2025,2025-01-03,Quinnipiac,59,Saint Peter's,46
2771,2025,2025-01-03,Wichita St.,85,Temple,91
2772,2025,2025-01-03,Iowa,85,Wisconsin,116
2773,2025,2025-01-03,Michigan St.,69,Ohio St.,62
2774,2025,2025-01-03,Xavier,63,Georgetown,69
2775,2025,2025-01-03,Creighton,71,Marquette,79
2776,2025,2025-01-03,Saint Joseph's,57,Saint Louis,73
2777,2025,2025-01-03,Nevada,81,New Mexico,82
2778,2025,2025-01-04,Florida,100,Kentucky,106
2779,2025,2025-01-04,Kean,71,Princeton,92
2780,2025,2025-01-04,Georgia,51,Ole Miss,63
2781,2025,2025-01-04,Hofstra,55,Northeastern,37
2782,2025,2025-01-04,DePaul,56,Villanova,100
2783,2025,2025-01-04,Toledo,76,Western Mich.,70
2784,2025,2025-01-04,Boston College,64,Georgia Tech,85
2785,2025,2025-01-04,Dayton,62,George Washington,82
2786,2025,2025-01-04,William & Mary,83,Stony Brook,76
2787,2025,2025-01-04,NC State,59,Wake Forest,77
2788,2025,2025-01-04,North Carolina,74,Notre Dame,73
2789,2025,2025-01-04,Oklahoma St.,50,West Virginia,69
2790,2025,2025-01-04,Richmond,72,Massachusetts,64
2791,2025,2025-01-04,Vermont,60,New Hampshire,40
2792,2025,2025-01-04,FGCU,83,Queens (NC),92
2793,2025,2025-01-04,Buffalo,79,Miami (OH),93
2794,2025,2025-01-04,Milwaukee,64,Detroit Mercy,56
2795,2025,2025-01-04,Ball St.,75,Kent St.,67
2796,2025,2025-01-04,Arkansas,52,Tennessee,76
2797,2025,2025-01-04,Texas St.,61,App State,72
2798,2025,2025-01-04,Chattanooga,81,The Citadel,68
2799,2025,2025-01-04,Green Bay,60,Northern Ky.,78
2800,2025,2025-01-04,Stetson,78,West Ga.,62
2801,2025,2025-01-04,BYU,55,Houston,86
2802,2025,2025-01-04,Bellarmine,65,Central Ark.,71
2803,2025,2025-01-04,Duquesne,71,Davidson,77
2804,2025,2025-01-04,Presbyterian,61,Gardner-Webb,63
2805,2025,2025-01-04,Medgar Evers,51,NJIT,107
2806,2025,2025-01-04,Butler,62,St. John's (NY),70
2807,2025,2025-01-04,Charlotte,55,Rice,68
2808,2025,2025-01-04,George Mason,59,Rhode Island,62
2809,2025,2025-01-04,High Point,99,UNC Asheville,103
2810,2025,2025-01-04,UCLA,58,Nebraska,66
2811,2025,2025-01-04,Western Ky.,66,FIU,85
2812,2025,2025-01-04,Tulsa,51,UAB,83
2813,2025,2025-01-04,Drexel,68,N.C. A&T,59
2814,2025,2025-01-04,Baylor,55,Iowa St.,74
2815,2025,2025-01-04,NIU,71,Eastern Mich.,75
2816,2025,2025-01-04,UMBC,82,Binghamton,87
2817,2025,2025-01-04,Lipscomb,96,North Florida,64
2818,2025,2025-01-04,South Carolina,50,Mississippi St.,85
2819,2025,2025-01-04,ULM,51,Coastal Carolina,70
2820,2025,2025-01-04,Maine,55,Bryant,81
2821,2025,2025-01-04,St. Thomas (MN),88,North Dakota,80
2822,2025,2025-01-04,Towson,69,Col. of Charleston,77
2823,2025,2025-01-04,Omaha,85,North Dakota St.,80
2824,2025,2025-01-04,Miami (FL),85,Virginia Tech,86
2825,2025,2025-01-04,Indiana St.,66,Evansville,62
2826,2025,2025-01-04,St. Bonaventure,86,Fordham,66
2827,2025,2025-01-04,VCU,84,Loyola Chicago,65
