year,team1,team1_score,team2,team2_score
2022,Tennessee,68,Vanderbilt,60
2022,"Iowa St.",60,"Texas Tech",72
2022,"Cal Poly",60,"CSU Bakersfield",73
2022,"Utah St.",54,"Fresno St.",61
2022,American,66,"Army West Point",76
2022,"N.C. A&T",73,"UNC Asheville",71
2022,Hampton,51,Radford,54
2022,"Mississippi St.",72,Florida,80
2022,Lehigh,69,Navy,61
2022,Mercer,64,ETSU,72
2022,Colgate,75,Bucknell,56
2022,Maine,62,"UMass Lowell",71
2022,"New Hampshire",57,Hartford,69
2022,"Stony Brook",74,Binghamton,71
2022,"Virginia Tech",62,"NC State",59
2022,Vermont,83,NJIT,57
2022,"Boston College",54,Louisville,67
2022,"Wake Forest",80,"Georgia Tech",64
2022,"USC Upstate",74,Gardner-Webb,61
2022,UAlbany,66,UMBC,54
2022,"St. John's (NY)",64,Creighton,87
2022,Campbell,64,Longwood,72
2022,UNI,80,Valparaiso,83
2022,LSU,67,Alabama,70
2022,"Boston U.",67,"Loyola Maryland",50
2022,"Western Caro.",50,Furman,88
2022,"High Point",66,"Charleston So.",70
2022,Rider,67,Quinnipiac,73
2022,"George Washington",61,"Saint Joseph's",72
2022,"La Salle",54,"Rhode Island",56
2022,"The Citadel",77,Wofford,89
2022,TCU,56,"Oklahoma St.",57
2022,Marquette,57,Villanova,54
2022,"Illinois St.",63,"Missouri St.",88
2022,"Indiana St.",55,"Southern Ill.",63
2022,Bradley,83,Drake,71
2022,Kentucky,64,"Texas A&M",58
2022,Iowa,46,Rutgers,48
2022,"San Jose St.",69,Wyoming,84
2022,Georgia,60,Auburn,83
2022,Xavier,68,DePaul,67
2022,Virginia,66,Pittsburgh,61
2022,"New Mexico",74,"Colorado St.",80
2022,"North Florida",73,"Florida St.",86
2022,Georgetown,75,Providence,83
2022,Winthrop,60,Presbyterian,58
2022,"Wright St.",73,IUPUI,45
2022,SIUE,76,"Tennessee Tech",94
2022,Belmont,74,"Morehead St.",83
2022,"Col. of Charleston",67,Towson,74
2022,Elon,49,Drexel,77
2022,"Western Ky.",69,"Fla. Atlantic",78
2022,"William & Mary",74,Delaware,84
2022,Samford,80,VMI,99
2022,UNCW,71,"James Madison",70
2022,"App State",61,"Georgia St.",60
2022,SMU,70,Memphis,62
2022,Marshall,66,FIU,70
2022,Charlotte,51,"North Texas",65
2022,Chattanooga,72,"UNC Greensboro",64
2022,"Coastal Carolina",76,"Ga. Southern",72
2022,Akron,91,"Bowling Green",66
2022,Purdue,65,Indiana,68
2022,"Austin Peay",72,"UT Martin",57
2022,"Saint Louis",85,Massachusetts,91
2022,Monmouth,61,Fairfield,58
2022,"Texas St.",69,"Little Rock",59
2022,"Southern California",61,Colorado,58
2022,"New Mexico St.",46,"Sam Houston",71
2022,Troy,73,ULM,65
2022,"Grand Canyon",46,SFA,71
2022,"Southeastern La.",72,"New Orleans",78
2022,"Detroit Mercy",63,"Green Bay",70
2022,"Tennessee St.",63,"Southeast Mo. St.",85
2022,"Northwestern St.",58,Nicholls,69
2022,"Old Dominion",69,Rice,77
2022,"Northern Ky.",74,UIC,70
2022,"North Dakota St.",77,"Kansas City",80
2022,Oakland,78,Milwaukee,88
2022,UTRGV,56,"Utah Valley",66
2022,"Seattle U",72,"Abilene Christian",62
2022,"North Dakota",76,"Oral Roberts",80
2022,"Montana St.",89,"Northern Ariz.",84
2022,"South Dakota St.",92,"St. Thomas (MN)",77
2022,"South Alabama",77,Louisiana,70
2022,"California Baptist",88,"Tarleton St.",84
2022,"Eastern Ill.",51,"Murray St.",91
2022,"UT Arlington",70,"Arkansas St.",75
2022,McNeese,56,"A&M-Corpus Christi",60
2022,"Houston Baptist",68,UIW,65
2022,UConn,75,Butler,56
2022,Tulsa,69,Cincinnati,90
2022,"Idaho St.",63,"Weber St.",95
2022,"Lamar University",55,"Dixie St.",71
2022,"Sacramento St.",62,"Eastern Wash.",75
2022,"Northern Colo.",87,Idaho,70
2022,"San Diego",71,BYU,79
2022,UTSA,64,UTEP,69
2022,"Santa Clara",65,"Saint Mary's (CA)",73
2022,UNLV,62,"Air Force",69
2022,"Boise St.",62,"Utah St.",59
2022,"Cal St. Fullerton",65,"UC Irvine",63
2022,"Long Beach St.",87,"UC San Diego",69
2022,Montana,66,"Portland St.",64
2022,Hawaii,63,"CSU Bakersfield",59
2022,"UC Davis",64,CSUN,47
2022,"San Francisco",62,Gonzaga,78
2022,Pepperdine,80,"LMU (CA)",85
2022,Arizona,85,Stanford,57
2022,UCLA,63,Utah,58
2022,Washington,82,"Oregon St.",72
2022,Toledo,87,Ohio,69
2022,Evansville,56,"Illinois St.",94
2022,"Robert Morris",62,"Purdue Fort Wayne",86
2022,"Sacred Heart",59,"Mount St. Mary's",98
2022,"St. Francis Brooklyn",80,"Fairleigh Dickinson",78
2022,"St. Bonaventure",64,Duquesne,56
2022,"Saint Peter's",74,Niagara,68
2022,Rider,69,Canisius,70
2022,Wagner,92,LIU,85
2022,"Youngstown St.",61,"Cleveland St.",64
2022,Bryant,79,Merrimack,63
2022,Illinois,65,Maryland,81
2022,"Central Conn. St.",67,"Saint Francis (PA)",68
2022,Siena,68,Manhattan,75
2022,"Kent St.",51,Buffalo,64
2022,"Michigan St.",86,Wisconsin,74
2022,"Fresno St.",73,Nevada,77
2022,"Northern Ky.",60,IUPUI,41
2022,Rutgers,65,Minnesota,68
2022,Hofstra,72,Northeastern,50
2022,"Virginia Tech",63,"Boston College",68
2022,Syracuse,59,Duke,79
2022,"Seton Hall",66,"St. John's (NY)",60
2022,Villanova,85,Georgetown,74
2022,UMBC,88,Maine,46
2022,"West Virginia",65,"Texas Tech",78
2022,"George Washington",63,"Rhode Island",61
2022,Vanderbilt,42,Florida,61
2022,Oakland,68,"Green Bay",61
2022,Lehigh,74,"Boston U.",80
2022,"UMass Lowell",61,"New Hampshire",67
2022,Chattanooga,78,VMI,74
2022,Kentucky,71,Auburn,80
2022,Valparaiso,75,"Indiana St.",73
2022,Elon,77,Delaware,80
2022,"Army West Point",74,Navy,73
2022,"Colorado St.",73,"Air Force",53
2022,Princeton,84,Dartmouth,80
2022,"UNC Asheville",78,Radford,74
2022,UNCW,81,Towson,77
2022,Bucknell,68,"Holy Cross",65
2022,"William & Mary",83,Drexel,75
2022,"Coastal Carolina",72,"Georgia St.",68
2022,Tulane,66,UCF,68
2022,Harvard,61,Cornell,76
2022,Gardner-Webb,62,Winthrop,64
2022,"Oklahoma St.",51,Texas,56
2022,American,73,"Loyola Maryland",78
2022,"Bowling Green",82,"Western Mich.",75
2022,Brown,93,Columbia,74
2022,"Florida St.",61,"Miami (FL)",60
2022,"Southern Miss.",60,"Middle Tenn.",74
2022,Davidson,69,Fordham,66
2022,"Kennesaw St.",73,Lipscomb,77
2022,"Saint Joseph's",54,VCU,70
2022,Longwood,71,Presbyterian,70
2022,Baylor,65,Oklahoma,51
2022,Charlotte,67,Rice,64
2022,"UT Arlington",96,"Little Rock",98
2022,"Detroit Mercy",71,Milwaukee,58
2022,"San Jose St.",62,UNLV,70
2022,"South Alabama",68,ULM,56
2022,"New Mexico St.",72,SFA,58
2022,"App State",70,"Ga. Southern",62
2022,"Texas St.",60,"Arkansas St.",67
2022,Alcorn,68,"Florida A&M",70
2022,"Grand Canyon",56,"Sam Houston",58
2022,"South Dakota St.",93,"Western Ill.",75
2022,"Missouri St.",79,"Loyola Chicago",69
2022,NIU,82,"Miami (OH)",85
2022,Georgia,66,"South Carolina",83
2022,"Mississippi Val.",64,Grambling,68
2022,"Col. of Charleston",94,"James Madison",95
2022,"Austin Peay",61,"Tennessee St.",65
2022,"UC Irvine",67,"Long Beach St.",73
2022,Marshall,60,"Fla. Atlantic",71
2022,Virginia,63,"NC State",77
2022,Yale,68,Penn,76
2022,SIUE,74,"Morehead St.",77
2022,"The Citadel",75,ETSU,73
2022,"South Carolina St.",69,UMES,60
2022,"High Point",64,Hampton,68
2022,Kansas,78,"Kansas St.",75
2022,"Southeastern La.",101,Nicholls,93
2022,"California Baptist",68,"Abilene Christian",77
2022,"Lamar University",41,"Utah Valley",58
2022,Omaha,63,Denver,94
2022,Montana,58,"Northern Ariz.",48
2022,"Idaho St.",74,"Southern Utah",86
2022,"Charleston So.",57,"USC Upstate",70
2022,"Jackson St.",50,Bethune-Cookman,55
2022,Howard,91,"Morgan St.",82
2022,"Ole Miss",60,"Mississippi St.",78
2022,UAB,83,"Louisiana Tech",76
2022,"Notre Dame",82,Louisville,70
2022,TCU,59,"Iowa St.",44
2022,"Southeast Mo. St.",87,"Eastern Ill.",58
2022,Richmond,64,"La Salle",56
2022,"N.C. Central",73,"Delaware St.",49
2022,"Houston Baptist",77,"A&M-Corpus Christi",71
2022,"Penn St.",51,Iowa,68
2022,Stetson,67,"North Ala.",65
2022,"Sacramento St.",72,Idaho,73
2022,McNeese,82,UIW,72
2022,FGCU,71,"Jacksonville St.",79
2022,"Northwestern St.",77,"New Orleans",85
2022,Samford,58,"UNC Greensboro",61
2022,"Northern Colo.",87,"Eastern Wash.",83
2022,Campbell,73,"N.C. A&T",72
2022,"Western Caro.",64,Mercer,72
2022,DePaul,47,Creighton,60
2022,"Old Dominion",56,"North Texas",69
2022,Drake,82,UNI,74
2022,Pittsburgh,48,Clemson,75
2022,Missouri,76,Alabama,86
2022,"East Carolina",36,Houston,79
2022,"Ark.-Pine Bluff",51,"Southern U.",99
2022,LSU,50,Tennessee,64
2022,"Coppin St.",77,"Norfolk St.",84
2022,"Alabama St.",67,"Prairie View",70
2022,"Southern California",79,Utah,67
2022,Dayton,49,"George Mason",50
2022,"Stony Brook",86,UAlbany,75
2022,"Eastern Mich.",44,Akron,46
2022,"Western Ky.",83,FIU,86
2022,Hartford,72,Vermont,82
2022,Furman,75,Wofford,50
2022,Binghamton,68,NJIT,57
2022,Jacksonville,73,Bellarmine,76
2022,"North Florida",58,"Eastern Ky.",67
2022,"San Francisco",71,Pepperdine,45
2022,"New Mexico",91,Wyoming,93
2022,"North Carolina",76,"Wake Forest",98
2022,"South Dakota",90,"St. Thomas (MN)",79
2022,"Wright St.",97,UIC,81
2022,"North Dakota",74,"Kansas City",79
2022,"North Dakota St.",72,"Oral Roberts",71
2022,Troy,59,Louisiana,69
2022,"Seattle U",76,"Tarleton St.",68
2022,"UT Martin",66,"Murray St.",74
2022,"Southern Ill.",62,Bradley,70
2022,"Texas A&M",73,Arkansas,76
2022,"San Diego",73,Pacific,65
2022,"Alabama A&M",44,"Texas Southern",78
2022,UCLA,71,Colorado,65
2022,UTRGV,74,"Dixie St.",85
2022,"UC San Diego",80,"Cal St. Fullerton",83
2022,Portland,65,BYU,78
2022,"Boise St.",42,"San Diego St.",37
2022,"Saint Mary's (CA)",83,"LMU (CA)",51
2022,"Montana St.",73,"Portland St.",60
2022,Hawaii,69,"Cal Poly",56
2022,"UC Riverside",77,CSUN,67
2022,"Arizona St.",76,Stanford,79
2022,Butler,62,Providence,69
2022,"St. Francis Brooklyn",68,Bryant,85
2022,"Saint Peter's",60,Canisius,63
2022,Rider,70,Niagara,67
2022,Northwestern,60,Purdue,80
2022,"Central Conn. St.",50,"Mount St. Mary's",65
2022,Fairfield,69,Marist,66
2022,"Youngstown St.",71,"Purdue Fort Wayne",82
2022,Iona,76,Quinnipiac,61
2022,Manhattan,62,Monmouth,78
2022,"Illinois St.",53,Evansville,56
2022,Xavier,64,Marquette,75
2022,Massachusetts,59,"Saint Louis",90
2022,Wagner,71,Merrimack,57
2022,"Robert Morris",68,"Cleveland St.",75
2022,Arizona,96,California,71
2022,Memphis,83,Tulsa,81
2022,Michigan,80,Indiana,62
2022,"Sacred Heart",74,"Saint Francis (PA)",85
2022,UTEP,59,UTSA,54
2022,LIU,79,"Fairleigh Dickinson",75
2022,Washington,56,Oregon,84
2022,Jacksonville,68,"Kennesaw St.",76
2022,"Boston College",57,"Wake Forest",87
2022,Winthrop,56,"High Point",65
2022,Belmont,90,"Eastern Ill.",56
2022,Longwood,73,Hampton,48
2022,"New Hampshire",64,Maine,71
2022,"Morgan St.",62,"Norfolk St.",82
2022,Louisville,52,Virginia,64
2022,"Loyola Maryland",52,Colgate,65
2022,"South Dakota",75,"Western Ill.",72
2022,"Saint Joseph's",71,"George Mason",77
2022,Towson,69,Delaware,62
2022,Lafayette,69,American,56
2022,Bellarmine,60,"Jacksonville St.",65
2022,"Tennessee St.",54,"Morehead St.",67
2022,Florida,54,"Ole Miss",70
2022,UNCW,74,Northeastern,68
2022,"South Carolina St.",64,"Delaware St.",62
2022,"N.C. Central",75,UMES,63
2022,"Jackson St.",64,"Florida A&M",67
2022,Howard,81,"Coppin St.",83
2022,Alcorn,70,Bethune-Cookman,67
2022,Hartford,64,Binghamton,74
2022,"Virginia Tech",68,"North Carolina",78
2022,SIUE,70,"UT Martin",76
2022,"Tennessee Tech",53,"Murray St.",79
2022,"Sacramento St.",65,"Northern Ariz.",70
2022,"Ark.-Pine Bluff",65,Grambling,76
2022,"Alabama St.",66,"Texas Southern",73
2022,"Alabama A&M",48,"Prairie View",72
2022,"St. John's (NY)",84,"Seton Hall",63
2022,"San Diego",74,"Santa Clara",78
2022,"Eastern Wash.",89,"Idaho St.",63
2022,UNLV,55,"San Diego St.",80
2022,"Weber St.",92,"Southern Utah",84
2022,"Mississippi Val.",72,"Southern U.",100
2022,"Texas Tech",91,Kansas,94
2022,Idaho,84,"Portland St.",79
2022,"Arizona St.",56,"Southern California",78
2022,Richmond,70,"Rhode Island",63
2022,Alabama,76,Georgia,82
2022,"Eastern Mich.",71,"Bowling Green",85
2022,"Miami (OH)",64,"Ball St.",81
2022,Cincinnati,58,Temple,61
2022,Clemson,69,Duke,71
2022,DePaul,43,Villanova,67
2022,Akron,60,"Central Mich.",56
2022,NIU,62,Ohio,74
2022,Columbia,72,Yale,83
2022,"Michigan St.",55,Illinois,56
2022,"Missouri St.",72,"Indiana St.",76
2022,Buffalo,75,Toledo,86
2022,Fordham,61,Dayton,68
2022,"William & Mary",73,"Col. of Charleston",74
2022,"Wright St.",63,"Northern Ky.",73
2022,Siena,57,Iona,74
2022,"Western Mich.",64,"Kent St.",75
2022,Syracuse,53,Pittsburgh,64
2022,"St. Thomas (MN)",56,"North Dakota St.",77
2022,"Kansas St.",49,Baylor,74
2022,"Southern Ill.",47,"Loyola Chicago",59
2022,Maryland,68,Rutgers,60
2022,Auburn,55,Missouri,54
2022,Georgetown,73,UConn,96
2022,Wyoming,62,"Boise St.",65
2022,"Fresno St.",65,"New Mexico",60
2022,Texas,73,TCU,50
2022,"Mississippi St.",74,Kentucky,82
2022,Nevada,66,"Colorado St.",77
2022,Colorado,82,Oregon,78
2022,"Air Force",63,"San Jose St.",53
2022,"UC Santa Barbara",72,CSUN,45
2022,Arizona,59,UCLA,75
2022,Winthrop,95,"USC Upstate",91
2022,Florida,71,Tennessee,78
2022,Northwestern,70,Michigan,72
2022,Providence,65,Xavier,62
2022,Creighton,55,Butler,72
2022,Vanderbilt,61,"South Carolina",70
2022,"Miami (FL)",78,"Virginia Tech",75
2022,"Boston College",47,"North Carolina",58
2022,Binghamton,60,Hartford,72
2022,UAlbany,64,"UMass Lowell",62
2022,Hampton,60,Campbell,75
2022,Navy,81,Bucknell,63
2022,"N.C. A&T",71,Longwood,79
2022,Massachusetts,77,"La Salle",71
2022,Radford,58,"High Point",63
2022,"UNC Greensboro",80,ETSU,76
2022,"Old Dominion",67,Charlotte,71
2022,NJIT,69,UMBC,73
2022,"Holy Cross",49,American,67
2022,"Army West Point",71,Lehigh,84
2022,UNI,64,Evansville,59
2022,"Saint Peter's",69,Marist,62
2022,Maine,61,"New Hampshire",73
2022,Wofford,60,Chattanooga,71
2022,Arkansas,64,"Ole Miss",55
2022,Presbyterian,62,"Charleston So.",61
2022,VMI,64,Furman,79
2022,"St. Bonaventure",66,"George Mason",75
2022,Vermont,80,"Stony Brook",67
2022,SMU,74,"South Fla.",54
2022,Duquesne,61,"Saint Joseph's",72
2022,Bradley,71,Valparaiso,56
2022,"Western Caro.",66,"The Citadel",68
2022,"Boston U.",81,Lafayette,62
2022,"Iowa St.",84,"Oklahoma St.",81
2022,"Tarleton St.",62,"Lamar University",57
2022,Oklahoma,72,"West Virginia",62
2022,UCF,79,"Wichita St.",84
2022,"Abilene Christian",87,UTRGV,85
2022,Mercer,61,Samford,75
2022,"George Washington",67,"Saint Louis",80
2022,Drake,89,"Illinois St.",88
2022,"Penn St.",57,Indiana,74
2022,VCU,70,Davidson,68
2022,Marquette,73,"Seton Hall",63
2022,"Texas A&M",64,LSU,70
2022,Tulsa,63,Tulane,97
2022,"Florida St.",61,"Georgia Tech",75
2022,"NC State",65,"Notre Dame",73
2022,SFA,62,"Seattle U",70
2022,Utah,54,"Washington St.",71
2022,"Sam Houston",73,"California Baptist",68
2022,"San Diego St.",57,"Utah St.",75
2022,"Eastern Ky.",73,FGCU,77
2022,Wisconsin,73,Nebraska,65
2022,"Arkansas St.",54,"App State",61
2022,Drexel,88,"James Madison",82
2022,"Murray St.",80,"Tennessee Tech",75
2022,Hofstra,76,"Col. of Charleston",73
2022,Milwaukee,53,"Robert Morris",77
2022,"Saint Francis (PA)",54,Wagner,69
2022,"North Ala.",53,Liberty,72
2022,"Mount St. Mary's",67,"Fairleigh Dickinson",56
2022,Northeastern,62,UNCW,67
2022,"Little Rock",49,"Coastal Carolina",65
2022,Merrimack,67,Bryant,76
2022,UIC,67,"Detroit Mercy",80
2022,Delaware,57,Towson,69
2022,Lipscomb,59,Jacksonville,66
2022,"St. Francis Brooklyn",71,"Sacred Heart",66
2022,"Green Bay",50,"Youngstown St.",63
2022,LIU,62,"Central Conn. St.",65
2022,Gardner-Webb,61,"UNC Asheville",55
2022,"William & Mary",54,Elon,61
2022,"Middle Tenn.",81,Marshall,79
2022,"Jacksonville St.",70,"Kennesaw St.",64
2022,Rice,63,"Louisiana Tech",80
2022,Bellarmine,72,Stetson,47
2022,"Ga. Southern",50,ULM,45
2022,"New Orleans",77,"Houston Baptist",66
2022,Troy,63,"South Alabama",82
2022,"North Dakota St.",74,"South Dakota",62
2022,"North Dakota",61,"South Dakota St.",96
2022,"Texas St.",58,"UT Arlington",70
2022,"Central Ark.",74,"North Florida",93
2022,FIU,66,UTSA,73
2022,"Utah Valley",101,"Chicago St.",87
2022,"Georgia St.",68,Louisiana,64
2022,"Ohio St.",75,Minnesota,64
2022,"Oral Roberts",100,Omaha,88
2022,"North Texas",63,"Southern Miss.",54
2022,"Loyola Chicago",44,"Southern Ill.",39
2022,"Ball St.",74,NIU,67
2022,"Weber St.",85,"Northern Colo.",76
2022,Belmont,75,"Austin Peay",67
2022,Nicholls,81,McNeese,71
2022,UIW,70,"Northwestern St.",79
2022,"Tennessee St.",75,SIUE,70
2022,"East Carolina",54,Memphis,71
2022,"A&M-Corpus Christi",86,"Southeastern La.",71
2022,Purdue,83,Iowa,73
2022,"Morehead St.",74,"Southeast Mo. St.",73
2022,Idaho,62,Montana,81
2022,"Kansas City",72,Denver,61
2022,"Eastern Wash.",65,"Montana St.",69
2022,California,57,UCLA,81
2022,"Fla. Atlantic",68,UTEP,70
2022,UAB,68,"Western Ky.",65
2022,"Cal St. Fullerton",74,"UC Davis",58
2022,"Eastern Ill.",58,"UT Martin",53
2022,"CSU Bakersfield",52,"UC Irvine",57
2022,"Cal Poly",59,"UC San Diego",55
2022,"Idaho St.",60,"Sacramento St.",61
2022,"Southern Utah",85,"Portland St.",82
2022,"Saint Mary's (CA)",72,"San Francisco",70
2022,"Long Beach St.",68,"UC Riverside",62
2022,Pacific,56,Portland,64
2022,Pepperdine,56,"San Diego",64
2022,"LMU (CA)",55,Gonzaga,89
2022,BYU,76,"Santa Clara",77
2022,Colorado,58,Washington,60
2022,Stanford,64,"Southern California",61
2022,CSUN,65,Hawaii,72
2022,Colgate,72,"Boston U.",76
2022,"Stony Brook",76,"New Hampshire",69
2022,Penn,78,Harvard,74
2022,Lehigh,65,"Holy Cross",67
2022,Wyoming,63,"Air Force",61
2022,Canisius,67,Monmouth,72
2022,Manhattan,51,"Saint Peter's",77
2022,Ohio,74,Buffalo,53
2022,Akron,76,Toledo,84
2022,"Purdue Fort Wayne",49,"Northern Ky.",59
2022,Fairfield,76,Rider,65
2022,Niagara,56,Siena,60
2022,"Rhode Island",51,Dayton,53
2022,Marist,87,Quinnipiac,94
2022,"Cleveland St.",71,"Wright St.",67
2022,"San Jose St.",70,"New Mexico",86
2022,UNLV,88,"Colorado St.",74
2022,"Boise St.",68,"Fresno St.",63
2022,LSU,68,TCU,77
2022,Georgetown,53,Butler,56
2022,"La Salle",69,Davidson,77
2022,"Wichita St.",66,Tulane,67
2022,Duke,74,Louisville,65
2022,"Miami (FL)",73,"Georgia Tech",62
2022,Michigan,67,"Michigan St.",83
2022,Chattanooga,75,"The Citadel",62
2022,Lafayette,56,"Army West Point",60
2022,ETSU,79,VMI,83
2022,"Arkansas St.",73,"Coastal Carolina",66
2022,"NC State",80,"North Carolina",100
2022,Samford,74,"Western Caro.",64
2022,"Fla. Atlantic",73,UTSA,64
2022,"High Point",72,Campbell,77
2022,"Saint Joseph's",69,"St. Bonaventure",80
2022,"Saint Louis",77,Duquesne,53
2022,UMBC,70,Binghamton,68
2022,Milwaukee,72,"Youngstown St.",86
2022,American,45,Navy,47
2022,Xavier,74,Creighton,64
2022,Oklahoma,68,Auburn,86
2022,Missouri,50,"Iowa St.",67
2022,Maine,68,Vermont,81
2022,"Illinois St.",64,UNI,79
2022,Drexel,62,Towson,66
2022,"West Virginia",68,Arkansas,77
2022,Dartmouth,76,Columbia,63
2022,Indiana,68,Maryland,55
2022,"Arizona St.",56,Arizona,67
2022,Temple,61,SMU,69
2022,UIC,74,Oakland,81
2022,"UT Martin",58,Belmont,87
2022,"North Dakota St.",76,"South Dakota St.",80
2022,"Dixie St.",79,"Chicago St.",65
2022,"Georgia St.",73,ULM,62
2022,Winthrop,88,Longwood,92
2022,"Miami (OH)",75,"Eastern Mich.",85
2022,"St. Thomas (MN)",52,"Western Ill.",81
2022,"Middle Tenn.",93,"Western Ky.",85
2022,"Virginia Tech",85,"Florida St.",72
2022,Rice,76,"Southern Miss.",62
2022,"Western Mich.",72,"Ball St.",83
2022,"A&M-Corpus Christi",76,"Northwestern St.",90
2022,"Southern U.",64,Alcorn,68
2022,"Norfolk St.",87,"South Carolina St.",69
2022,Northeastern,63,"Col. of Charleston",81
2022,Elon,61,"William & Mary",65
2022,"Eastern Ky.",95,Stetson,113
2022,Howard,75,"N.C. Central",74
2022,Delaware,85,"James Madison",69
2022,"Oklahoma St.",72,Florida,81
2022,UMES,64,"Coppin St.",61
2022,"Central Mich.",69,NIU,63
2022,"Kansas St.",56,"Ole Miss",67
2022,"Abilene Christian",85,"Lamar University",82
2022,"Oral Roberts",89,Denver,80
2022,"Sam Houston",63,"Seattle U",78
2022,"UNC Asheville",68,Presbyterian,67
2022,VCU,64,Richmond,62
2022,Baylor,78,Alabama,87
2022,"North Texas",63,"Louisiana Tech",62
2022,"Little Rock",57,"App State",72
2022,"Long Beach St.",70,"UC Davis",63
2022,"USC Upstate",84,"N.C. A&T",64
2022,"Portland St.",97,"Northern Ariz.",76
2022,"St. John's (NY)",62,Villanova,73
2022,Illinois,59,Northwestern,56
2022,Radford,42,Gardner-Webb,61
2022,"Tennessee St.",57,"Eastern Ill.",62
2022,UIW,68,"Southeastern La.",78
2022,"Saint Francis (PA)",54,"Mount St. Mary's",71
2022,Lipscomb,77,"North Florida",74
2022,"Ark.-Pine Bluff",74,"Mississippi Val.",68
2022,SIUE,77,"Southeast Mo. St.",85
2022,"Morehead St.",66,"Murray St.",77
2022,"Florida A&M",65,"Alabama A&M",60
2022,Utah,73,Washington,77
2022,"Kent St.",91,"Bowling Green",83
2022,"UT Arlington",53,"Texas St.",58
2022,"North Dakota",58,"South Dakota",71
2022,Hampton,78,"Charleston So.",74
2022,"North Ala.",71,"Kennesaw St.",58
2022,Georgia,77,Vanderbilt,85
2022,"Texas Southern",75,"Prairie View",74
2022,Grambling,73,"Jackson St.",64
2022,Kentucky,80,Kansas,62
2022,"Central Ark.",59,Jacksonville,79
2022,Yale,80,Princeton,74
2022,Virginia,65,"Notre Dame",69
2022,Idaho,64,"Montana St.",70
2022,"Mississippi St.",50,"Texas Tech",76
2022,Furman,80,Mercer,50
2022,Rutgers,63,Nebraska,61
2022,UConn,57,DePaul,50
2022,"Green Bay",60,"Robert Morris",62
2022,"Jacksonville St.",77,Liberty,67
2022,Bellarmine,74,FGCU,63
2022,Hofstra,72,UNCW,78
2022,UAlbany,64,NJIT,53
2022,California,72,"Southern California",79
2022,"UNC Greensboro",66,Wofford,85
2022,UAB,81,Marshall,84
2022,"South Alabama",68,Troy,77
2022,"San Diego",69,"LMU (CA)",65
2022,Charlotte,52,"Old Dominion",68
2022,"Santa Clara",85,"San Francisco",88
2022,"Wake Forest",72,Syracuse,94
2022,Houston,63,UCF,49
2022,Tennessee,51,Texas,52
2022,"Kansas City",68,Omaha,69
2022,"Tarleton St.",79,UTRGV,64
2022,Nicholls,73,"Houston Baptist",61
2022,Bethune-Cookman,73,"Alabama St.",79
2022,"Cal St. Fullerton",54,"UC Riverside",67
2022,"Ga. Southern",66,Louisiana,65
2022,"South Fla.",45,Tulsa,76
2022,Pepperdine,57,"Saint Mary's (CA)",81
2022,Evansville,58,"Missouri St.",72
2022,"South Carolina",74,"Texas A&M",63
2022,"Austin Peay",58,"Tennessee Tech",55
2022,"Eastern Wash.",59,Montana,61
2022,"Grand Canyon",61,"New Mexico St.",71
2022,"Cal Poly",48,"UC Irvine",72
2022,FIU,68,UTEP,79
2022,Portland,72,Gonzaga,104
2022,BYU,73,Pacific,76
2022,Stanford,43,UCLA,66
2022,"Utah St.",78,Nevada,49
2022,"Weber St.",79,"Sacramento St.",59
2022,"CSU Bakersfield",75,"UC San Diego",83
2022,"Oregon St.",56,Oregon,78
2022,SFA,81,"California Baptist",77
2022,"UC Santa Barbara",62,Hawaii,65
2022,Cornell,74,Brown,72
2022,"Ohio St.",78,Purdue,81
2022,Cincinnati,60,"East Carolina",59
2022,"Cleveland St.",72,"Northern Ky.",78
2022,Fordham,55,"George Washington",64
2022,"Purdue Fort Wayne",63,"Wright St.",75
2022,Marquette,63,Providence,65
2022,LIU,81,Bryant,88
2022,Minnesota,60,Wisconsin,66
2022,"Saint Peter's",77,Iona,85
2022,"Central Conn. St.",55,"Fairleigh Dickinson",75
2022,Niagara,70,Monmouth,69
2022,Canisius,62,Rider,70
2022,Quinnipiac,76,Siena,85
2022,"George Mason",72,Massachusetts,62
2022,Wagner,72,"St. Francis Brooklyn",69
2022,"Indiana St.",52,Bradley,67
2022,"Loyola Chicago",68,Drake,77
2022,Marist,66,Manhattan,72
2022,"Delaware St.",70,"Morgan St.",82
2022,Pittsburgh,56,"Boston College",69
2022,Valparaiso,55,"Southern Ill.",77
2022,"Loyola Maryland",80,Bucknell,82
2022,"New Orleans",84,McNeese,78
2022,Colorado,43,"Washington St.",70
2022,Colgate,72,Lafayette,61
2022,Drexel,63,UNCW,70
2022,Duke,57,"Notre Dame",43
2022,UAlbany,61,Vermont,73
2022,Hartford,78,Maine,66
2022,"Morehead St.",70,"Tennessee Tech",56
2022,SIUE,63,"Austin Peay",68
2022,"Northern Ariz.",66,"Southern Utah",78
2022,Liberty,65,"Kennesaw St.",50
2022,Iowa,86,"Penn St.",90
2022,Wofford,62,Mercer,67
2022,"Holy Cross",75,"Boston U.",70
2022,"Kansas City",83,"Western Ill.",75
2022,"Morgan St.",72,UMES,79
2022,Howard,55,"South Carolina St.",58
2022,"South Dakota St.",70,"North Dakota",64
2022,Bethune-Cookman,52,"Alabama A&M",67
2022,"Colorado St.",78,Wyoming,84
2022,Grambling,80,Alcorn,73
