,year,team1,team1_score,team2,team2_score
1998,2024,Portland St.,65,San Diego,69
1999,2024,CSU Bakersfield,58,Fresno St.,61
2000,2024,UConn,76,Gonzaga,63
2001,2024,LSU,85,Texas,96
2002,2024,Georgia Tech,82,Penn St.,81
2003,2024,Lindenwood,73,IUPUI,67
2004,2024,La Salle,77,Miami (FL),84
2005,2024,Kansas,75,Indiana,71
2006,2024,LIU,61,Rutgers,83
2007,2024,St. Andrews,26,Liberty,99
2008,2024,NJIT,81,Niagara,89
2009,2024,Sacred Heart,64,Providence,78
2010,2024,Indiana St.,83,Ball St.,72
2011,2024,Southern U.,81,Tulane,105
2012,2024,Towson,93,Bryant,101
2013,2024,James Madison,88,Hampton,71
2014,2024,South Carolina St.,50,Pittsburgh,86
2015,2024,Trinity Baptist,72,North Florida,113
2016,2024,Western Mich.,68,UIC,89
2017,2024,Kennesaw St.,94,Presbyterian,84
2018,2024,Washington St.,61,Santa Clara,69
2019,2024,Dartmouth,54,Le Moyne,80
2020,2024,FGCU,65,Mercer,70
2021,2024,Temple,78,VCU,87
2022,2024,Kansas City,69,Bowling Green,79
2023,2024,UAlbany,52,Drexel,71
2024,2024,Rider,71,Monmouth,77
2025,2024,Norfolk St.,58,Hofstra,74
2026,2024,Baylor,64,Michigan St.,88
2027,2024,Georgetown,72,Notre Dame,68
2028,2024,Texas A&M,66,Houston,70
2029,2024,Eastern Mich.,66,Michigan,83
2030,2024,Clemson,77,Memphis,79
2031,2024,UNCW,82,Ga. Southern,77
2032,2024,Boyce,59,Tennessee St.,117
2033,2024,Missouri St.,72,Tulsa,73
2034,2024,Lynchburg,63,Davidson,98
2035,2024,Rice,76,Northwestern St.,51
2036,2024,Austin Peay,64,Western Ky.,65
2037,2024,Belmont,93,Samford,99
2038,2024,UCLA,60,Ohio St.,67
2039,2024,Fordham,55,St. John's (NY),77
2040,2024,Radford,70,Bucknell,63
2041,2024,Loyola Chicago,64,South Fla.,77
2042,2024,Fla. Atlantic,64,St. Bonaventure,54
2043,2024,Evansville,70,Bellarmine,61
2044,2024,North Ala.,67,Tennessee Tech,70
2045,2024,Vermont,51,Virginia Tech,73
2046,2024,Southern Utah,74,Northern Ariz.,76
2047,2024,San Francisco,53,Utah St.,54
2048,2024,Gardner-Webb,59,App State,80
2049,2024,Southeastern La.,61,Murray St.,55
2050,2024,Chicago St.,63,Valparaiso,62
2051,2024,Utah Valley,62,Utah,76
2052,2024,Arizona,84,Purdue,92
2053,2024,Florida A&M,52,Iowa,88
2054,2024,Western Caro.,70,USC Upstate,53
2055,2024,Rhode Island,56,Delaware,67
2056,2024,UC Santa Barbara,68,LMU (CA),59
2057,2024,Air Force,73,UT Arlington,76
2058,2024,Central Conn. St.,57,UMass Lowell,54
2059,2024,UC Davis,82,Pacific,61
2060,2024,High Point,58,Georgia,66
2061,2024,North Carolina,83,Kentucky,87
2062,2024,Northwestern,56,DePaul,46
2063,2024,Lipscomb,66,Arkansas,69
2064,2024,Charleston So.,69,South Carolina,73
2065,2024,Trinity (FL),55,FIU,146
2066,2024,Northeastern,54,Virginia,56
2067,2024,Loyola Maryland,54,George Mason,62
2068,2024,West Virginia,79,Massachusetts,87
2069,2024,Charlotte,56,Richmond,64
2070,2024,Saint Joseph's,83,Iona,58
2071,2024,Bethune-Cookman,63,Purdue Fort Wayne,86
2072,2024,UNC Greensboro,65,Marshall,72
2073,2024,Saint Mary's (CA),69,UNLV,67
2074,2024,Dayton,82,Cincinnati,68
2075,2024,Southern Ill.,68,Wichita St.,69
2076,2024,California,78,Ole Miss,88
2077,2024,Vanderbilt,54,Texas Tech,76
2078,2024,Winthrop,59,Xavier,75
2079,2024,Champion Chris.,72,Houston Christian,107
2080,2024,Chattanooga,88,Alabama A&M,72
2081,2024,SMU,68,Florida St.,57
2082,2024,California Baptist,70,UC Riverside,69
2083,2024,Alabama,82,Creighton,85
2084,2024,Louisiana Tech,74,Saint Louis,75
2085,2024,Weber St.,84,Wyoming,71
2086,2024,Green Bay,47,Oklahoma,81
2087,2024,SAGU American Indian,81,Montana St.,106
2088,2024,Georgia St.,54,BYU,86
2089,2024,North Dakota,79,Utah Tech,62
2090,2024,Portland,63,Grand Canyon,91
2091,2024,Texas Southern,79,N.C. A&T,85
2092,2024,Arizona St.,59,TCU,79
2093,2024,South Dakota,78,UC Irvine,121
2094,2024,NC State,70,Tennessee,79
2095,2024,Jackson St.,81,Howard,74
2096,2024,Southern California,75,Auburn,91
2097,2024,Syracuse,83,Oregon,63
2098,2024,Washington Col.,33,Navy,91
2099,2024,Stony Brook,78,Army West Point,74
2100,2024,Colgate,57,Illinois,74
2101,2024,Hartford,44,Stonehill,71
2102,2024,Miami-Hamilton,45,Akron,88
2103,2024,Alcorn,82,UNI,100
2104,2024,VMI,49,Longwood,68
2105,2024,Stetson,80,Omaha,88
2106,2024,Ky. Christian,54,Wofford,105
2107,2024,Wagner,51,Fairfield,63
2108,2024,Saint Vincent,46,Robert Morris,95
2109,2024,Pepperdine,63,Louisville,85
2110,2024,Blackburn,66,Eastern Ill.,87
2111,2024,Crown (MN),66,St. Thomas (MN),85
2112,2024,UTSA,65,Oregon St.,66
2113,2024,Nebraska,62,Kansas St.,46
2114,2024,Montevallo,56,UAB,92
2115,2024,Cal St. Fullerton,65,Boise St.,88
2116,2024,North Dakota St.,65,Illinois St.,75
2117,2024,UTEP,82,Abilene Christian,88
2118,2024,Lindsey Wilson,59,Southeast Mo. St.,87
2119,2024,Louisiana,72,McNeese,74
2120,2024,North Texas,54,Mississippi St.,72
2121,2024,Northern Ky.,85,Eastern Ky.,75
2122,2024,Seton Hall,93,Missouri,87
2123,2024,Montana,86,San Jose St.,75
2124,2024,Oral Roberts,60,Oklahoma St.,81
2125,2024,Idaho,64,Stanford,82
2126,2024,Florida A&M,58,Iowa St.,96
2127,2024,CSU Pueblo,54,Colorado St.,86
2128,2024,Howard,78,Texas Southern,79
2129,2024,Washington,100,Seattle U,99
2130,2024,N.C. A&T,60,Jackson St.,68
2131,2024,Nevada,72,Hawaii,66
2132,2024,Penn St.-Gr Allegheny,49,Drexel,117
2133,2024,ULM,65,Jacksonville,75
2134,2024,Texas Lutheran,50,A&M-Corpus Christi,102
2135,2024,Arlington Baptist,53,Tex. A&M-Commerce,130
2136,2024,North American,61,Prairie View,92
2137,2024,Coastal Carolina,81,Col. of Charleston,84
2138,2024,South Carolina St.,75,UNC Asheville,79
2139,2024,Westminster (PA),45,Youngstown St.,117
2140,2024,Bradley,67,Duquesne,69
2141,2024,Thomas (ME),48,Dartmouth,77
2142,2024,UMES,52,Marist,76
2143,2024,Houghton,72,Le Moyne,92
2144,2024,Defiance,28,Ohio,108
2145,2024,Southern Va.,52,Norfolk St.,108
2146,2024,Morgan St.,76,Campbell,83
2147,2024,Delaware St.,59,Wake Forest,88
2148,2024,Quinnipiac,77,Holy Cross,57
2149,2024,Maine,51,UCF,74
2150,2024,Bluefield Univ.,70,Marshall,103
2151,2024,Oakland,62,Michigan St.,79
2152,2024,Murray St.,66,Little Rock,80
2153,2024,Southern Miss.,82,Lamar University,79
2154,2024,Cent. Christian Bib.,56,SIUE,99
2155,2024,UTRGV,68,Chicago St.,78
2156,2024,Jacksonville St.,65,Tarleton St.,62
2157,2024,Eureka,56,Western Ill.,92
2158,2024,UT Martin,91,Evansville,98
2159,2024,LeTourneau,68,Texas St.,110
2160,2024,Ecclesia,75,Ark.-Pine Bluff,125
2161,2024,Calumet Col.,48,NIU,92
2162,2024,UC San Diego,83,Sacramento St.,52
2163,2024,Adams St.,83,Denver,89
2164,2024,Portland St.,75,Fresno St.,72
2165,2024,Detroit Mercy,56,LMU (CA),76
2166,2024,Stanislaus St.,46,Pacific,68
2167,2024,Eastern Wash.,62,Cal Poly,53
2168,2024,Hampton,65,Bowling Green,75
2169,2024,Toccoa Falls,45,Georgia St.,122
2170,2024,Samford,79,Valparaiso,61
2171,2024,Wiley,49,Southern U.,82
2172,2024,FGCU,53,Ga. Southern,42
2173,2024,The Citadel,65,Notre Dame,45
2174,2024,Niagara,69,Binghamton,74
2175,2024,Morehead St.,68,Indiana,69
2176,2024,Georgetown,64,Butler,74
2177,2024,Coppin St.,48,James Madison,87
2178,2024,Merrimack,49,Cincinnati,65
2179,2024,Bridgewater (VA),60,George Mason,84
2180,2024,Florida,106,Michigan,101
2181,2024,Tennessee St.,69,Indiana St.,90
2182,2024,Miami (OH),82,Wright St.,92
2183,2024,Stetson,80,FIU,68
2184,2024,UNC Greensboro,63,High Point,74
2185,2024,Gardner-Webb,66,Chattanooga,69
2186,2024,Brescia,59,Kennesaw St.,91
2187,2024,Cornell,95,Siena,74
2188,2024,Western Caro.,63,Vanderbilt,62
2189,2024,Virginia,54,Memphis,77
2190,2024,Presbyterian,61,Furman,76
2191,2024,Northeastern,79,Central Conn. St.,74
2192,2024,Davenport,66,Central Mich.,90
2193,2024,Southern California,79,Alabama St.,59
2194,2024,Winthrop,62,South Carolina,72
2195,2024,Sacred Heart,79,UAlbany,93
2196,2024,Queens (NC),65,Mercer,84
2197,2024,Troy,53,Ole Miss,74
2198,2024,New Mexico St.,72,SFA,75
2199,2024,Southern-N.O.,75,Northwestern St.,99
2200,2024,North Dakota St.,63,Southern Ill.,76
2201,2024,North Florida,75,Florida St.,91
2202,2024,Mississippi Val.,50,Tulsa,79
2203,2024,John Brown,59,Oral Roberts,71
2204,2024,Charleston So.,59,Loyola Chicago,72
2205,2024,St. Francis (IL),47,Southern Ind.,79
2206,2024,Alcorn,55,Drake,92
2207,2024,Lindenwood,57,Missouri St.,79
2208,2024,Houston Christian,53,SMU,89
2209,2024,Marquette,57,Providence,72
2210,2024,Nicholls,67,Maryland,73
2211,2024,Montana,73,UC Davis,61
2212,2024,Southern Utah,88,Montana St.,89
2213,2024,CSUN,76,UCLA,72
2214,2024,St. Katherine,57,San Diego St.,91
2215,2024,Western Ky.,73,California Baptist,70
2216,2024,Middle Tenn.,34,Saint Mary's (CA),71
2217,2024,South Dakota,76,CSU Bakersfield,96
2218,2024,Cal St. Dom. Hills,78,Long Beach St.,107
2219,2024,Western Ill.,65,Central Ark.,54
2220,2024,Longwood,70,N.C. Central,79
2221,2024,Wofford,70,Oklahoma St.,76
2222,2024,Bryan,55,Lipscomb,101
2223,2024,William Woods,75,UT Martin,78
2224,2024,UC San Diego,67,California,71
2225,2024,Xavier,66,St. John's (NY),81
2226,2024,Rider,88,Delaware,85
2227,2024,Vermont,86,Toledo,60
2228,2024,Robert Morris,75,Saint Francis (PA),73
2229,2024,Purdue Fort Wayne,48,Pittsburgh,62
2230,2024,UConn,60,Seton Hall,75
2231,2024,Baylor,70,Duke,78
2232,2024,Radford,66,West Virginia,65
2233,2024,Delaware St.,50,East Carolina,79
2234,2024,Saint Louis,70,NC State,82
2235,2024,Wyoming,78,South Dakota St.,65
2236,2024,Grambling,47,Southeastern La.,48
2237,2024,Oakland,67,Dayton,91
2238,2024,Mount St. Mary's,82,Georgia,94
2239,2024,North Dakota,75,Nebraska,83
2240,2024,Kansas City,57,ETSU,70
2241,2024,Arkansas St.,70,Belmont,74
2242,2024,Tennessee Tech,51,Evansville,82
2243,2024,Liberty,79,Utah Valley,63
2244,2024,Sam Houston,64,Grand Canyon,76
2245,2024,Prairie View,56,Rice,82
2246,2024,UMBC,81,Iowa,103
2247,2024,Bethune-Cookman,54,Chicago St.,55
2248,2024,Northwestern,65,Arizona St.,46
2249,2024,UC Irvine,65,New Mexico,78
2250,2024,North Carolina,81,Oklahoma,69
2251,2024,Villanova,68,Creighton,66
2252,2024,Bellarmine,43,Utah,85
2253,2024,Northern N.M.,57,Denver,90
2254,2024,Norfolk St.,65,UTEP,67
2255,2024,Jackson St.,76,Gonzaga,100
2256,2024,Pacific,56,Cal St. Fullerton,67
2257,2024,Santa Clara,78,San Jose St.,81
2258,2024,Louisiana Tech,73,Seattle U,79
2259,2024,Northern Ariz.,51,San Francisco,91
2260,2024,Howard,81,UC Santa Barbara,94
2261,2024,Alabama,74,Arizona,87
2262,2024,Brescia,47,Western Caro.,85
2263,2024,Dartmouth,57,Sacred Heart,67
2264,2024,Alice Lloyd,39,Morehead St.,101
2265,2024,Central Conn. St.,82,Fordham,80
2266,2024,Ky. Christian,79,Charleston So.,103
2267,2024,Hampton,69,Eastern Mich.,72
2268,2024,Thomas (GA),75,Mercer,98
2269,2024,Navy,65,Youngstown St.,75
2270,2024,Quinnipiac,78,Lafayette,60
2271,2024,Holy Cross,72,Harvard,74
2272,2024,Alcorn,75,George Washington,79
2273,2024,UT Arlington,66,Texas Tech,77
2274,2024,Manhattan,71,Monmouth,77
2275,2024,UIW,67,UIC,66
2276,2024,Rosemont,41,La Salle,107
2277,2024,Presbyterian,68,Wake Forest,91
2278,2024,Virginia-Lynchburg,57,UNC Greensboro,135
2279,2024,Nevada,80,Temple,56
2280,2024,Jacksonville St.,90,Little Rock,60
2281,2024,Northern Colo.,83,Air Force,79
2282,2024,Park (AZ),39,Weber St.,90
2283,2024,N.C. A&T,85,Coastal Carolina,82
2284,2024,Niagara,71,Syracuse,83
2285,2024,Bethesda (CA),45,Sacramento St.,100
2286,2024,TCU,111,Old Dominion,87
2287,2024,American,55,Virginia Tech,77
2288,2024,New Orleans,36,Ohio St.,78
2289,2024,Western Mich.,77,Cleveland St.,90
2290,2024,Lehigh,69,Boston College,85
2291,2024,Kentucky,95,Louisville,76
2292,2024,New Hampshire,81,Rhode Island,71
2293,2024,Jacksonville,57,Purdue,100
2294,2024,Stony Brook,55,Michigan St.,99
2295,2024,Gardner-Webb,90,Akron,94
2296,2024,Tarleton St.,46,Tennessee,65
2297,2024,South Dakota St.,65,Norfolk St.,84
2298,2024,Le Moyne,55,Penn St.,72
2299,2024,Fairfield,92,FDU,69
2300,2024,Buffalo,66,Richmond,72
2301,2024,USC Upstate,59,Davidson,62
2302,2024,Colgate,65,Iona,85
2303,2024,Detroit Mercy,63,Central Mich.,75
2304,2024,Defiance,67,IUPUI,90
2305,2024,Samford,87,Texas Southern,65
2306,2024,Maine,74,FIU,82
2307,2024,Abilene Christian,73,Arkansas,83
2308,2024,William & Mary,59,Pepperdine,71
2309,2024,UNC Asheville,76,App State,63
2310,2024,Idaho St.,57,Oregon St.,76
2311,2024,Utah Tech,71,Colorado,98
2312,2024,Eastern Ky.,81,Troy,88
2313,2024,Florida A&M,56,UCF,69
2314,2024,UNCW,78,Marshall,69
2315,2024,Saint Joseph's,82,Col. of Charleston,89
2316,2024,MSOE,46,Green Bay,79
2317,2024,SIUE,64,Bradley,75
2318,2024,Ball St.,63,Minnesota,80
2319,2024,Stonehill,59,Miami (FL),97
2320,2024,UW-River Falls,51,St. Thomas (MN),104
2321,2024,Army West Point,63,UTSA,53
2322,2024,Idaho,67,UC Riverside,82
2323,2024,Eastern Ill.,48,Iowa St.,80
2324,2024,Southeast Mo. St.,64,Illinois St.,85
2325,2024,UNI,76,NIU,63
2326,2024,Texas St.,37,Houston,72
2327,2024,Alabama A&M,67,South Alabama,83
2328,2024,North Ala.,66,Indiana,83
2329,2024,Wichita St.,60,Kansas St.,69
2330,2024,UC Merced,57,UC Davis,80
2331,2024,Georgia Tech,73,Massachusetts,70
2332,2024,Lamar University,66,LSU,87
2333,2024,Eastern Wash.,66,Washington,73
2334,2024,Wyoming,67,UTEP,78
2335,2024,Stanford,60,San Diego St.,74
2336,2024,Kent St.,70,Oregon,84
2337,2024,South Dakota,66,San Diego,69
2338,2024,Northern Ky.,56,Saint Mary's (CA),92
2339,2024,Omaha,53,Cal Poly,66
2340,2024,Hofstra,56,UNLV,74
2341,2024,Portland,56,Hawaii,69
2342,2024,Boise St.,61,Washington St.,66
2343,2024,Drexel,86,Bryant,104
2344,2024,UMass Lowell,71,Boston U.,63
2345,2024,St. Mary's (MD),57,Loyola Maryland,91
2346,2024,Penn St.-New Kens.,65,VMI,82
2347,2024,Greensboro,44,Charlotte,91
2348,2024,Vermont,69,Miami (OH),70
2349,2024,Kean,70,Saint Peter's,73
2350,2024,Muskingum,54,Wright St.,101
2351,2024,James Madison,89,Morgan St.,75
2352,2024,Delaware Valley,53,Princeton,84
2353,2024,Medgar Evers,51,NJIT,127
2354,2024,Siena,67,Brown,71
2355,2024,George Mason,69,Tulane,66
2356,2024,UAlbany,73,South Fla.,89
2357,2024,Brewton-Parker,84,South Carolina St.,101
2358,2024,Gwynedd Mercy,49,Wagner,98
2359,2024,Cornell,90,Robert Morris,85
2360,2024,Siena Heights,58,Bowling Green,79
2361,2024,Chattanooga,83,Milwaukee,85
2362,2024,Bucknell,52,Merrimack,68
2363,2024,Paul Quinn,58,SFA,115
2364,2024,North Florida,60,Georgia,78
2365,2024,Drake,78,UAB,79
2366,2024,A&M-Corpus Christi,55,Texas,71
2367,2024,Grambling,57,Florida,96
2368,2024,Nicholls,55,Towson,65
2369,2024,Montana St.,70,CSUN,82
2370,2024,Nevada,88,TCU,75
2371,2024,Queens (NC),79,Clemson,109
2372,2024,SMU,92,Murray St.,65
2373,2024,Elon,43,South Carolina,70
2374,2024,Rockford,54,Lindenwood,81
2375,2024,Mississippi Val.,48,Baylor,107
2376,2024,Georgetown,51,Marquette,81
2377,2024,UMES,51,VCU,75
2378,2024,Canisius,70,High Point,78
2379,2024,Southern Ind.,50,Southern Ill.,81
2380,2024,Binghamton,64,St. Bonaventure,90
2381,2024,Winthrop,61,Florida St.,67
2382,2024,Fla. Memorial,75,FGCU,78
2383,2024,Stetson,75,Cincinnati,83
2384,2024,Temple,63,Old Dominion,78
2385,2024,Houston Christian,52,Texas A&M,79
2386,2024,Marist,56,Notre Dame,60
2387,2024,New Mexico St.,59,Tulsa,65
2388,2024,Yale,60,Kansas,75
2389,2024,Louisiana,84,Rice,67
2390,2024,Fresno St.,57,San Francisco,77
2391,2024,Ohio,67,Austin Peay,71
2392,2024,Alabama St.,62,Auburn,82
2393,2024,Chicago St.,53,Wisconsin,80
2394,2024,Middle Tenn.,63,Southern Utah,69
2395,2024,ETSU,65,Utah St.,80
2396,2024,Maryland,69,UCLA,60
2397,2024,Bellarmine,59,BYU,101
2398,2024,Missouri,73,Illinois,97
2399,2024,Colorado St.,76,LMU (CA),67
2400,2024,Georgia Tech,73,Hawaii,68
2401,2024,Massachusetts,100,Portland,78
2402,2024,Rutgers,60,Mississippi St.,70
2403,2024,Butler,75,Providence,85
2404,2024,Detroit Mercy,66,NC State,83
2405,2024,Toledo,81,West Virginia,91
2406,2024,LIU,59,Mount St. Mary's,87
2407,2024,Penn,77,Rider,73
2408,2024,Kennesaw St.,70,UNC Asheville,79
2409,2024,Seton Hall,54,Xavier,74
2410,2024,UT Arlington,52,North Texas,78
2411,2024,Southern Miss.,72,Ole Miss,89
2412,2024,Fla. Atlantic,96,Arizona,95
2413,2024,Vanderbilt,75,Memphis,77
2414,2024,Eastern Ky.,67,Alabama,111
2415,2024,Villanova,84,DePaul,48
2416,2024,Duquesne,73,Santa Clara,81
2417,2024,Missouri St.,69,Saint Mary's (CA),64
2418,2024,St. John's (NY),65,UConn,69
2419,2024,Temple,55,Portland,54
2420,2024,Old Dominion,65,Massachusetts,87
2421,2024,TCU,65,Hawaii,51
2422,2024,Nevada,72,Georgia Tech,64
2423,2024,Grand Canyon,124,Bethesda (CA),74
2424,2024,Morgan St.,44,Virginia,79
2425,2024,Chicago St.,62,California Baptist,74
2426,2024,UAlbany,86,LIU,69
2427,2024,Central Ark.,72,Oklahoma,88
2428,2024,Fort Valley St.,57,Jacksonville St.,93
2429,2024,Biblical Stud. (TX),72,Texas Southern,108
2430,2024,Oakland,67,Cleveland St.,75
2431,2024,Coppin St.,53,Maryland,75
2432,2024,Sam Houston,60,Texas Tech,96
2433,2024,Prairie View,89,UTSA,103
2434,2024,Truman St.,47,Bradley,69
2435,2024,Little Rock,81,Tennessee Tech,75
2436,2024,UT Martin,91,Tennessee St.,75
2437,2024,Montana St.,74,Idaho St.,66
2438,2024,Montana,63,Weber St.,93
2439,2024,Southern California,74,Oregon,82
2440,2024,UC Santa Barbara,62,UC Davis,76
2441,2024,Sacramento St.,58,Idaho,61
2442,2024,Portland St.,57,Eastern Wash.,91
2443,2024,Long Beach St.,81,Cal St. Fullerton,71
2444,2024,CSUN,83,Cal Poly,73
2445,2024,UCLA,69,Oregon St.,62
2446,2024,UC Riverside,66,UC Irvine,73
2447,2024,CSU Bakersfield,64,UC San Diego,76
2448,2024,Detroit Mercy,55,IUPUI,67
2449,2024,Wright St.,77,Green Bay,88
2450,2024,Valparaiso,78,Elon,82
2451,2024,Elms,60,Holy Cross,88
2452,2024,Talladega,50,Mercer,74
2453,2024,Southern Wesleyan,55,Wofford,75
2454,2024,Dillard,64,Tulane,94
2455,2024,Rider,63,Penn St.,90
2456,2024,Toccoa Falls,62,Winthrop,113
2457,2024,Aquinas,71,Western Mich.,127
2458,2024,North Florida,55,Miami (FL),95
2459,2024,Kennesaw St.,87,Indiana,100
2460,2024,Brown,65,Stony Brook,69
2461,2024,Niagara,69,Buffalo,63
2462,2024,Maine,62,Minnesota,80
2463,2024,McNeese,87,Michigan,76
2464,2024,NIU,74,Iowa,103
2465,2024,Eastern Ky.,53,Purdue,80
2466,2024,Alabama St.,70,South Fla.,73
2467,2024,Northern Ky.,60,Purdue Fort Wayne,73
2468,2024,Wilberforce,69,Miami (OH),119
2469,2024,Radford,58,Clemson,93
2470,2024,Charlotte,75,Stetson,79
2471,2024,Bethune-Cookman,54,UCF,98
2472,2024,ETSU,86,East Carolina,70
2473,2024,Loyola Maryland,56,Saint Joseph's,97
2474,2024,Montreat,59,Col. of Charleston,96
2475,2024,Illinois St.,70,Kentucky,96
2476,2024,Evansville,58,Cincinnati,76
2477,2024,South Carolina St.,62,Nebraska,91
2478,2024,New Orleans,51,SFA,80
2479,2024,American,87,UMBC,85
2480,2024,Kent St.,46,Saint Mary's (CA),66
2481,2024,UNC Greensboro,37,Texas,72
2482,2024,St. Thomas (MN),70,North Dakota,45
2483,2024,Denver,95,Omaha,80
2484,2024,South Dakota,75,North Dakota St.,66
2485,2024,Oral Roberts,60,Kansas City,77
2486,2024,Robert Morris,75,Milwaukee,78
2487,2024,Southwestern Okla.,54,Tulsa,95
2488,2024,Northwestern St.,55,LSU,96
2489,2024,Charleston So.,60,North Carolina,105
2490,2024,Jackson St.,63,Northwestern,74
2491,2024,UNC Asheville,85,UAB,90
2492,2024,Washington St.,58,Utah,80
2493,2024,Eastern Ill.,58,SIUE,67
2494,2024,Southern Ind.,91,Southeast Mo. St.,93
2495,2024,Utah Valley,63,Boise St.,85
2496,2024,Adams St.,61,Colorado St.,106
2497,2024,San Diego St.,84,Gonzaga,74
2498,2024,Eastern N.M.,54,New Mexico,87
2499,2024,Washington,69,Colorado,73
2500,2024,Westcliff,47,Pepperdine,83
2501,2024,FDU,71,Illinois,104
2502,2024,Fresno St.,71,San Diego,67
2503,2024,Tarleton St.,79,LMU (CA),66
2504,2024,Arizona,100,California,81
2505,2024,Arizona St.,76,Stanford,73
2506,2024,Stonehill,58,Rutgers,59
2507,2024,William & Mary,65,Navy,77
2508,2024,Virginia,54,Notre Dame,76
2509,2024,Mount St. Mary's,73,Delaware St.,77
2510,2024,Pittsburgh,73,Syracuse,81
2511,2024,Lipscomb,78,Florida St.,75
2512,2024,Hofstra,79,St. John's (NY),84
2513,2024,Columbia,78,Fordham,87
2514,2024,Toccoa Falls,76,The Citadel,106
2515,2024,Saint Elizabeth,38,Central Conn. St.,99
2516,2024,Northeastern,71,Rhode Island,82
2517,2024,Northwood,64,Eastern Mich.,67
2518,2024,Siena,66,Massachusetts,79
2519,2024,Quinnipiac,72,Florida,97
2520,2024,ULM,55,App State,67
2521,2024,Davidson,72,Ohio,69
2522,2024,Le Moyne,72,Fairfield,78
2523,2024,JWU (Charlotte),67,Presbyterian,91
2524,2024,Lehigh,65,Marist,58
2525,2024,Queens (NC),69,Duke,106
2526,2024,Troy,72,Coastal Carolina,65
2527,2024,Virginia Tech,63,Wake Forest,86
2528,2024,Princeton,84,Delaware,82
2529,2024,Mercy,63,Sacred Heart,92
2530,2024,Merchant Marine,50,Army West Point,58
2531,2024,Indiana St.,75,Michigan St.,87
2532,2024,LSU-Shreveport,57,North Texas,80
2533,2024,Howard,71,La Salle,66
2534,2024,N.C. A&T,69,George Mason,94
2535,2024,Central Mich.,35,Loyola Chicago,73
2536,2024,Texas St.,65,James Madison,82
2537,2024,Arcadia,46,Towson,97
2538,2024,Anderson (SC),79,Furman,74
2539,2024,Longwood,69,Dayton,78
2540,2024,Cleary,47,Duquesne,95
2541,2024,Saint Peter's,67,Bucknell,58
2542,2024,Mobile,65,Nicholls,74
2543,2024,Florida A&M,62,South Carolina,94
2544,2024,Arkansas St.,90,Georgia St.,91
2545,2024,Merrimack,63,Boston U.,74
2546,2024,Liberty,56,Alabama,101
2547,2024,Creighton,67,Marquette,72
2548,2024,Gardner-Webb,73,VCU,87
2549,2024,Iona,69,Harvard,60
2550,2024,Alabama A&M,73,Georgia,93
2551,2024,Loyola (LA),64,Southeastern La.,87
2552,2024,Central Ark.,59,Missouri,92
2553,2024,Abilene Christian,84,Western Ky.,86
2554,2024,Erskine,52,Jacksonville,79
2555,2024,Southern Miss.,67,Ga. Southern,88
2556,2024,Marywood,52,Binghamton,108
2557,2024,Louisiana,61,Marshall,75
2558,2024,Wichita St.,67,Kansas,86
2559,2024,UCLA,59,Oregon,64
2560,2024,UMES,63,George Washington,69
2561,2024,Colgate,64,Cornell,77
2562,2024,King (TN),62,Western Caro.,90
2563,2024,CSUN,84,Long Beach St.,68
2564,2024,Lafayette,38,Richmond,59
2565,2024,UT Martin,81,Tennessee Tech,73
2566,2024,Campbell,76,Saint Francis (PA),78
2567,2024,Northern Ariz.,77,Northern Colo.,92
2568,2024,Montana St.,64,Weber St.,86
2569,2024,Chicago St.,58,DePaul,70
2570,2024,Middle Tenn.,54,Murray St.,75
2571,2024,Coker,76,USC Upstate,96
2572,2024,St. Bonaventure,62,Akron,61
2573,2024,Little Rock,82,Tennessee St.,90
2574,2024,Schreiner,61,A&M-Corpus Christi,84
2575,2024,Dartmouth,53,Vanderbilt,69
2576,2024,Sacramento St.,61,Eastern Wash.,87
2577,2024,Cal Maritime,66,Pacific,80
2578,2024,Portland St.,77,Idaho,72
2579,2024,Cal Poly,46,UC Davis,71
