,book,team1,highest_ev,team1_ev,team1_p,team1_spread,team1_book_odds,team2,team2_ev,team2_p,team2_spread,team2_book_odds,away_fuzzy_match,home_fuzzy_match
293,fanduel,Cincinnati,25.625,25.625,0.375,4.620426177978516,235,BYU,-16.313559322033903,0.625,-4.620426177978516,-295,Cincinnati Bearcats,BYU Cougars
289,fanduel,San Diego,25.098039215686285,25.098039215686285,0.10784313725490197,19.312863349914554,1060,San Francisco,-6.905370843989765,0.8921568627450981,-19.312863349914554,-2300,San Diego Toreros,San Francisco Dons
183,fanduel,Tennessee Tech,24.876190476190487,24.876190476190487,0.41904761904761906,2.568019866943356,198,UT Martin,-18.666666666666657,0.580952380952381,-2.568019866943356,-250,Tennessee Tech Golden Eagles,Tenn-Martin Skyhawks
43,fanduel,Binghamton,24.5,24.5,0.15,13.858230590820316,730,Bryant,-8.461538461538463,0.85,-13.858230590820316,-1300,Binghamton Bearcats,Bryant Bulldogs
108,fanduel,Southern U.,24.369747899159663,-77.14285714285714,0.06722689075630252,26.225173950195312,240,UCLA,24.369747899159663,0.9327731092436975,-26.225173950195312,-300,Southern Illinois Salukis,UIC Flames
80,draftkings,Rider,23.52941176470587,23.52941176470587,0.20588235294117646,10.06826210021973,500,Quinnipiac,-9.243697478991603,0.7941176470588235,-10.06826210021973,-700,Rider Broncs,Quinnipiac Bobcats
109,draftkings,Southern U.,23.366766061263217,-76.47058823529412,0.06722689075630252,26.225173950195312,250,UCLA,23.366766061263217,0.9327731092436975,-26.225173950195312,-310,Southern Illinois Salukis,UIC Flames
215,fanduel,South Fla.,23.131443298969067,-52.0,0.1875,9.942176818847656,156,Troy,23.131443298969067,0.8125,-9.942176818847656,-194,South Alabama Jaguars,Troy Trojans
150,fanduel,Oregon,22.49134948096885,22.49134948096885,0.8166089965397924,-11.125,-200,Minnesota,-51.584775086505175,0.18339100346020762,11.125,164,Oregon Ducks,Minnesota Golden Gophers
137,fanduel,Coppin St.,22.395833333333343,22.395833333333343,0.2604166666666667,10.715003967285156,370,Morgan St.,-11.818910256410252,0.7395833333333334,-10.715003967285156,-520,Coppin St Eagles,Morgan St Bears
13,fanduel,Bucknell,22.22222222222222,-33.98692810457517,0.3333333333333333,5.46628904342651,-102,Boston College,22.22222222222222,0.6666666666666666,-5.46628904342651,-120,Bucknell Bison,Boston Univ. Terriers
133,draftkings,DePaul,21.811145510835914,21.811145510835914,0.3993808049535604,6.550771713256829,205,Butler,-15.913312693498447,0.6006191950464397,-6.550771713256829,-250,DePaul Blue Demons,Butler Bulldogs
27,draftkings,Mississippi St.,20.98958333333333,-13.780737704918032,0.6493055555555556,-7.799743652343757,-305,South Carolina,20.98958333333333,0.3506944444444444,7.799743652343757,245,Mississippi St Bulldogs,South Carolina Gamecocks
285,fanduel,San Diego St.,20.638297872340424,20.638297872340424,0.5361702127659574,-1.7674560546875,125,Nevada,-22.69503546099291,0.46382978723404256,1.7674560546875,-150,San Diego St Aztecs,Nevada Wolf Pack
233,fanduel,Colorado St.,20.312499999999986,-8.725071225071225,0.8090277777777778,-11.031081199645996,-780,Fresno St.,20.312499999999986,0.1909722222222222,11.031081199645996,530,Colorado St Rams,Fresno St Bulldogs
286,draftkings,San Diego St.,20.10212765957447,20.10212765957447,0.5361702127659574,-1.7674560546875,124,Nevada,-22.277170787809084,0.46382978723404256,1.7674560546875,-148,San Diego St Aztecs,Nevada Wolf Pack
124,draftkings,Florida A&M,19.81981981981982,-43.555555555555564,0.2222222222222222,13.381422996520996,154,Long Beach St.,19.81981981981982,0.7777777777777778,-13.381422996520996,-185,Florida A&M Rattlers,Alcorn St Braves
234,draftkings,Colorado St.,19.35763888888887,-8.310185185185183,0.8090277777777778,-11.031081199645996,-750,Fresno St.,19.35763888888887,0.1909722222222222,11.031081199645996,525,Colorado St Rams,Fresno St Bulldogs
31,draftkings,UTSA,19.107142857142847,19.107142857142847,0.4107142857142857,3.8957920074462873,190,Vermont,-15.450310559006208,0.5892857142857143,-3.8957920074462873,-230,UMBC Retrievers,Vermont Catamounts
125,fanduel,Florida A&M,18.287037037037038,-43.555555555555564,0.2222222222222222,13.381422996520996,154,Long Beach St.,18.287037037037038,0.7777777777777778,-13.381422996520996,-192,Florida A&M Rattlers,Alcorn St Braves
26,fanduel,Mississippi St.,17.482638888888886,-13.059086629001886,0.6493055555555556,-7.799743652343757,-295,South Carolina,17.482638888888886,0.3506944444444444,7.799743652343757,235,Mississippi St Bulldogs,South Carolina Gamecocks
11,draftkings,Georgetown,17.254901960784302,-21.450507914008973,0.49019607843137253,0.25541114807128906,-166,Providence,17.254901960784302,0.5098039215686274,-0.25541114807128906,130,Georgetown Hoyas,Providence Friars
45,draftkings,Illinois St.,17.231833910034595,17.231833910034595,0.2664359861591695,8.186840057373047,340,Bradley,-9.971689210443536,0.7335640138408305,-8.186840057373047,-440,Illinois St Redbirds,Bradley Braves
136,draftkings,Coppin St.,17.187500000000014,17.187500000000014,0.2604166666666667,10.715003967285156,350,Morgan St.,-9.787087912087909,0.7395833333333334,-10.715003967285156,-455,Coppin St Eagles,Morgan St Bears
54,fanduel,Cornell,16.964285714285708,16.964285714285708,0.44642857142857145,1.6449918746948207,162,Princeton,-16.399416909620985,0.5535714285714286,-1.6449918746948207,-196,Cornell Big Red,Princeton Tigers
9,draftkings,Pittsburgh,16.4924506387921,16.4924506387921,0.7700348432055749,-11.869488716125488,-195,Syracuse,-42.508710801393725,0.22996515679442509,11.869488716125488,150,Pittsburgh Panthers,Syracuse Orange
120,draftkings,Prairie View,16.340708892617453,-56.171875,0.12890625,18.08957862854004,240,South Fla.,16.340708892617453,0.87109375,-18.08957862854004,-298,Prairie View Panthers,Alabama St Hornets
10,fanduel,Georgetown,16.23529411764705,-21.090387374461976,0.49019607843137253,0.25541114807128906,-164,Providence,16.23529411764705,0.5098039215686274,-0.25541114807128906,128,Georgetown Hoyas,Providence Friars
55,draftkings,Cornell,16.07142857142857,16.07142857142857,0.44642857142857145,1.6449918746948207,160,Princeton,-15.811011904761898,0.5535714285714286,-1.6449918746948207,-192,Cornell Big Red,Princeton Tigers
243,draftkings,Lafayette,15.661558741143523,-23.151972653468157,0.41596638655462187,2.5762376785278285,-118,Lehigh,15.661558741143523,0.5840336134453782,-2.5762376785278285,-102,Lafayette Leopards,Lehigh Mountain Hawks
278,fanduel,Montana St.,15.3125,15.3125,0.46875,0.5817766189575195,146,Montana,-16.690340909090907,0.53125,-0.5817766189575195,-176,Montana St Bobcats,Montana Grizzlies
121,fanduel,Prairie View,15.209173387096772,-56.171875,0.12890625,18.08957862854004,240,South Fla.,15.209173387096772,0.87109375,-18.08957862854004,-310,Prairie View Panthers,Alabama St Hornets
132,fanduel,DePaul,15.02167182662538,15.02167182662538,0.3993808049535604,6.550771713256829,188,Butler,-13.824202449858653,0.6006191950464397,-6.550771713256829,-230,DePaul Blue Demons,Butler Bulldogs
173,fanduel,Stanford,14.800000000000004,14.800000000000004,0.4666666666666667,1.0968093872070312,146,Louisiana Tech,-17.037037037037035,0.5333333333333333,-1.0968093872070312,-180,Incarnate Word Cardinals,SE Louisiana Lions
244,fanduel,Lafayette,14.560439560439576,-23.151972653468157,0.41596638655462187,2.5762376785278285,-118,Lehigh,14.560439560439576,0.5840336134453782,-2.5762376785278285,-104,Lafayette Leopards,Lehigh Mountain Hawks
259,draftkings,Oregon,14.295081967213115,14.295081967213115,0.5442622950819672,-2.0,110,Xavier,-19.369482976040345,0.4557377049180328,2.0,-130,UConn Huskies,Xavier Musketeers
110,draftkings,UNC Asheville,13.83529411764706,-16.281771968046467,0.5176470588235295,-0.9721317291259766,-162,Charleston So.,13.83529411764706,0.4823529411764706,0.9721317291259766,136,UNC Asheville Bulldogs,Charleston Southern Buccaneers
111,fanduel,UNC Asheville,13.83529411764706,-17.422969187675058,0.5176470588235295,-0.9721317291259766,-168,Charleston So.,13.83529411764706,0.4823529411764706,0.9721317291259766,136,UNC Asheville Bulldogs,Charleston Southern Buccaneers
279,draftkings,Montana St.,13.4375,13.4375,0.46875,0.5817766189575195,142,Montana,-15.624999999999996,0.53125,-0.5817766189575195,-170,Montana St Bobcats,Montana Grizzlies
280,draftkings,UC Riverside,12.954545454545453,-22.045454545454547,0.4083333333333333,3.5183210372924805,-110,CSU Bakersfield,12.954545454545453,0.5916666666666667,-3.5183210372924805,-110,UC Riverside Highlanders,CSU Bakersfield Roadrunners
199,draftkings,Davidson,12.8515625,-13.405106707317074,0.58203125,-2.3806633949279785,-205,Richmond,12.8515625,0.41796875,2.3806633949279785,170,Davidson Wildcats,Richmond Spiders
42,draftkings,Binghamton,12.5,12.5,0.15,13.858230590820316,650,Bryant,-6.500000000000002,0.85,-13.858230590820316,-1000,Binghamton Bearcats,Bryant Bulldogs
89,draftkings,Texas A&M,12.258709981167598,-22.297113289760347,0.3923611111111111,3.0062427520751953,-102,Texas,12.258709981167598,0.6076388888888888,-3.0062427520751953,-118,Texas A&M Aggies,Texas Longhorns
220,fanduel,Houston,12.094907407407412,12.094907407407412,0.58203125,-3.220954418182373,-108,Kansas,-20.54828265765766,0.41796875,3.220954418182373,-111,Houston Cougars,Kansas Jayhawks
169,fanduel,Southern Ind.,12.054945054945051,-19.315300084530854,0.45604395604395603,2.7073764801025373,-130,Eastern Ill.,12.054945054945051,0.5439560439560439,-2.7073764801025373,106,Southern Indiana Screaming Eagles,Eastern Illinois Panthers
178,draftkings,Radford,12.0,-16.216216216216218,0.5,0.067413330078125,-148,Presbyterian,12.0,0.5,-0.067413330078125,124,Radford Highlanders,Presbyterian Blue Hose
179,fanduel,Radford,12.0,-17.105263157894733,0.5,0.067413330078125,-152,Presbyterian,12.0,0.5,-0.067413330078125,124,Radford Highlanders,Presbyterian Blue Hose
168,draftkings,Southern Ind.,11.510989010989007,-17.91208791208792,0.45604395604395603,2.7073764801025373,-125,Eastern Ill.,11.510989010989007,0.5439560439560439,-2.7073764801025373,105,Southern Indiana Screaming Eagles,Eastern Illinois Panthers
64,fanduel,Winthrop,11.41868512110726,11.41868512110726,0.2422145328719723,8.54296875,360,High Point,-8.434256055363324,0.7577854671280276,-8.54296875,-480,Winthrop Eagles,High Point Panthers
65,draftkings,Winthrop,11.41868512110726,11.41868512110726,0.2422145328719723,8.54296875,360,High Point,-8.098358241920053,0.7577854671280276,-8.54296875,-470,Winthrop Eagles,High Point Panthers
281,fanduel,UC Riverside,11.067251461988299,-20.64465408805031,0.4083333333333333,3.5183210372924805,-106,CSU Bakersfield,11.067251461988299,0.5916666666666667,-3.5183210372924805,-114,UC Riverside Highlanders,CSU Bakersfield Roadrunners
44,fanduel,Illinois St.,10.570934256055352,10.570934256055352,0.2664359861591695,8.186840057373047,315,Bradley,-8.751793400286942,0.7335640138408305,-8.186840057373047,-410,Illinois St Redbirds,Bradley Braves
8,fanduel,Pittsburgh,10.483260112104226,10.483260112104226,0.7700348432055749,-11.869488716125488,-230,Syracuse,-36.52961672473867,0.22996515679442509,11.869488716125488,176,Pittsburgh Panthers,Syracuse Orange
221,draftkings,Houston,10.170200892857146,10.170200892857146,0.58203125,-3.220954418182373,-112,Kansas,-19.502314814814817,0.41796875,3.220954418182373,-108,Houston Cougars,Kansas Jayhawks
172,draftkings,Stanford,10.133333333333333,10.133333333333333,0.4666666666666667,1.0968093872070312,136,Louisiana Tech,-13.744855967078188,0.5333333333333333,-1.0968093872070312,-162,Incarnate Word Cardinals,SE Louisiana Lions
292,fanduel,Utah Valley,8.857142857142861,8.857142857142861,0.42857142857142855,3.8883895874023438,154,Seattle U,-13.095238095238098,0.5714285714285714,-3.8883895874023438,-192,Utah Valley Wolverines,Seattle Redhawks
258,fanduel,Oregon,8.85245901639344,8.85245901639344,0.5442622950819672,-2.0,100,Xavier,-17.07067992475141,0.4557377049180328,2.0,-122,UConn Huskies,Xavier Musketeers
198,fanduel,Davidson,8.671875,-11.795264175257735,0.58203125,-2.3806633949279785,-194,Richmond,8.671875,0.41796875,2.3806633949279785,160,Davidson Wildcats,Richmond Spiders
88,fanduel,Texas A&M,8.235677083333329,-19.173611111111107,0.3923611111111111,3.0062427520751953,106,Texas,8.235677083333329,0.6076388888888888,-3.0062427520751953,-128,Texas A&M Aggies,Texas Longhorns
290,draftkings,San Diego,7.8431372549019756,7.8431372549019756,0.10784313725490197,19.312863349914554,900,San Francisco,-5.208333333333329,0.8921568627450981,-19.312863349914554,-1600,San Diego Toreros,San Francisco Dons
265,draftkings,Tennessee,7.741903363122656,-32.525951557093435,0.20761245674740483,10.18359375,225,Auburn,7.741903363122656,0.7923875432525952,-10.18359375,-278,Tennessee Volunteers,Auburn Tigers
202,draftkings,Houston Christian,7.401574803149607,-12.775867805256738,0.5118110236220472,-0.2033782005310023,-142,New Orleans,7.401574803149607,0.4881889763779528,0.2033782005310023,120,Houston Christian Huskies,New Orleans Privateers
107,draftkings,New Mexico,7.347222222222221,-11.835562414266128,0.5451388888888888,-2.039688110351559,-162,UNLV,7.347222222222221,0.4548611111111111,2.039688110351559,136,New Mexico Lobos,UNLV Rebels
157,draftkings,TCU,7.15625,7.15625,0.421875,2.0097007751464844,154,UCF,-10.9375,0.578125,-2.0097007751464844,-185,TCU Horned Frogs,UCF Knights
291,draftkings,Utah Valley,7.142857142857139,7.142857142857139,0.42857142857142855,3.8883895874023438,150,Seattle U,-11.111111111111114,0.5714285714285714,-3.8883895874023438,-180,Utah Valley Wolverines,Seattle Redhawks
85,draftkings,Kentucky,7.1058294209702595,7.1058294209702595,0.6284722222222222,-4.00344181060791,-142,Vanderbilt,-18.263888888888886,0.3715277777777778,4.00344181060791,120,Kentucky Wildcats,Vanderbilt Commodores
84,fanduel,Kentucky,7.1058294209702595,7.1058294209702595,0.6284722222222222,-4.00344181060791,-142,Vanderbilt,-19.006944444444443,0.3715277777777778,4.00344181060791,118,Kentucky Wildcats,Vanderbilt Commodores
23,draftkings,Siena,6.944444444444443,6.944444444444443,0.3819444444444444,4.34745979309082,180,Iona,-9.843272171253819,0.6180555555555556,-4.34745979309082,-218,Siena Saints,Iona Gaels
283,fanduel,North Ala.,6.875,6.875,0.1875,13.961233139038086,470,UC San Diego,-7.142857142857144,0.8125,-13.961233139038086,-700,CSU Northridge Matadors,UC San Diego Tritons
267,fanduel,California Baptist,6.857142857142847,-11.046511627906987,0.6071428571428571,-1.9450073242187536,-215,Southern Utah,6.857142857142847,0.39285714285714285,1.9450073242187536,172,Cal Baptist Lancers,Southern Utah Thunderbirds
46,draftkings,Dartmouth,6.816760475297059,-23.846153846153847,0.28205128205128205,9.695945739746096,170,Brown,6.816760475297059,0.717948717948718,-9.695945739746096,-205,Dartmouth Big Green,Brown Bears
30,fanduel,UTSA,6.785714285714278,6.785714285714278,0.4107142857142857,3.8957920074462873,160,Vermont,-10.695876288659793,0.5892857142857143,-3.8957920074462873,-194,UMBC Retrievers,Vermont Catamounts
94,draftkings,Tarleton St.,6.363636363636365,-41.333333333333336,0.13333333333333333,19.139052867889404,340,Kansas St.,6.363636363636365,0.8666666666666667,-19.139052867889404,-440,Texas State Bobcats,Arkansas St Red Wolves
275,draftkings,Jacksonville St.,6.298342541436469,6.298342541436469,0.4088397790055249,2.5020151138305735,160,New Mexico St.,-10.09438305709023,0.5911602209944752,-2.5020151138305735,-192,Jacksonville St Gamecocks,New Mexico St Aggies
264,fanduel,Tennessee,6.099349011788167,-30.449826989619382,0.20761245674740483,10.18359375,235,Auburn,6.099349011788167,0.7923875432525952,-10.18359375,-295,Tennessee Volunteers,Auburn Tigers
266,draftkings,California Baptist,6.071428571428555,-9.668989547038336,0.6071428571428571,-1.9450073242187536,-205,Southern Utah,6.071428571428555,0.39285714285714285,1.9450073242187536,170,Cal Baptist Lancers,Southern Utah Thunderbirds
194,fanduel,North Dakota,5.5859375,5.5859375,0.19921875,17.063232421875,430,North Dakota St.,-7.006048387096774,0.80078125,-17.063232421875,-620,North Dakota Fighting Hawks,North Dakota St Bison
203,fanduel,Houston Christian,5.448818897637793,-12.775867805256738,0.5118110236220472,-0.2033782005310023,-142,New Orleans,5.448818897637793,0.4881889763779528,0.2033782005310023,116,Houston Christian Huskies,New Orleans Privateers
74,draftkings,Sacred Heart,5.267857142857153,-14.888392857142861,0.41517857142857145,2.9982376098632795,105,Niagara,5.267857142857153,0.5848214285714286,-2.9982376098632795,-125,Sacred Heart Pioneers,Niagara Purple Eagles
95,fanduel,Tarleton St.,5.106382978723408,-41.333333333333336,0.13333333333333333,19.139052867889404,340,Kansas St.,5.106382978723408,0.8666666666666667,-19.139052867889404,-470,Texas State Bobcats,Arkansas St Red Wolves
247,draftkings,Wyoming,4.884884884884876,-16.207407407407416,0.37407407407407406,5.781050682067871,124,San Jose St.,4.884884884884876,0.6259259259259259,-5.781050682067871,-148,Wyoming Cowboys,San José St Spartans
174,draftkings,Morehead St.,4.688128772635814,-15.142857142857146,0.38571428571428573,2.8983078002929705,120,Delaware St.,4.688128772635814,0.6142857142857143,-2.8983078002929705,-142,Morehead St Eagles,SIU-Edwardsville Cougars
68,fanduel,Rhode Island,4.6875,-11.957097457627121,0.4765625,0.5652275085449219,-118,La Salle,4.6875,0.5234375,-0.5652275085449219,100,Rhode Island Rams,La Salle Explorers
78,draftkings,Oakland,4.650578179989957,-14.215686274509807,0.4084967320261438,4.19866943359375,110,Robert Morris,4.650578179989957,0.5915032679738562,-4.19866943359375,-130,Oakland Golden Grizzlies,Robert Morris Colonials
106,fanduel,New Mexico,4.618055555555557,-10.541310541310551,0.5451388888888888,-2.039688110351559,-156,UNLV,4.618055555555557,0.4548611111111111,2.039688110351559,130,New Mexico Lobos,UNLV Rebels
47,fanduel,Dartmouth,4.428904428904431,-22.153846153846153,0.28205128205128205,9.695945739746096,176,Brown,4.428904428904431,0.717948717948718,-9.695945739746096,-220,Dartmouth Big Green,Brown Bears
145,draftkings,Evansville,4.227941176470594,4.227941176470594,0.2977941176470588,7.9042463302612305,250,Valparaiso,-7.127609108159401,0.7022058823529411,-7.9042463302612305,-310,Evansville Purple Aces,Valparaiso Beacons
154,draftkings,Weber St.,4.175824175824182,-9.31417979610751,0.5659340659340659,-2.8177337646484375,-166,Sacramento St.,4.175824175824182,0.4340659340659341,2.8177337646484375,140,Weber State Wildcats,Sacramento St Hornets
50,draftkings,Lipscomb,4.062500000000004,4.062500000000004,0.925,-17.4602313041687,-800,Central Ark.,-51.25,0.075,17.4602313041687,550,Lipscomb Bisons,Central Arkansas Bears
22,fanduel,Siena,3.8888888888888857,3.8888888888888857,0.3819444444444444,4.34745979309082,172,Iona,-8.763227513227513,0.6180555555555556,-4.34745979309082,-210,Siena Saints,Iona Gaels
156,fanduel,TCU,3.78125,3.78125,0.421875,2.0097007751464844,146,UCF,-9.708567415730336,0.578125,-2.0097007751464844,-178,TCU Horned Frogs,UCF Knights
69,draftkings,Rhode Island,3.6611519607843093,-11.957097457627121,0.4765625,0.5652275085449219,-118,La Salle,3.6611519607843093,0.5234375,-0.5652275085449219,-102,Rhode Island Rams,La Salle Explorers
75,fanduel,Sacred Heart,3.4684065934066055,-14.473214285714285,0.41517857142857145,2.9982376098632795,106,Niagara,3.4684065934066055,0.5848214285714286,-2.9982376098632795,-130,Sacred Heart Pioneers,Niagara Purple Eagles
187,fanduel,Long Beach St.,3.464566929133838,3.464566929133838,0.2874015748031496,9.746791839599611,260,Cal Poly,-7.781380268642895,0.7125984251968503,-9.746791839599611,-340,Long Beach St 49ers,Cal Poly Mustangs
79,fanduel,Oakland,3.292361720807733,-14.215686274509807,0.4084967320261438,4.19866943359375,110,Robert Morris,3.292361720807733,0.5915032679738562,-4.19866943359375,-134,Oakland Golden Grizzlies,Robert Morris Colonials
37,draftkings,Michigan St.,2.916666666666657,-6.543427230046952,0.7291666666666666,-7.206094741821289,-355,Rutgers,2.916666666666657,0.2708333333333333,7.206094741821289,280,Michigan St Spartans,Rutgers Scarlet Knights
241,draftkings,Hampton,2.8571428571428577,-40.0,0.1,15.289052963256836,500,Washington St.,2.8571428571428577,0.9,-15.289052963256836,-700,Hampton Pirates,UNC Wilmington Seahawks
51,fanduel,Lipscomb,2.777777777777783,2.777777777777783,0.925,-17.4602313041687,-900,Central Ark.,-49.75,0.075,17.4602313041687,570,Lipscomb Bisons,Central Arkansas Bears
166,fanduel,Duke,2.745098039215689,2.745098039215689,0.9065743944636678,-19.887359619140632,-750,Wake Forest,-42.07612456747405,0.09342560553633218,19.887359619140632,520,Duke Blue Devils,Wake Forest Demon Deacons
129,draftkings,Belmont,2.43055555555555,2.43055555555555,0.4097222222222222,2.3603515625,150,Murray St.,-8.179012345679013,0.5902777777777778,-2.3603515625,-180,Belmont Bruins,Murray St Racers
175,fanduel,Morehead St.,2.3809523809523796,-14.371428571428574,0.38571428571428573,2.8983078002929705,122,Delaware St.,2.3809523809523796,0.6142857142857143,-2.8983078002929705,-150,Morehead St Eagles,SIU-Edwardsville Cougars
271,draftkings,UC Santa Barbara,2.2767857142857224,-6.130952380952376,0.7410714285714286,-9.885423660278324,-375,Cal St. Fullerton,2.2767857142857224,0.25892857142857145,9.885423660278324,295,UC Santa Barbara Gauchos,CSU Fullerton Titans
274,fanduel,Jacksonville St.,2.2099447513812223,2.2099447513812223,0.4088397790055249,2.5020151138305735,150,New Mexico St.,-8.402647076680218,0.5911602209944752,-2.5020151138305735,-182,Jacksonville St Gamecocks,New Mexico St Aggies
248,fanduel,Wyoming,2.2081575246132132,-14.711111111111123,0.37407407407407406,5.781050682067871,128,San Jose St.,2.2081575246132132,0.6259259259259259,-5.781050682067871,-158,Wyoming Cowboys,San José St Spartans
242,fanduel,Hampton,2.0000000000000018,-41.0,0.1,15.289052963256836,490,Washington St.,2.0000000000000018,0.9,-15.289052963256836,-750,Hampton Pirates,UNC Wilmington Seahawks
167,draftkings,Duke,1.9896193771626312,1.9896193771626312,0.9065743944636678,-19.887359619140632,-800,Wake Forest,-39.27335640138408,0.09342560553633218,19.887359619140632,550,Duke Blue Devils,Wake Forest Demon Deacons
32,draftkings,UNC Greensboro,1.9117647058823515,1.9117647058823515,0.7875,-7.802375793457031,-340,VMI,-21.375,0.2125,7.802375793457031,270,UNC Greensboro Spartans,VMI Keydets
56,draftkings,Delaware,1.8062659846547398,-15.772058823529406,0.29044117647058826,5.340905189514153,190,Drexel,1.8062659846547398,0.7095588235294118,-5.340905189514153,-230,Delaware Blue Hens,Drexel Dragons
170,draftkings,Furman,1.7138707334785863,1.7138707334785863,0.5843137254901961,-3.0294151306152344,-135,Mercer,-11.04313725490195,0.41568627450980394,3.0294151306152344,114,Furman Paladins,Mercer Bears
195,draftkings,North Dakota,1.6015625,1.6015625,0.19921875,17.063232421875,410,North Dakota St.,-5.362215909090908,0.80078125,-17.063232421875,-550,North Dakota Fighting Hawks,North Dakota St Bison
223,draftkings,Middle Tenn.,1.1298527443105684,-11.466666666666669,0.3688888888888889,3.3025856018066406,140,Louisiana Tech,1.1298527443105684,0.6311111111111111,-3.3025856018066406,-166,Middle Tennessee Blue Raiders,Louisiana Tech Bulldogs
33,fanduel,UNC Greensboro,0.9330985915492924,0.9330985915492924,0.7875,-7.802375793457031,-355,VMI,-21.375,0.2125,7.802375793457031,270,UNC Greensboro Spartans,VMI Keydets
284,fanduel,Hawaii,0.8043277101573008,-28.475336322869964,0.13004484304932734,13.105033874511719,450,UC Irvine,0.8043277101573008,0.8699551569506726,-13.105033874511719,-630,Hawai'i Rainbow Warriors,UC Irvine Anteaters
87,draftkings,Tulane,0.7219637413765483,-9.945528026708843,0.4612546125461255,1.0,-105,Rice,0.7219637413765483,0.5387453874538746,-1.0,-115,Tulane Green Wave,Rice Owls
131,fanduel,Bethune-Cookman,0.546875,0.546875,0.45703125,1.3424415588378906,120,Jackson St.,-9.016047297297298,0.54296875,-1.3424415588378906,-148,Bethune-Cookman Wildcats,Jackson St Tigers
130,draftkings,Bethune-Cookman,0.546875,0.546875,0.45703125,1.3424415588378906,120,Jackson St.,-7.465889084507047,0.54296875,-1.3424415588378906,-142,Bethune-Cookman Wildcats,Jackson St Tigers
57,fanduel,Delaware,0.5208333333333428,-15.772058823529406,0.29044117647058826,5.340905189514153,190,Drexel,0.5208333333333428,0.7095588235294118,-5.340905189514153,-240,Delaware Blue Hens,Drexel Dragons
222,fanduel,Middle Tenn.,0.235294117647058,-11.466666666666669,0.3688888888888889,3.3025856018066406,140,Louisiana Tech,0.235294117647058,0.6311111111111111,-3.3025856018066406,-170,Middle Tennessee Blue Raiders,Louisiana Tech Bulldogs
252,draftkings,Omaha,0.20443925233645643,0.20443925233645643,0.6588785046728972,-5.104072570800781,-192,Oral Roberts,-11.308411214953281,0.3411214953271028,5.104072570800781,160,Omaha Mavericks,Oral Roberts Golden Eagles
144,fanduel,Evansville,-0.23897058823528994,-0.23897058823528994,0.2977941176470588,7.9042463302612305,235,Valparaiso,-5.975822532402802,0.7022058823529411,-7.9042463302612305,-295,Evansville Purple Aces,Valparaiso Beacons
171,fanduel,Furman,-0.41977354322010285,-0.41977354322010285,0.5843137254901961,-3.0294151306152344,-142,Mercer,-10.211764705882345,0.41568627450980394,3.0294151306152344,116,Furman Paladins,Mercer Bears
189,draftkings,Clemson,-0.45901639344262435,-5.037257824143065,0.7737704918032787,-8.509658813476562,-440,Virginia Tech,-0.45901639344262435,0.2262295081967213,8.509658813476562,340,Clemson Tigers,Virginia Tech Hokies
188,fanduel,Clemson,-0.45901639344262435,-5.4280510018214905,0.7737704918032787,-8.509658813476562,-450,Virginia Tech,-0.45901639344262435,0.2262295081967213,8.509658813476562,340,Clemson Tigers,Virginia Tech Hokies
212,draftkings,Wofford,-0.46875,-11.8359375,0.2890625,9.58228874206543,205,Samford,-0.46875,0.7109375,-9.58228874206543,-250,Wofford Terriers,Samford Bulldogs
86,fanduel,Tulane,-0.4690724873350405,-8.653498299688877,0.4612546125461255,1.0,-102,Rice,-0.4690724873350405,0.5387453874538746,-1.0,-118,Tulane Green Wave,Rice Owls
253,fanduel,Omaha,-0.4958992942971534,-0.4958992942971534,0.6588785046728972,-5.104072570800781,-196,Oral Roberts,-11.990654205607484,0.3411214953271028,5.104072570800781,158,Omaha Mavericks,Oral Roberts Golden Eagles
224,fanduel,Notre Dame,-0.9204152249134907,-7.547577854671289,0.5190311418685121,-0.9703245162963867,-128,Virginia,-0.9204152249134907,0.4809688581314879,0.9703245162963867,106,Notre Dame Fighting Irish,Virginia Cavaliers
83,draftkings,Boston College,-0.9562841530054706,-36.0655737704918,0.04918032786885246,25.089862823486328,1200,North Carolina,-0.9562841530054706,0.9508196721311475,-25.089862823486328,-2400,Boston College Eagles,North Carolina Tar Heels
225,draftkings,Notre Dame,-1.4013840830449809,-6.574394463667829,0.5190311418685121,-0.9703245162963867,-125,Virginia,-1.4013840830449809,0.4809688581314879,0.9703245162963867,105,Notre Dame Fighting Irish,Virginia Cavaliers
72,draftkings,New Hampshire,-1.4379084967320317,-25.882352941176478,0.08235294117647059,20.47273254394531,800,UMass Lowell,-1.4379084967320317,0.9176470588235294,-20.47273254394531,-1350,New Hampshire Wildcats,UMass Lowell River Hawks
282,draftkings,North Ala.,-1.5625,-1.5625,0.1875,13.961233139038086,425,UC San Diego,-4.619565217391305,0.8125,-13.961233139038086,-575,CSU Northridge Matadors,UC San Diego Tritons
270,fanduel,UC Santa Barbara,-1.6071428571428612,-4.719387755102037,0.7410714285714286,-9.885423660278324,-350,Cal St. Fullerton,-1.6071428571428612,0.25892857142857145,9.885423660278324,280,UC Santa Barbara Gauchos,CSU Fullerton Titans
15,fanduel,Marist,-1.6470588235294201,-5.832290362953692,0.7764705882352941,-9.827232360839837,-470,Canisius,-1.6470588235294201,0.2235294117647059,9.827232360839837,340,Marist Red Foxes,Canisius Golden Griffins
