,date,team,team_score,opponent,opponent_score,home_team,opponent_strength,diff,adjusted_diff
1490,2022-11-30,Michigan St.,52,Notre Dame,70,Notre Dame,21.57421875,-18,3.57421875
1491,2022-11-30,Little Rock,68,San Francisco,90,San Francisco,25.24609375,-22,3.24609375
1492,2022-11-30,Portland Bible,31,Portland St.,114,Portland St.,15.796875,-83,-67.203125
1493,2022-11-30,New Mexico,69,Saint Mary's (CA),65,Saint Mary's (CA),34.78125,4,38.78125
1494,2022-11-30,Multnomah,79,Portland,100,Portland,20.0,-21,-1.0
1495,2022-11-30,Southern California,66,California,51,California,14.625,15,29.625
1496,2022-11-30,Cal St. Fullerton,62,Seattle U,69,Seattle U,22.3779296875,-7,15.3779296875
1497,2022-11-30,UC Riverside,60,California Baptist,65,California Baptist,20.7939453125,-5,15.7939453125
1498,2022-12-01,Oklahoma St.,64,UConn,74,UConn,44.5,-10,34.5
1499,2022-12-01,Robert Morris,80,Wright St.,59,Wright St.,15.15625,21,36.15625
1500,2022-12-01,Cornell,74,Delaware,67,Delaware,17.03125,7,24.03125
1501,2022-12-01,Middle Ga. St.,53,Georgia St.,79,Georgia St.,17.75,-26,-8.25
1502,2022-12-01,Youngstown St.,73,Northern Ky.,77,Northern Ky.,16.9609375,-4,12.9609375
1503,2022-12-01,Mount St. Mary's,73,Saint Peter's,58,Saint Peter's,9.375,15,24.375
1504,2022-12-01,Creighton,67,Texas,72,Texas,37.8671875,-5,32.8671875
1505,2022-12-01,Presbyterian,63,Wofford,76,Wofford,20.150390625,-13,7.150390625
1506,2022-12-01,Fairfield,53,Manhattan,56,Manhattan,7.95703125,-3,4.95703125
1507,2022-12-01,N.C. Central,78,Radford,80,Radford,21.53125,-2,19.53125
1508,2022-12-01,Oakland,64,Cleveland St.,80,Cleveland St.,19.0,-16,3.0
1509,2022-12-01,Detroit Mercy,75,Purdue Fort Wayne,66,Purdue Fort Wayne,25.6875,9,34.6875
1510,2022-12-01,NVU-Lyndon,63,Vermont,101,Vermont,19.0,-38,-19.0
1511,2022-12-01,Mississippi Val.,38,Arkansas St.,58,Arkansas St.,11.3125,-20,-8.6875
1512,2022-12-01,Milwaukee,81,Green Bay,67,Green Bay,2.1875,14,16.1875
1513,2022-12-01,Denver,93,Houston Christian,83,Houston Christian,2.6484375,10,12.6484375
1514,2022-12-01,Chicago St.,73,Bethune-Cookman,86,Bethune-Cookman,6.0,-13,-7.0
1515,2022-12-01,Illinois St.,67,Murray St.,70,Murray St.,17.421875,-3,14.421875
1516,2022-12-01,Valparaiso,64,Belmont,76,Belmont,21.0,-12,9.0
1517,2022-12-01,Arizona,66,Utah,81,Utah,30.90625,-15,15.90625
1518,2022-12-01,Arizona St.,60,Colorado,59,Colorado,29.9375,1,30.9375
1519,2022-12-01,Texas St.,65,Lamar University,55,Lamar University,1.328125,10,11.328125
1520,2022-12-01,Utah Tech,81,Utah St.,86,Utah St.,37.0,-5,32.0
1521,2022-12-01,Pacific,74,UC Davis,72,UC Davis,19.0,2,21.0
1522,2022-12-01,Northwestern St.,102,SFA,96,SFA,20.7265625,6,26.7265625
1523,2022-12-01,Seton Hall,65,Kansas,91,Kansas,35.984375,-26,9.984375
1524,2022-12-01,Washington,65,Oregon St.,66,Oregon St.,18.94921875,-1,17.94921875
1525,2022-12-01,Washington St.,60,Oregon,74,Oregon,32.6337890625,-14,18.6337890625
1526,2022-12-01,UCLA,80,Stanford,66,Stanford,24.796875,14,38.796875
1527,2022-12-01,Tex. A&M-Commerce,53,Hawaii,51,Hawaii,23.234375,2,25.234375
1528,2022-12-02,Brown,72,Bryant,60,Bryant,22.63671875,12,34.63671875
1529,2022-12-02,Charleston So.,59,South Fla.,79,South Fla.,24.3203125,-20,4.3203125
1530,2022-12-02,Eastern Ky.,80,James Madison,97,James Madison,34.75,-17,17.75
1531,2022-12-02,Niagara,56,Iona,78,Iona,33.1875,-22,11.1875
1532,2022-12-02,Boston U.,68,Merrimack,54,Merrimack,7.53515625,14,21.53515625
1533,2022-12-02,Canisius,70,Siena,74,Siena,19.9375,-4,15.9375
1534,2022-12-02,South Dakota St.,68,Kent St.,83,Kent St.,31.0390625,-15,16.0390625
1535,2022-12-02,Campbell,69,East Carolina,79,East Carolina,20.0,-10,10.0
1536,2022-12-02,Wake Forest,57,Clemson,77,Clemson,27.806640625,-20,7.806640625
1537,2022-12-02,Pittsburgh,68,NC State,60,NC State,31.0,8,39.0
1538,2022-12-02,UMES,59,Liberty,79,Liberty,29.984375,-20,9.984375
1539,2022-12-02,Massachusetts,71,Harvard,68,Harvard,19.5,3,22.5
1540,2022-12-02,Towson,74,LIU,64,LIU,-3.515625,10,6.484375
1541,2022-12-02,Kennesaw St.,66,Mercer,63,Mercer,17.0,3,20.0
1542,2022-12-02,Southern U.,59,Louisiana Tech,74,Louisiana Tech,26.0,-15,11.0
1543,2022-12-02,App State,62,Charlotte,71,Charlotte,26.0,-9,17.0
1544,2022-12-02,Florida A&M,46,Georgia,68,Georgia,23.0,-22,1.0
1545,2022-12-02,Northeastern,63,Georgia Tech,81,Georgia Tech,22.5,-18,4.5
1546,2022-12-02,Colgate,66,Auburn,93,Auburn,31.0,-27,4.0
1547,2022-12-02,UT Arlington,59,LSU,63,LSU,26.46875,-4,22.46875
1548,2022-12-02,Baylor,64,Gonzaga,63,Gonzaga,35.46875,1,36.46875
1549,2022-12-02,NIU,47,Idaho,84,Idaho,12.767578125,-37,-24.232421875
1550,2022-12-02,Illinois,66,Maryland,71,Maryland,37.125,-5,32.125
1551,2022-12-02,Occidental,57,San Diego St.,95,San Diego St.,29.1640625,-38,-8.8359375
1552,2022-12-02,Bethesda (CA),76,UC San Diego,81,UC San Diego,14.29296875,-5,9.29296875
1553,2022-12-03,Fordham,95,Tulane,90,Tulane,21.61328125,5,26.61328125
1554,2022-12-03,Syracuse,62,Notre Dame,61,Notre Dame,21.57421875,1,22.57421875
1555,2022-12-03,Saint Francis (PA),59,Ohio St.,96,Ohio St.,39.935546875,-37,2.935546875
1556,2022-12-03,South Carolina,74,Georgetown,71,Georgetown,18.96875,3,21.96875
1557,2022-12-03,South Carolina St.,76,Furman,88,Furman,21.25,-12,9.25
1558,2022-12-03,Chattanooga,82,Gardner-Webb,71,Gardner-Webb,20.9140625,11,31.9140625
1559,2022-12-03,Oklahoma,66,Villanova,70,Villanova,26.96875,-4,22.96875
1560,2022-12-03,Wagner,64,Army West Point,75,Army West Point,8.2421875,-11,-2.7578125
1561,2022-12-03,Col. of Charleston,79,The Citadel,57,The Citadel,15.75,22,37.75
1562,2022-12-03,VCU,73,Temple,83,Temple,24.703125,-10,14.703125
1563,2022-12-03,Navy,72,VMI,80,VMI,5.7783203125,-8,-2.2216796875
1564,2022-12-03,FDU,97,Saint Joseph's,80,Saint Joseph's,18.146484375,17,35.146484375
1565,2022-12-03,Indiana St.,88,Miami (OH),61,Miami (OH),6.5234375,27,33.5234375
1566,2022-12-03,Toledo,73,George Mason,80,George Mason,24.0703125,-7,17.0703125
1567,2022-12-03,La Salle,84,Penn,81,Penn,18.146484375,3,21.146484375
1568,2022-12-03,Ball St.,77,Duquesne,78,Duquesne,24.0,-1,23.0
1569,2022-12-03,North Florida,88,High Point,93,High Point,14.5625,-5,9.5625
1570,2022-12-03,UT Martin,83,UNC Asheville,90,UNC Asheville,15.5,-7,8.5
1571,2022-12-03,UMBC,88,Lehigh,62,Lehigh,8.81640625,26,34.81640625
1572,2022-12-03,UMass Lowell,70,Sacred Heart,59,Sacred Heart,11.875,11,22.875
1573,2022-12-03,Princeton,83,Drexel,63,Drexel,20.125,20,40.125
1574,2022-12-03,CSU Bakersfield,54,Dartmouth,79,Dartmouth,10.9560546875,-25,-14.0439453125
1575,2022-12-03,Tennessee Tech,66,Butler,80,Butler,27.89453125,-14,13.89453125
1576,2022-12-03,Southeastern La.,74,Dayton,80,Dayton,28.75390625,-6,22.75390625
1577,2022-12-03,Davidson,67,Delaware,69,Delaware,17.03125,-2,15.03125
1578,2022-12-03,Bucknell,79,NJIT,63,NJIT,7.80078125,16,23.80078125
1579,2022-12-03,Mississippi Val.,52,Mississippi St.,82,Mississippi St.,31.328125,-30,1.328125
1580,2022-12-03,North Ala.,81,Morehead St.,75,Morehead St.,9.28125,6,15.28125
1581,2022-12-03,Coastal Carolina,86,Winthrop,81,Winthrop,9.28125,5,14.28125
1582,2022-12-03,Evansville,55,UNI,72,UNI,19.171875,-17,2.171875
1583,2022-12-03,Morgan St.,76,Bowling Green,86,Bowling Green,12.453125,-10,2.453125
1584,2022-12-03,Florida St.,57,Virginia,62,Virginia,36.2421875,-5,31.2421875
1585,2022-12-03,St. Bonaventure,66,Buffalo,83,Buffalo,20.0,-17,3.0
1586,2022-12-03,Jackson St.,69,SMU,68,SMU,19.98828125,1,20.98828125
1587,2022-12-03,Detroit Mercy,77,Cleveland St.,92,Cleveland St.,19.0,-15,4.0
1588,2022-12-03,Paine,60,Queens (NC),89,Queens (NC),19.92578125,-29,-9.07421875
1589,2022-12-03,Dallas Christian,58,Sam Houston,111,Sam Houston,34.71875,-53,-18.28125
1590,2022-12-03,Champion Chris.,46,ULM,101,ULM,6.4375,-55,-48.5625
1591,2022-12-03,Troy,72,SIUE,78,SIUE,24.78125,-6,18.78125
1592,2022-12-03,Oakland,73,Purdue Fort Wayne,79,Purdue Fort Wayne,25.6875,-6,19.6875
1593,2022-12-03,Longwood,75,Delaware St.,49,Delaware St.,7.4375,26,33.4375
1594,2022-12-03,Wiley,55,Tarleton St.,98,Tarleton St.,17.0,-43,-26.0
1595,2022-12-03,Ark. Baptist,41,Ark.-Pine Bluff,59,Ark.-Pine Bluff,3.703125,-18,-14.296875
1596,2022-12-03,Oral Roberts,77,Tulsa,66,Tulsa,16.0,11,27.0
1597,2022-12-03,Maryville (TN),46,Middle Tenn.,69,Middle Tenn.,21.3125,-23,-1.6875
1598,2022-12-03,Arlington Baptist,42,Abilene Christian,88,Abilene Christian,18.40625,-46,-27.59375
1599,2022-12-03,St. Andrews,40,N.C. Central,127,N.C. Central,20.84765625,-87,-66.15234375
1600,2022-12-03,UTRGV,72,Western Ill.,90,Western Ill.,15.0,-18,-3.0
1601,2022-12-03,South Dakota,69,BYU,68,BYU,25.52734375,1,26.52734375
1602,2022-12-03,Jacksonville St.,63,ETSU,61,ETSU,15.453125,2,17.453125
1603,2022-12-03,UNC Greensboro,65,Elon,61,Elon,5.0,4,9.0
1604,2022-12-03,Rider,68,Mount St. Mary's,65,Mount St. Mary's,14.0,3,17.0
1605,2022-12-03,Trinity Baptist,39,Jacksonville,74,Jacksonville,20.0,-35,-15.0
1606,2022-12-03,Boston College,59,Duke,75,Duke,36.5234375,-16,20.5234375
1607,2022-12-03,New Hampshire,52,Columbia,56,Columbia,9.90625,-4,5.90625
1608,2022-12-03,Indiana,48,Rutgers,63,Rutgers,43.0,-15,28.0
1609,2022-12-03,Stonehill,69,Binghamton,66,Binghamton,11.203125,3,14.203125
1610,2022-12-03,Air Force,64,Portland St.,68,Portland St.,15.796875,-4,11.796875
1611,2022-12-03,UIW,39,Grambling,72,Grambling,26.5625,-33,-6.4375
1612,2022-12-03,Long Beach St.,78,Utah Valley,88,Utah Valley,24.2421875,-10,14.2421875
1613,2022-12-03,Northern N.M.,50,UTEP,87,UTEP,23.12109375,-37,-13.87890625
1614,2022-12-03,Grand Canyon,66,Wyoming,58,Wyoming,19.0,8,27.0
1615,2022-12-03,San Jose St.,58,Arkansas,99,Arkansas,35.4921875,-41,-5.5078125
1616,2022-12-03,DePaul,78,Loyola Chicago,72,Loyola Chicago,15.71875,6,21.71875
1617,2022-12-03,Tennessee St.,61,Austin Peay,77,Austin Peay,12.78515625,-16,-3.21484375
1618,2022-12-03,Southern Ill.,72,Saint Louis,85,Saint Louis,27.8671875,-13,14.8671875
1619,2022-12-03,Northern Colo.,88,Colorado St.,83,Colorado St.,21.72265625,5,26.72265625
1620,2022-12-03,Wisconsin,80,Marquette,77,Marquette,31.5,3,34.5
1621,2022-12-03,Pacific,71,UC Santa Barbara,82,UC Santa Barbara,24.0234375,-11,13.0234375
1622,2022-12-03,Providence,88,Rhode Island,74,Rhode Island,16.734375,14,30.734375
1623,2022-12-03,Coppin St.,74,Loyola Maryland,71,Loyola Maryland,5.8125,3,8.8125
1624,2022-12-03,Louisiana,78,New Orleans,77,New Orleans,0.3603515625,1,1.3603515625
1625,2022-12-03,Sacramento St.,65,Santa Clara,72,Santa Clara,26.6103515625,-7,19.6103515625
1626,2022-12-03,Howard,65,Hampton,74,Hampton,8.0,-9,-1.0
1627,2022-12-03,Ohio,69,Marshall,83,Marshall,30.84375,-14,16.84375
1628,2022-12-03,North Dakota St.,70,Eastern Wash.,78,Eastern Wash.,17.85546875,-8,9.85546875
1629,2022-12-03,Wofford,62,Vanderbilt,65,Vanderbilt,22.658203125,-3,19.658203125
1630,2022-12-03,USC Upstate,79,Western Caro.,64,Western Caro.,13.125,15,28.125
1631,2022-12-03,Central Conn. St.,57,Holy Cross,63,Holy Cross,10.26171875,-6,4.26171875
1632,2022-12-03,UIC,64,Drake,77,Drake,25.05078125,-13,12.05078125
1633,2022-12-03,Omaha,45,North Texas,75,North Texas,28.5,-30,-1.5
1634,2022-12-03,Robert Morris,56,Northern Ky.,60,Northern Ky.,16.9609375,-4,12.9609375
1635,2022-12-03,Yale,77,Stony Brook,72,Stony Brook,10.921875,5,15.921875
1636,2022-12-03,West Virginia,74,Xavier,84,Xavier,34.546875,-10,24.546875
1637,2022-12-03,Norfolk St.,62,Old Dominion,68,Old Dominion,22.0,-6,16.0
1638,2022-12-03,Richmond,57,William & Mary,58,William & Mary,13.251953125,-1,12.251953125
1639,2022-12-03,Boise St.,86,Texas A&M,71,Texas A&M,31.09375,15,46.09375
1640,2022-12-03,Blackburn,43,Eastern Ill.,93,Eastern Ill.,9.5,-50,-40.5
1641,2022-12-03,Alma,50,Central Mich.,89,Central Mich.,11.0,-39,-28.0
1642,2022-12-03,Saint Peter's,55,Fairfield,67,Fairfield,16.66796875,-12,4.66796875
1643,2022-12-03,Ole Miss,57,Memphis,68,Memphis,31.5390625,-11,20.5390625
1644,2022-12-03,Crown (MN),56,St. Thomas (MN),91,St. Thomas (MN),20.4375,-35,-14.5625
1645,2022-12-03,IUPUI,61,Milwaukee,74,Milwaukee,18.015625,-13,5.015625
1646,2022-12-03,Lindenwood,47,Kansas City,61,Kansas City,16.974609375,-14,2.974609375
1647,2022-12-03,Northern Ariz.,69,Pepperdine,88,Pepperdine,21.34375,-19,2.34375
1648,2022-12-03,North Dakota,69,Portland,90,Portland,20.0,-21,-1.0
1649,2022-12-03,Southern Utah,69,Idaho St.,59,Idaho St.,13.1875,10,23.1875
1650,2022-12-03,Bradley,58,Missouri St.,40,Missouri St.,23.56640625,18,41.56640625
1651,2022-12-03,South Dakota St.,65,Alabama,78,Alabama,32.3515625,-13,19.3515625
1652,2022-12-03,Fresno St.,80,UC Irvine,66,UC Irvine,22.96875,14,36.96875
1653,2022-12-03,California Baptist,53,Cal Poly,64,Cal Poly,18.34375,-11,7.34375
1654,2022-12-03,Utah Tech,77,Weber St.,65,Weber St.,12.2578125,12,24.2578125
1655,2022-12-03,Wichita St.,50,Kansas St.,55,Kansas St.,33.0,-5,28.0
1656,2022-12-03,Saint Mary's (CA),48,Houston,53,Houston,45.328125,-5,40.328125
1657,2022-12-03,Nevada,52,LMU (CA),64,LMU (CA),26.46875,-12,14.46875
1658,2022-12-03,UNLV,95,San Diego,78,San Diego,13.52734375,17,30.52734375
1659,2022-12-04,Maine,61,Marist,62,Marist,13.1474609375,-1,12.1474609375
1660,2022-12-04,Bryant,71,Cincinnati,97,Cincinnati,31.875,-26,5.875
1661,2022-12-04,Youngstown St.,88,Wright St.,77,Wright St.,15.15625,11,26.15625
1662,2022-12-04,Miami (FL),80,Louisville,53,Louisville,9.0,27,36.0
1663,2022-12-04,Canisius,60,Iona,90,Iona,33.1875,-30,3.1875
1664,2022-12-04,Lafayette,68,Cornell,73,Cornell,23.0,-5,18.0
1665,2022-12-04,Michigan,69,Kentucky,73,Kentucky,28.12109375,-4,24.12109375
1666,2022-12-04,Brown,65,Hartford,51,Hartford,-4.25,14,9.75
1667,2022-12-04,Vermont,66,Merrimack,43,Merrimack,7.53515625,23,30.53515625
1668,2022-12-04,Samford,77,UCF,80,UCF,31.830078125,-3,28.830078125
1669,2022-12-04,George Washington,76,Radford,86,Radford,21.53125,-10,11.53125
1670,2022-12-04,Georgia St.,46,Northeastern,66,Northeastern,10.921875,-20,-9.078125
1671,2022-12-04,South Alabama,68,UAB,76,UAB,32.25,-8,24.25
1672,2022-12-04,Tufts,59,Harvard,76,Harvard,19.5,-17,2.5
1673,2022-12-04,Murray St.,77,Valparaiso,70,Valparaiso,9.0,7,16.0
1674,2022-12-04,Belmont,77,Illinois St.,87,Illinois St.,15.7578125,-10,5.7578125
1675,2022-12-04,Muskingum,33,Akron,80,Akron,22.28125,-47,-24.71875
1676,2022-12-04,Stetson,51,Florida,89,Florida,30.0,-38,-8.0
1677,2022-12-04,Monmouth,76,Manhattan,69,Manhattan,7.95703125,7,14.95703125
1678,2022-12-04,Fla. Atlantic,101,Eastern Mich.,73,Eastern Mich.,12.140625,28,40.140625
1679,2022-12-04,Rice,83,Texas St.,71,Texas St.,19.109375,12,31.109375
1680,2022-12-04,Niagara,64,Quinnipiac,60,Quinnipiac,19.5625,4,23.5625
1681,2022-12-04,North Carolina,72,Virginia Tech,80,Virginia Tech,28.71875,-8,20.71875
1682,2022-12-04,S'western Adventist,62,Houston Christian,94,Houston Christian,2.6484375,-32,-29.3515625
1683,2022-12-04,St. John's (NY),60,Iowa St.,71,Iowa St.,32.59375,-11,21.59375
1684,2022-12-04,Colorado,63,Washington,73,Washington,21.41015625,-10,11.41015625
1685,2022-12-04,Southern Ind.,61,Chicago St.,78,Chicago St.,13.8984375,-17,-3.1015625
1686,2022-12-04,Southeast Mo. St.,89,Missouri,96,Missouri,33.0,-7,26.0
1687,2022-12-04,Utah,67,Washington St.,65,Washington St.,26.15625,2,28.15625
1688,2022-12-04,Tex. A&M-Commerce,75,Denver,84,Denver,16.32421875,-9,7.32421875
1689,2022-12-04,Alice Lloyd,38,Bellarmine,110,Bellarmine,13.28125,-72,-58.71875
1690,2022-12-04,Sarah Lawrence,65,Columbia,106,Columbia,9.90625,-41,-31.09375
1691,2022-12-04,Southern Miss.,82,Northwestern St.,84,Northwestern St.,21.15625,-2,19.15625
1692,2022-12-04,Nebraska,63,Creighton,53,Creighton,37.240234375,10,47.240234375
1693,2022-12-04,Minnesota,70,Purdue,89,Purdue,34.0,-19,15.0
1694,2022-12-04,Oregon,56,UCLA,65,UCLA,40.5087890625,-9,31.5087890625
1695,2022-12-04,California,68,Arizona,81,Arizona,42.8203125,-13,29.8203125
1696,2022-12-04,Whittier,42,CSUN,101,CSUN,11.78125,-59,-47.21875
1697,2022-12-04,Alcorn,40,Tennessee,94,Tennessee,42.328125,-54,-11.671875
1698,2022-12-04,FIU,65,FGCU,74,FGCU,23.0,-9,14.0
1699,2022-12-04,Stanford,64,Arizona St.,68,Arizona St.,31.41015625,-4,27.41015625
1700,2022-12-04,Oregon St.,62,Southern California,63,Southern California,28.66015625,-1,27.66015625
1701,2022-12-04,Northwestern,70,Michigan St.,63,Michigan St.,27.146484375,7,34.146484375
1702,2022-12-04,Utah St.,82,San Francisco,64,San Francisco,25.24609375,18,43.24609375
1703,2022-12-05,IUPUI,61,Green Bay,68,Green Bay,2.1875,-7,-4.8125
1704,2022-12-05,Our Lady of the Lake,56,Lamar University,91,Lamar University,1.328125,-35,-33.671875
1705,2022-12-05,UMass Lowell,84,LIU,64,LIU,-3.515625,20,16.484375
1706,2022-12-05,Kennesaw St.,76,Charleston So.,65,Charleston So.,11.0,11,22.0
1707,2022-12-05,Concordia (MI),50,Western Mich.,94,Western Mich.,11.8388671875,-44,-32.1611328125
1708,2022-12-05,UAlbany,73,Massachusetts,87,Massachusetts,21.34375,-14,7.34375
1709,2022-12-05,Trevecca Nazarene,49,Lipscomb,87,Lipscomb,19.71875,-38,-18.28125
1710,2022-12-05,Kent St.,66,Gonzaga,73,Gonzaga,35.46875,-7,28.46875
1711,2022-12-05,Simon Fraser,35,New Mexico St.,77,New Mexico St.,22.3984375,-42,-19.6015625
1712,2022-12-05,Troy,55,San Diego St.,60,San Diego St.,29.1640625,-5,24.1640625
1713,2022-12-05,North Dakota St.,67,Portland,62,Portland,20.0,5,25.0
1714,2022-12-06,Middle Ga. St.,62,Mercer,100,Mercer,17.0,-38,-21.0
1715,2022-12-06,South Dakota,58,Air Force,79,Air Force,16.515625,-21,-4.484375
1716,2022-12-06,St. John Fisher,53,Buffalo,91,Buffalo,20.0,-38,-18.0
1717,2022-12-06,Oakland,66,Syracuse,95,Syracuse,25.900390625,-29,-3.099609375
1718,2022-12-06,Carlow,43,App State,103,App State,18.17578125,-60,-41.82421875
1719,2022-12-06,Yale,61,Butler,71,Butler,27.89453125,-10,17.89453125
1720,2022-12-06,Wabash,45,Bellarmine,86,Bellarmine,13.28125,-41,-27.71875
1721,2022-12-06,Col. of Charleston,67,Presbyterian,62,Presbyterian,8.25,5,13.25
1722,2022-12-06,UMBC,73,Columbia,66,Columbia,9.90625,7,16.90625
1723,2022-12-06,High Point,85,Furman,82,Furman,21.25,3,24.25
1724,2022-12-06,Lafayette,58,Princeton,69,Princeton,22.7890625,-11,11.7890625
1725,2022-12-06,New Hampshire,74,Boston College,71,Boston College,17.0,3,20.0
1726,2022-12-06,American,69,Mount St. Mary's,61,Mount St. Mary's,14.0,8,22.0
1727,2022-12-06,Saint Louis,62,Iona,84,Iona,33.1875,-22,11.1875
1728,2022-12-06,East Carolina,61,UNCW,74,UNCW,21.0,-13,8.0
1729,2022-12-06,Bucknell,72,La Salle,82,La Salle,15.8349609375,-10,5.8349609375
1730,2022-12-06,UMES,54,George Mason,67,George Mason,24.0703125,-13,11.0703125
1731,2022-12-06,South Carolina St.,67,Winthrop,81,Winthrop,9.28125,-14,-4.71875
1732,2022-12-06,Trinity Christian,60,Valparaiso,96,Valparaiso,9.0,-36,-27.0
1733,2022-12-06,Georgia,77,Georgia Tech,79,Georgia Tech,22.5,-2,20.5
1734,2022-12-06,Illinois,85,Texas,78,Texas,37.8671875,7,44.8671875
1735,2022-12-06,Hartford,50,St. Francis Brooklyn,68,St. Francis Brooklyn,12.875,-18,-5.125
1736,2022-12-06,Vermont,68,Dartmouth,52,Dartmouth,10.9560546875,16,26.9560546875
1737,2022-12-06,UNC Greensboro,58,Arkansas,65,Arkansas,35.4921875,-7,28.4921875
1738,2022-12-06,Milwaukee,76,Chattanooga,88,Chattanooga,19.94921875,-12,7.94921875
1739,2022-12-06,Wagner,59,Fordham,72,Fordham,22.837890625,-13,9.837890625
1740,2022-12-06,Saint Joseph's,60,Temple,70,Temple,24.703125,-10,14.703125
1741,2022-12-06,Coppin St.,72,NC State,94,NC State,31.0,-22,9.0
1742,2022-12-06,Virginia-Lynchburg,49,Liberty,101,Liberty,29.984375,-52,-22.015625
1743,2022-12-06,Trevecca Nazarene,53,Belmont,83,Belmont,21.0,-30,-9.0
1744,2022-12-06,Coastal Carolina,61,Wofford,71,Wofford,20.150390625,-10,10.150390625
1745,2022-12-06,Abilene Christian,64,Kansas St.,81,Kansas St.,33.0,-17,16.0
1746,2022-12-06,Ky. Christian,57,Austin Peay,102,Austin Peay,12.78515625,-45,-32.21484375
1747,2022-12-06,Boyce,49,Tennessee St.,103,Tennessee St.,12.75,-54,-41.25
1748,2022-12-06,James Madison,50,Virginia,55,Virginia,36.2421875,-5,31.2421875
1749,2022-12-06,Tarleton St.,57,Baylor,80,Baylor,35.328125,-23,12.328125
1750,2022-12-06,Little Rock,71,Memphis,87,Memphis,31.5390625,-16,15.5390625
1751,2022-12-06,Jackson St.,51,TCU,78,TCU,36.40625,-27,9.40625
1752,2022-12-06,West Coast Baptist,49,Southern Utah,120,Southern Utah,24.24609375,-71,-46.75390625
1753,2022-12-06,Bradley,56,SIUE,54,SIUE,24.78125,2,26.78125
1754,2022-12-06,Arkansas St.,67,Central Ark.,72,Central Ark.,10.125,-5,5.125
1755,2022-12-06,Me.-Fort Kent,33,Houston Christian,100,Houston Christian,2.6484375,-67,-64.3515625
1756,2022-12-06,Kansas City,53,Oklahoma,75,Oklahoma,31.9375,-22,9.9375
1757,2022-12-06,North Florida,42,Houston,76,Houston,45.328125,-34,11.328125
1758,2022-12-06,Green Bay,46,Loyola Chicago,70,Loyola Chicago,15.71875,-24,-8.28125
1759,2022-12-06,North Texas,60,UT Arlington,57,UT Arlington,14.3671875,3,17.3671875
1760,2022-12-06,Toledo,83,UNI,75,UNI,19.171875,8,27.171875
1761,2022-12-06,N.C. Central,78,Marquette,90,Marquette,31.5,-12,19.5
1762,2022-12-06,Western N.M.,63,New Mexico,102,New Mexico,33.0,-39,-6.0
1763,2022-12-06,Maryland,59,Wisconsin,64,Wisconsin,32.978515625,-5,27.978515625
1764,2022-12-06,Montana Western,53,Idaho St.,61,Idaho St.,13.1875,-8,5.1875
1765,2022-12-06,Sam Houston,51,Oklahoma St.,65,Oklahoma St.,36.25,-14,22.25
1766,2022-12-06,South Dakota St.,56,Montana,81,Montana,20.09375,-25,-4.90625
1767,2022-12-06,North Dakota,66,Idaho,76,Idaho,12.767578125,-10,2.767578125
1768,2022-12-06,Tex. A&M-Commerce,76,Wyoming,91,Wyoming,19.0,-15,4.0
1769,2022-12-06,Eastern Ore.,54,Boise St.,90,Boise St.,34.515625,-36,-1.484375
1770,2022-12-06,Iowa,62,Duke,74,Duke,36.5234375,-12,24.5234375
1771,2022-12-06,CSU Bakersfield,48,San Jose St.,58,San Jose St.,23.9609375,-10,13.9609375
1772,2022-12-06,Northern Ariz.,73,Pacific,69,Pacific,17.2265625,4,21.2265625
1773,2022-12-06,Nevada,85,Pepperdine,77,Pepperdine,21.34375,8,29.34375
1774,2022-12-07,Warren Wilson,70,UNC Asheville,122,UNC Asheville,15.5,-52,-36.5
1775,2022-12-07,Penn St.-Wilkes Barre,48,Morgan St.,95,Morgan St.,12.7978515625,-47,-34.2021484375
1776,2022-12-07,DePaul,67,St. John's (NY),86,St. John's (NY),26.9375,-19,7.9375
1777,2022-12-07,Michigan St.,67,Penn St.,58,Penn St.,28.78515625,9,37.78515625
1778,2022-12-07,Siena,68,Georgetown,75,Georgetown,18.96875,-7,11.96875
1779,2022-12-07,Cleveland St.,42,St. Bonaventure,61,St. Bonaventure,20.1875,-19,1.1875
1780,2022-12-07,Delaware St.,69,Delaware,77,Delaware,17.03125,-8,9.03125
1781,2022-12-07,Sacred Heart,59,Fairfield,61,Fairfield,16.66796875,-2,14.66796875
1782,2022-12-07,Brown,59,Rhode Island,58,Rhode Island,16.734375,1,17.734375
1783,2022-12-07,Western Caro.,64,Davidson,72,Davidson,22.25,-8,14.25
1784,2022-12-07,NJIT,62,Army West Point,63,Army West Point,8.2421875,-1,7.2421875
1785,2022-12-07,Cornell,105,Miami (FL),107,Miami (FL),34.662109375,-2,32.662109375
1786,2022-12-07,Navy,64,West Virginia,85,West Virginia,34.5625,-21,13.5625
1787,2022-12-07,Penn,59,Villanova,70,Villanova,26.96875,-11,15.96875
1788,2022-12-07,Hofstra,66,Purdue,85,Purdue,34.0,-19,15.0
1789,2022-12-07,FGCU,53,Fla. Atlantic,85,Fla. Atlantic,35.0625,-32,3.0625
1790,2022-12-07,Boston U.,75,Notre Dame,81,Notre Dame,21.57421875,-6,15.57421875
1791,2022-12-07,Jacksonville,73,VCU,62,VCU,25.71484375,11,36.71484375
1792,2022-12-07,Iowa Wesleyan,73,Western Ill.,84,Western Ill.,15.0,-11,4.0
