,book,team1,highest_ev,team1_ev,team1_p,team1_spread,team1_book_odds,team2,team2_ev,team2_p,team2_spread,team2_book_odds,away_fuzzy_match,home_fuzzy_match
97,draftkings,North Ala.,15.909090909090907,-8.677685950413226,0.7727272727272727,-11.34326171875,-550,West Ga.,15.909090909090907,0.22727272727272727,11.34326171875,410,North Alabama Lions,West Georgia Wolves
98,fanduel,North Ala.,15.909090909090907,-9.630200308166415,0.7727272727272727,-11.34326171875,-590,West Ga.,15.909090909090907,0.22727272727272727,11.34326171875,410,North Alabama Lions,West Georgia Wolves
272,draftkings,Ole Miss,15.73122529644268,-13.122529644268777,0.6205533596837944,-5.291015625,-250,LSU,15.73122529644268,0.3794466403162055,5.291015625,205,Ole Miss Rebels,LSU Tigers
54,draftkings,UCF,15.714285714285708,15.714285714285708,0.21428571428571427,11.9228515625,440,Baylor,-8.333333333333337,0.7857142857142857,-11.9228515625,-600,UCF Knights,Baylor Bears
36,draftkings,Virginia Tech,15.515873015873012,15.515873015873012,0.28174603174603174,8.9453125,310,Notre Dame,-9.990958408679926,0.7182539682539683,-8.9453125,-395,Virginia Tech Hokies,Notre Dame Fighting Irish
13,fanduel,Boston U.,15.464426877470352,-21.66070644331515,0.4367588932806324,2.75,-126,Holy Cross,15.464426877470352,0.5632411067193676,-2.75,105,Boston Univ. Terriers,Holy Cross Crusaders
295,draftkings,Northwestern,15.4356846473029,15.4356846473029,0.5394190871369294,-1.2373046875,114,Washington,-19.82480405716921,0.4605809128630705,1.2373046875,-135,Northwestern Wildcats,Washington Huskies
294,fanduel,Northwestern,15.4356846473029,15.4356846473029,0.5394190871369294,-1.2373046875,114,Washington,-20.322863979162257,0.4605809128630705,1.2373046875,-137,Northwestern Wildcats,Washington Huskies
248,draftkings,NC State,14.693069306930695,14.693069306930695,0.3584158415841584,6.0625,220,Stanford,-12.07920792079208,0.6415841584158416,-6.0625,-270,NC State Wolfpack,Stanford Cardinal
247,fanduel,NC State,14.693069306930695,14.693069306930695,0.3584158415841584,6.0625,220,Stanford,-12.511251125112508,0.6415841584158416,-6.0625,-275,NC State Wolfpack,Stanford Cardinal
241,fanduel,IU Indy,14.4950495049505,14.4950495049505,0.23366336633663368,11.0625,390,Wright St.,-9.43294329432943,0.7663366336633664,-11.0625,-550,IUPUI Jaguars,Wright St Raiders
157,fanduel,Pittsburgh,14.297029702970299,14.297029702970299,0.4396039603960396,2.51171875,160,North Carolina,-15.07400224558538,0.5603960396039604,-2.51171875,-194,Pittsburgh Panthers,North Carolina Tar Heels
41,fanduel,South Alabama,14.0,14.0,0.34545454545454546,6.4111328125,230,Akron,-11.578947368421058,0.6545454545454545,-6.4111328125,-285,South Alabama Jaguars,Akron Zips
285,draftkings,San Diego St.,13.684210526315795,13.684210526315795,0.5167464114832536,-0.2529296875,120,Colorado St.,-17.642698295033362,0.48325358851674644,0.2529296875,-142,San Diego St Aztecs,Colorado St Rams
148,fanduel,N.C. Central,13.490077653149278,-24.736842105263158,0.3763157894736842,3.984375,100,Howard,13.490077653149278,0.6236842105263158,-3.984375,-122,North Carolina Central Eagles,Howard Bison
265,fanduel,UT Arlington,12.999999999999986,12.999999999999986,0.26904761904761904,10.220703125,320,Seattle U,-9.905869324473983,0.7309523809523809,-10.220703125,-430,UT-Arlington Mavericks,Seattle Redhawks
291,draftkings,UC San Diego,12.981157755944018,-20.651494540240463,0.42950108459869846,2.55078125,-118,UC Irvine,12.981157755944018,0.5704989154013015,-2.55078125,-102,UC San Diego Tritons,UC Irvine Anteaters
19,draftkings,Wagner,12.953657174762697,-31.532663316582905,0.27386934673366836,7.41796875,150,FDU,12.953657174762697,0.7261306532663316,-7.41796875,-180,Wagner Seahawks,Fairleigh Dickinson Knights
281,fanduel,UTEP,12.75346260387812,12.75346260387812,0.5318559556786704,-1.671875,112,New Mexico St.,-19.26211409530692,0.46814404432132967,1.671875,-138,UTEP Miners,New Mexico St Aggies
