year,team1,team1_score,team2,team2_score
2023,"Eastern Ill.",49,"Tennessee Tech",70
2023,"Houston Christian",59,"Southeastern La.",71
2023,"Northwestern St.",77,McNeese,92
2023,Oregon,41,Colorado,68
2023,Cincinnati,70,"Wichita St.",61
2023,Nicholls,66,"Tex. A&M-Commerce",63
2023,"Southeast Mo. St.",82,"UT Martin",87
2023,"UC Irvine",88,"UC Davis",83
2023,"Portland St.",80,"Eastern Wash.",92
2023,"North Texas",70,"Western Ky.",66
2023,"Sacramento St.",85,Idaho,83
2023,Indiana,89,Iowa,91
2023,"Southern California",58,UCLA,60
2023,"Cal St. Fullerton",77,"UC Riverside",62
2023,"Cal Poly",51,"CSU Bakersfield",61
2023,Pacific,84,"San Diego",82
2023,"Utah Tech",58,"California Baptist",72
2023,Hawaii,62,"UC San Diego",49
2023,"Long Beach St.",84,CSUN,74
2023,"Oregon St.",60,Utah,79
2023,"Santa Clara",89,Pepperdine,79
2023,Gonzaga,77,"San Francisco",75
2023,BYU,59,"LMU (CA)",64
2023,Washington,67,Arizona,70
2023,"Western Mich.",74,Toledo,102
2023,Oakland,64,"Northern Ky.",63
2023,Canisius,64,Manhattan,57
2023,Princeton,68,Columbia,49
2023,Iona,84,Marist,57
2023,"Saint Peter's",60,Siena,70
2023,Quinnipiac,72,Rider,63
2023,"Detroit Mercy",85,"Wright St.",90
2023,Niagara,77,Fairfield,69
2023,Harvard,70,Brown,68
2023,Penn,69,Cornell,88
2023,Dartmouth,81,Yale,77
2023,Akron,63,"Ball St.",70
2023,Stanford,70,California,92
2023,"Notre Dame",64,"North Carolina",81
2023,Vanderbilt,82,Missouri,85
2023,Nebraska,81,Minnesota,79
2023,Texas,56,"Oklahoma St.",46
2023,"St. John's (NY)",80,Providence,83
2023,Creighton,60,UConn,69
2023,Davidson,72,VCU,89
2023,NIU,62,Buffalo,80
2023,Kentucky,52,Alabama,78
2023,Milwaukee,74,"Purdue Fort Wayne",70
2023,Duke,65,"Boston College",64
2023,"Georgia Tech",64,"Florida St.",75
2023,Georgia,75,Florida,82
2023,LIU,89,FDU,101
2023,Wisconsin,69,Illinois,79
2023,"East Carolina",59,Memphis,69
2023,Hartford,71,"Sacred Heart",78
2023,"Rhode Island",75,"La Salle",77
2023,Hofstra,75,"William & Mary",62
2023,"Charleston So.",67,Presbyterian,61
2023,IUPUI,74,"Youngstown St.",105
2023,Campbell,55,"UNC Asheville",58
2023,Tulane,87,Temple,76
2023,Monmouth,35,Drexel,67
2023,Charlotte,67,"Fla. Atlantic",71
2023,Massachusetts,73,"George Washington",81
2023,"Loyola Chicago",75,"George Mason",86
2023,"South Dakota St.",60,"North Dakota",59
2023,UIC,60,"Indiana St.",80
2023,"Saint Joseph's",54,Fordham,66
2023,"South Dakota",61,"North Dakota St.",73
2023,"Central Mich.",56,"Eastern Mich.",62
2023,"Southern Ill.",57,UNI,69
2023,Radford,63,Gardner-Webb,59
2023,UNCW,66,"N.C. A&T",61
2023,"Illinois St.",69,Evansville,61
2023,VMI,78,Chattanooga,85
2023,"Central Conn. St.",49,Stonehill,51
2023,Georgetown,73,Marquette,95
2023,"Ole Miss",54,"Mississippi St.",64
2023,"Iowa St.",69,TCU,67
2023,Michigan,53,"Michigan St.",59
2023,"Wake Forest",80,Louisville,72
2023,"Eastern Ill.",59,"Morehead St.",69
2023,"High Point",57,"USC Upstate",76
2023,"St. Francis Brooklyn",53,Merrimack,65
2023,"Texas St.",64,"South Alabama",58
2023,"Green Bay",77,"Cleveland St.",82
2023,"Old Dominion",81,"Ga. Southern",75
2023,"Grand Canyon",68,SFA,73
2023,Denver,74,"Western Ill.",91
2023,"Seattle U",76,"UT Arlington",61
2023,Valparaiso,66,Bradley,88
2023,UTEP,58,"Louisiana Tech",60
2023,"Southern Miss.",65,ULM,60
2023,"Kent St.",69,"Miami (OH)",66
2023,"Coastal Carolina",66,Marshall,81
2023,Tennessee,85,"South Carolina",42
2023,"St. Bonaventure",55,"Saint Louis",78
2023,"South Carolina St.",73,"Coppin St.",85
2023,Samford,70,"UNC Greensboro",68
2023,"Delaware St.",64,Howard,84
2023,Furman,70,ETSU,56
2023,"UC Santa Barbara",62,"Cal Poly",57
2023,"Texas Southern",66,"Ark.-Pine Bluff",70
2023,"Montana St.",69,"Northern Ariz.",54
2023,Clemson,75,Pittsburgh,74
2023,Winthrop,71,Longwood,85
2023,Nevada,67,"San Jose St.",40
2023,Northeastern,79,Hampton,63
2023,"San Diego St.",80,Wyoming,75
2023,Mercer,45,"Western Caro.",73
2023,UMES,46,"Norfolk St.",57
2023,"Saint Francis (PA)",68,Wagner,63
2023,"Western Ky.",74,UTSA,64
2023,"Tex. A&M-Commerce",82,McNeese,80
2023,Xavier,88,Villanova,80
2023,Nicholls,48,"Northwestern St.",68
2023,"Tennessee Tech",84,"UT Martin",80
2023,"Lamar University",84,"Southeastern La.",89
2023,"Southeast Mo. St.",74,"Little Rock",68
2023,"Tennessee St.",60,Lindenwood,57
2023,"Fresno St.",57,"Colorado St.",79
2023,Lipscomb,44,Jacksonville,51
2023,Syracuse,66,Virginia,73
2023,Ohio,79,"Bowling Green",88
2023,"Houston Christian",59,"New Orleans",82
2023,"A&M-Corpus Christi",80,UIW,71
2023,Delaware,64,"Col. of Charleston",75
2023,"Washington St.",74,Arizona,61
2023,"Portland St.",74,Idaho,58
2023,"Sacramento St.",75,"Eastern Wash.",78
2023,"Missouri St.",61,Belmont,74
2023,"Arkansas St.",54,Troy,66
2023,"Alabama A&M",76,Alcorn,89
2023,"Central Ark.",62,"Austin Peay",86
2023,"Tarleton St.",68,"Sam Houston",75
2023,Kansas,76,"West Virginia",62
2023,Princeton,75,Cornell,68
2023,Duquesne,73,Richmond,75
2023,Dartmouth,70,Brown,77
2023,"Kansas St.",97,Baylor,95
2023,"Murray St.",64,Drake,82
2023,"North Texas",56,"Middle Tenn.",51
2023,LSU,56,"Texas A&M",69
2023,"Utah St.",59,"Boise St.",82
2023,"Alabama St.",58,"Jackson St.",61
2023,"Florida A&M",66,"Southern U.",84
2023,Bethune-Cookman,70,Grambling,76
2023,Towson,67,"Stony Brook",55
2023,"Southern Utah",74,"Abilene Christian",72
2023,Harvard,54,Yale,58
2023,Penn,84,Columbia,55
2023,"North Florida",57,FGCU,82
2023,Oregon,70,Utah,60
2023,Oklahoma,68,"Texas Tech",63
2023,UAB,87,FIU,90
2023,"Prairie View",67,"Mississippi Val.",60
2023,"The Citadel",57,Wofford,77
2023,"Utah Valley",75,UTRGV,61
2023,"NC State",73,"Virginia Tech",69
2023,"Kansas City",71,"Oral Roberts",74
2023,"Kennesaw St.",76,"Queens (NC)",67
2023,BYU,68,"San Diego",48
2023,CSUN,45,"UC Riverside",68
2023,Omaha,68,"St. Thomas (MN)",80
2023,Pacific,80,Pepperdine,75
2023,"Georgia St.",70,Louisiana,78
2023,Montana,79,"Northern Colo.",74
2023,"CSU Bakersfield",48,"UC Davis",67
2023,"App State",71,"James Madison",62
2023,Stetson,95,"North Ala.",85
2023,Arkansas,59,Auburn,72
2023,SIUE,69,"Southern Ind.",62
2023,Butler,51,"Seton Hall",76
2023,Portland,43,"Saint Mary's (CA)",85
2023,Hawaii,72,"Cal St. Fullerton",79
2023,"California Baptist",70,"New Mexico St.",61
2023,"Long Beach St.",70,"UC Irvine",87
2023,Bellarmine,75,"Jacksonville St.",62
2023,"Idaho St.",67,"Weber St.",57
2023,UNLV,84,"New Mexico",77
2023,"Oregon St.",42,Colorado,62
2023,"San Francisco",72,"LMU (CA)",70
2023,Gonzaga,81,"Santa Clara",76
2023,"N.C. Central",73,"Morgan St.",78
2023,Vermont,60,"New Hampshire",67
2023,Northwestern,84,Indiana,83
2023,Iowa,76,Rutgers,65
2023,UMBC,81,Bryant,73
2023,"Loyola Maryland",55,"Holy Cross",63
2023,Bucknell,67,Lafayette,74
2023,"Wichita St.",70,"South Fla.",66
2023,"Ohio St.",73,Maryland,80
2023,Liberty,59,"Eastern Ky.",62
2023,Oakland,75,"Wright St.",73
2023,"Mount St. Mary's",56,Marist,63
2023,SMU,53,UCF,85
2023,NJIT,91,Maine,83
2023,Rider,63,Siena,68
2023,"Detroit Mercy",76,"Northern Ky.",78
2023,"Boston U.",74,American,76
2023,Niagara,59,Manhattan,64
2023,Lehigh,78,Navy,73
2023,Iona,58,Quinnipiac,81
2023,Canisius,67,"Saint Peter's",60
2023,"UMass Lowell",63,UAlbany,89
2023,Houston,72,Cincinnati,59
2023,Washington,65,"Arizona St.",73
2023,Purdue,76,"Penn St.",63
2023,"South Carolina St.",85,"Morgan St.",90
2023,"Prairie View",55,"Ark.-Pine Bluff",63
2023,IUPUI,70,"Robert Morris",77
2023,Colgate,77,"Army West Point",75
2023,"Norfolk St.",78,"Delaware St.",65
2023,"N.C. Central",64,"Coppin St.",59
2023,Howard,73,UMES,82
2023,"East-West U.",70,"Chicago St.",90
2023,"Texas Southern",67,"Mississippi Val.",71
2023,"Alabama A&M",64,"Jackson St.",72
2023,"Alabama St.",76,Alcorn,92
2023,Bethune-Cookman,75,"Southern U.",102
2023,"Florida A&M",57,Grambling,62
2023,"Oral Roberts",75,"New Mexico",82
2023,Butler,61,"St. John's (NY)",77
2023,Akron,74,"Bowling Green",70
2023,Buffalo,80,"Miami (OH)",91
2023,Hartford,73,"St. Francis Brooklyn",78
2023,"South Carolina",71,Kentucky,68
2023,Toledo,63,"Kent St.",75
2023,"Georgia Tech",72,"Notre Dame",73
2023,"Eastern Mich.",79,"Western Mich.",85
2023,Florida,67,LSU,56
2023,"Oklahoma St.",57,"Kansas St.",65
2023,"Ball St.",71,Ohio,76
2023,Dayton,82,Fordham,58
2023,Belmont,74,Valparaiso,59
2023,"Michigan St.",69,Wisconsin,65
2023,VCU,78,"Loyola Chicago",64
2023,Temple,76,Tulsa,72
2023,"Texas Tech",50,"Iowa St.",84
2023,Drake,76,UIC,71
2023,"Murray St.",67,UNI,75
2023,"Central Mich.",54,NIU,73
2023,"Seton Hall",66,Georgetown,51
2023,"Air Force",85,"Colorado St.",74
2023,Auburn,82,"Ole Miss",73
2023,Illinois,76,Nebraska,50
2023,Oklahoma,75,Kansas,79
2023,Villanova,65,DePaul,75
2023,"North Carolina",58,Virginia,65
2023,Vanderbilt,68,Tennessee,77
2023,"Fresno St.",64,"San Jose St.",74
2023,Wyoming,63,"Utah St.",83
2023,Nevada,65,"San Diego St.",74
2023,American,60,"Army West Point",72
2023,Vermont,65,"UMass Lowell",80
2023,"Mississippi St.",50,Georgia,58
2023,"New Hampshire",71,Maine,58
2023,"Boston College",72,"Miami (FL)",88
2023,Monmouth,57,Hofstra,77
2023,"Virginia Tech",72,Syracuse,82
2023,Creighton,87,Xavier,90
2023,Gardner-Webb,79,Presbyterian,78
2023,"La Salle",78,Massachusetts,77
2023,"Southern Ill.",69,"Indiana St.",61
2023,Hampton,65,"William & Mary",81
2023,"Western Caro.",76,Chattanooga,95
2023,"N.C. A&T",80,Elon,71
2023,ETSU,96,"The Citadel",74
2023,Richmond,61,Davidson,57
2023,"St. Bonaventure",67,"Rhode Island",68
2023,Campbell,78,"USC Upstate",63
2023,"Boston U.",71,Colgate,77
2023,Memphis,104,UCF,107
2023,Indiana,66,"Penn St.",85
2023,UConn,76,Marquette,82
2023,Baylor,83,"West Virginia",78
2023,UAlbany,69,Bryant,86
2023,Towson,59,Delaware,72
2023,"Loyola Maryland",67,Bucknell,57
2023,Furman,84,Mercer,66
2023,Radford,66,Winthrop,52
2023,Duquesne,92,"Saint Joseph's",80
2023,Alabama,84,Arkansas,69
2023,"Holy Cross",58,Lehigh,76
2023,Binghamton,72,NJIT,71
2023,Pittsburgh,69,Duke,77
2023,Lafayette,59,Navy,50
2023,"Col. of Charleston",71,UNCW,69
2023,"UNC Greensboro",72,VMI,57
2023,"High Point",69,"Charleston So.",106
2023,"Fla. Atlantic",77,FIU,73
2023,"Abilene Christian",86,UTRGV,103
2023,Tulane,97,SMU,88
2023,"South Fla.",77,Houston,83
2023,"George Mason",62,"Saint Louis",63
2023,Evansville,46,Bradley,91
2023,Wofford,58,Samford,83
2023,"Louisiana Tech",65,"North Texas",67
2023,"Chicago St.",63,"Tarleton St.",73
2023,"Middle Tenn.",71,Rice,68
2023,"Missouri St.",66,"Illinois St.",76
2023,Missouri,64,"Texas A&M",82
2023,"Florida St.",75,"Wake Forest",90
2023,Louisville,70,Clemson,83
2023,"East Carolina",55,Cincinnati,83
2023,Rutgers,65,Northwestern,62
2023,TCU,75,Texas,79
2023,UTSA,57,UTEP,69
2023,"Western Ky.",80,UAB,78
2023,"Utah Valley",71,"California Baptist",67
2023,"Cal St. Fullerton",65,"UC Irvine",70
2023,"UC Davis",62,CSUN,54
2023,"UC Riverside",74,"UC San Diego",68
2023,"UC Santa Barbara",60,"CSU Bakersfield",48
2023,California,51,"Washington St.",66
2023,"Boise St.",84,UNLV,66
2023,"Ga. Southern",67,"App State",65
2023,Stetson,80,Bellarmine,51
2023,Minnesota,70,"Ohio St.",67
2023,"North Ala.",54,Liberty,72
2023,Longwood,46,"UNC Asheville",54
2023,"Youngstown St.",84,"Detroit Mercy",79
2023,FGCU,76,"Eastern Ky.",97
2023,"Robert Morris",65,Oakland,69
2023,Jacksonville,68,"Kennesaw St.",81
2023,"Central Ark.",92,"Queens (NC)",91
2023,"Coastal Carolina",67,"Old Dominion",66
2023,"North Florida",63,"Jacksonville St.",72
2023,Troy,65,"Georgia St.",53
2023,Drexel,66,"Stony Brook",67
2023,"Purdue Fort Wayne",70,IUPUI,55
2023,Michigan,84,Iowa,93
2023,Louisiana,86,ULM,73
2023,"Texas St.",61,"Arkansas St.",58
2023,"St. Thomas (MN)",60,"Kansas City",81
2023,"Northern Ky.",75,Milwaukee,80
2023,"Western Ill.",63,"Oral Roberts",87
2023,Nicholls,66,"Lamar University",69
2023,"Wright St.",99,"Green Bay",67
2023,"North Dakota",63,Omaha,69
2023,"James Madison",62,"South Alabama",63
2023,Lindenwood,71,"Southeast Mo. St.",94
2023,"Tex. A&M-Commerce",59,"Houston Christian",68
2023,"New Orleans",85,UIW,79
2023,SIUE,80,"Eastern Ill.",62
2023,"Southeastern La.",85,"A&M-Corpus Christi",82
2023,"Morehead St.",62,"Tennessee Tech",79
2023,"UT Arlington",48,"Grand Canyon",80
2023,McNeese,75,"Northwestern St.",89
2023,"UT Martin",77,"Tennessee St.",66
2023,"Idaho St.",68,"Montana St.",81
2023,"North Dakota St.",90,Denver,70
2023,"Weber St.",59,Montana,57
2023,"Little Rock",67,"Southern Ind.",74
2023,SFA,85,"Utah Tech",72
2023,Colorado,61,"Southern California",68
2023,"Southern Miss.",67,Marshall,89
2023,"Sam Houston",74,"Southern Utah",86
2023,"LMU (CA)",62,"Saint Mary's (CA)",76
2023,Lipscomb,87,"Austin Peay",65
2023,"Arizona St.",90,Oregon,73
2023,Gonzaga,75,BYU,74
2023,"New Mexico St.",66,"Seattle U",69
2023,Pepperdine,89,"San Diego",92
2023,"Cal Poly",58,"Long Beach St.",77
2023,"Northern Colo.",64,"Sacramento St.",72
2023,"Northern Ariz.",74,"Portland St.",75
2023,Arizona,86,"Oregon St.",74
2023,"San Francisco",87,Portland,92
2023,Stanford,69,Washington,86
2023,Utah,49,UCLA,68
2023,Yale,82,Cornell,94
2023,"Kent St.",70,Ohio,65
2023,Siena,70,Niagara,64
2023,Marist,76,Canisius,58
2023,Villanova,71,Butler,79
2023,Nebraska,55,Purdue,73
2023,Manhattan,62,"Mount St. Mary's",57
2023,Fairfield,69,Iona,75
2023,"Eastern Mich.",67,Akron,104
2023,"Saint Peter's",51,Quinnipiac,58
2023,VCU,63,Dayton,62
2023,"Michigan St.",66,Illinois,75
2023,"Utah St.",70,Nevada,85
2023,"West Virginia",76,Oklahoma,77
2023,Drexel,76,Northeastern,55
2023,Kentucky,63,Tennessee,56
2023,"Cleveland St.",89,IUPUI,54
2023,"Miami (FL)",81,"NC State",83
2023,Davidson,65,"George Mason",67
2023,"Seton Hall",71,DePaul,67
2023,"Loyola Chicago",55,"Saint Joseph's",86
2023,"North Ala.",78,"Queens (NC)",107
2023,"Bowling Green",92,"Western Mich.",108
2023,Maine,77,UMBC,85
2023,"Robert Morris",75,"Detroit Mercy",87
2023,"Army West Point",83,"Boston U.",74
2023,Wisconsin,45,Indiana,63
2023,FDU,88,"Central Conn. St.",80
2023,Columbia,51,Harvard,73
2023,Georgia,62,"Ole Miss",58
2023,"North Dakota St.",78,Omaha,65
2023,"Sacred Heart",79,"St. Francis Brooklyn",82
2023,"Western Caro.",61,"The Citadel",65
2023,"Holy Cross",48,Lafayette,62
2023,Bryant,87,"New Hampshire",81
2023,"Miami (OH)",61,"Ball St.",75
2023,Princeton,70,Brown,72
2023,Penn,71,Dartmouth,75
2023,American,62,Lehigh,78
2023,Winthrop,78,Campbell,74
2023,Delaware,62,Hofstra,86
2023,Bucknell,65,Colgate,71
2023,"Charleston So.",70,Radford,75
2023,"UMass Lowell",65,Binghamton,66
2023,"North Texas",62,"Fla. Atlantic",66
2023,"North Carolina",80,Louisville,59
2023,"Kansas St.",68,TCU,82
2023,UTSA,54,Charlotte,72
2023,UCF,69,Tulane,77
2023,Providence,67,Creighton,73
2023,Arkansas,84,Vanderbilt,97
2023,"North Florida",72,"Kennesaw St.",86
2023,Merrimack,59,Stonehill,47
2023,"Coastal Carolina",66,"Georgia St.",100
2023,"Stony Brook",59,"N.C. A&T",61
2023,"UNC Asheville",72,Gardner-Webb,67
2023,Richmond,63,"St. Bonaventure",71
2023,"Southeast Mo. St.",91,"Morehead St.",86
2023,Monmouth,48,Towson,68
2023,"Youngstown St.",85,Oakland,69
2023,Fordham,66,"La Salle",64
2023,Stetson,70,"Eastern Ky.",85
2023,Pittsburgh,71,"Georgia Tech",60
2023,SFA,58,"Southern Utah",67
2023,"Southern Miss.",74,"Arkansas St.",57
2023,"Texas St.",58,ULM,61
2023,UTEP,82,Rice,83
2023,"North Dakota",71,Denver,78
2023,Missouri,64,Florida,73
2023,FGCU,41,Bellarmine,61
2023,"Northwestern St.",63,Nicholls,77
2023,"Morgan St.",83,"Coppin St.",66
2023,"Delaware St.",66,UMES,68
2023,"Iowa St.",60,Kansas,62
2023,LIU,68,"Saint Francis (PA)",87
2023,Elon,60,"Col. of Charleston",78
2023,"UNC Greensboro",88,Furman,80
2023,"South Carolina St.",67,"N.C. Central",71
2023,Mercer,68,ETSU,55
2023,Grambling,73,"Southern U.",81
2023,LSU,66,Alabama,106
2023,Virginia,67,"Florida St.",58
2023,Louisiana,79,"South Alabama",76
2023,"Tennessee St.",63,"Tennessee Tech",71
2023,Cincinnati,54,SMU,52
2023,"UC Irvine",71,CSUN,57
2023,"Ark.-Pine Bluff",67,"Florida A&M",54
2023,UIC,64,"Murray St.",81
2023,UAB,81,"Louisiana Tech",74
2023,"Mississippi Val.",71,Bethune-Cookman,77
2023,"Arizona St.",74,"Oregon St.",69
2023,Howard,86,"Norfolk St.",84
2023,Troy,45,"App State",58
2023,Valparaiso,76,Evansville,69
2023,"Saint Louis",81,"George Washington",74
2023,Tulsa,69,"Wichita St.",73
2023,"New Orleans",79,"A&M-Corpus Christi",97
2023,"Houston Christian",90,McNeese,81
2023,"Rhode Island",65,Massachusetts,75
2023,"Little Rock",63,"Eastern Ill.",70
2023,Buffalo,78,"Central Mich.",87
2023,Toledo,84,NIU,67
2023,"Southeastern La.",75,UIW,71
2023,"William & Mary",69,UNCW,67
2023,Duke,64,Clemson,72
2023,Jacksonville,68,"Jacksonville St.",62
2023,Navy,67,"Loyola Maryland",69
2023,"Cal St. Fullerton",79,"UC Davis",83
2023,"UC San Diego",52,"CSU Bakersfield",56
2023,"Northern Ariz.",56,"Sacramento St.",59
2023,"Abilene Christian",63,"Tarleton St.",72
2023,"Austin Peay",72,Lipscomb,86
2023,UNI,72,Belmont,76
2023,"Lamar University",66,"Tex. A&M-Commerce",81
2023,Chattanooga,74,Samford,75
2023,Alcorn,79,"Texas Southern",74
2023,California,78,Washington,81
2023,"Oklahoma St.",58,Baylor,74
2023,Arizona,68,Oregon,87
2023,"Texas A&M",94,"South Carolina",53
2023,"Weber St.",52,"Montana St.",67
2023,"Jackson St.",50,"Prairie View",59
2023,Lindenwood,58,SIUE,68
2023,Idaho,74,"Eastern Wash.",95
2023,"Wright St.",78,Milwaukee,74
2023,Presbyterian,56,"High Point",64
2023,"Notre Dame",73,Syracuse,78
2023,"Northern Ky.",74,"Green Bay",53
2023,"Central Ark.",62,Liberty,82
2023,UAlbany,67,NJIT,74
2023,"South Dakota St.",82,"South Dakota",64
2023,"Air Force",51,"Fresno St.",48
2023,"Ga. Southern",71,"James Madison",83
2023,"Colorado St.",82,UNLV,81
2023,"USC Upstate",65,Longwood,72
2023,"Old Dominion",65,Marshall,73
2023,FIU,59,"Western Ky.",70
2023,VMI,67,Wofford,86
2023,"Chicago St.",82,UTRGV,85
2023,"Wake Forest",85,"Boston College",63
2023,"Texas Tech",70,Texas,72
2023,"St. Thomas (MN)",69,"Oral Roberts",81
2023,"Western Ill.",60,"Kansas City",52
2023,"Seattle U",85,"Utah Valley",80
2023,Stanford,59,"Washington St.",60
2023,Bradley,61,Drake,86
2023,"Illinois St.",57,"Southern Ill.",69
2023,Colorado,54,UCLA,68
2023,"Mississippi St.",63,Auburn,69
2023,"UT Martin",66,"Southern Ind.",80
2023,Pepperdine,81,BYU,91
2023,"Idaho St.",55,Montana,84
2023,"Sam Houston",78,"Utah Tech",53
2023,"UT Arlington",66,"New Mexico St.",55
2023,"Santa Clara",92,Pacific,81
2023,"New Mexico",76,"San Diego St.",67
2023,"San Diego",84,"LMU (CA)",98
2023,"Grand Canyon",74,"California Baptist",79
2023,Portland,75,Gonzaga,115
2023,"Northern Colo.",69,"Portland St.",67
2023,"UC Riverside",65,"UC Santa Barbara",64
2023,Utah,56,"Southern California",71
2023,"Saint Mary's (CA)",78,"San Francisco",61
2023,"Boise St.",85,Wyoming,68
2023,Northwestern,78,Michigan,85
2023,"St. John's (NY)",85,UConn,74
2023,Marquette,76,Xavier,80
2023,Siena,62,Canisius,66
2023,Marist,66,Niagara,64
2023,"South Fla.",81,"East Carolina",70
2023,Rider,70,Iona,67
2023,Quinnipiac,58,"Mount St. Mary's",51
2023,Fairfield,56,"Saint Peter's",52
2023,"Ohio St.",64,Rutgers,68
2023,"Indiana St.",62,"Missouri St.",64
2023,Memphis,61,Temple,59
2023,Maryland,67,Iowa,81
2023,"Long Beach St.",70,Hawaii,79
2023,Hofstra,47,Towson,68
2023,Cornell,102,Columbia,85
2023,Georgetown,73,Villanova,77
2023,"Saint Joseph's",71,"La Salle",59
2023,Dartmouth,60,Harvard,59
2023,"Saint Francis (PA)",51,"Sacred Heart",54
2023,Purdue,64,"Michigan St.",63
2023,UTEP,60,Charlotte,58
2023,"George Washington",78,"George Mason",75
2023,"Alabama St.",69,"Alabama A&M",61
2023,"Mississippi Val.",59,"Florida A&M",60
2023,Hartford,62,UMBC,87
2023,Brown,78,Yale,81
2023,"William & Mary",54,"Col. of Charleston",82
2023,"UC Davis",78,"UC San Diego",70
2023,Illinois,78,Minnesota,60
2023,Delaware,58,Northeastern,59
2023,"Cleveland St.",72,"Purdue Fort Wayne",60
2023,Princeton,72,Penn,60
2023,Syracuse,78,"Miami (FL)",82
2023,"St. Francis Brooklyn",73,LIU,66
2023,Elon,54,UNCW,62
2023,"North Texas",64,FIU,57
2023,Lehigh,74,"Loyola Maryland",70
2023,Morehouse,65,Howard,89
2023,"N.C. A&T",79,Hampton,67
2023,FDU,65,Stonehill,57
2023,"Fla. Atlantic",76,"Western Ky.",62
2023,"Ark.-Pine Bluff",77,Bethune-Cookman,71
2023,Wagner,62,Merrimack,57
2023,"Cal Poly",78,"UC Riverside",83
2023,Rice,88,UTSA,81
2023,"Jackson St.",82,"Texas Southern",84
2023,UAB,73,"Middle Tenn.",74
2023,Montana,57,"Eastern Wash.",64
2023,"Montana St.",70,Idaho,74
2023,"UC Santa Barbara",73,"UC Irvine",65
2023,Alcorn,77,"Prairie View",68
2023,CSUN,51,Hawaii,58
2023,"CSU Bakersfield",46,"Cal St. Fullerton",76
2023,"Ole Miss",70,"South Carolina",58
2023,"Florida St.",84,"Notre Dame",71
2023,Ohio,75,Toledo,90
2023,"Rhode Island",57,Richmond,64
2023,NIU,81,"Miami (OH)",77
2023,"Boston College",64,"North Carolina",72
2023,"Western Mich.",70,"Ball St.",71
2023,"NC State",78,"Georgia Tech",66
2023,Davidson,61,Dayton,68
2023,Creighton,73,Butler,52
2023,"Kent St.",77,"Eastern Mich.",63
2023,Tennessee,70,"Mississippi St.",59
2023,Houston,80,Tulane,60
2023,Kansas,82,"Kansas St.",83
2023,Akron,69,"Central Mich.",51
2023,"Bowling Green",71,Buffalo,100
2023,Massachusetts,55,VCU,83
2023,UIC,66,Valparaiso,76
2023,Evansville,70,"Southern Ill.",77
2023,Texas,67,"Iowa St.",78
2023,Alabama,78,Vanderbilt,66
2023,"Penn St.",60,Wisconsin,63
2023,Nevada,62,"Boise St.",77
2023,Wyoming,74,"Air Force",82
2023,UNLV,71,"Utah St.",75
2023,"Murray St.",65,Belmont,80
2023,"San Jose St.",57,"New Mexico",77
2023,Baylor,81,"Texas Tech",74
2023,Georgia,71,Kentucky,85
2023,Clemson,77,"Wake Forest",87
2023,Bucknell,68,"Army West Point",66
2023,Hartford,84,"Morgan St.",92
2023,UMBC,75,"UMass Lowell",81
2023,UConn,66,"Seton Hall",67
2023,"Boston U.",45,Navy,63
2023,Samford,69,ETSU,59
2023,Presbyterian,60,"USC Upstate",61
2023,Winthrop,66,"High Point",71
2023,Bradley,78,"Indiana St.",67
2023,Radford,63,Campbell,55
2023,Lafayette,70,American,59
2023,"East Carolina",58,Temple,73
2023,TCU,65,"West Virginia",74
2023,"UNC Asheville",73,"Charleston So.",63
2023,Cincinnati,85,"South Fla.",69
2023,Duquesne,56,"St. Bonaventure",65
2023,"Virginia Tech",68,Virginia,78
2023,Auburn,67,LSU,49
2023,"Ohio St.",60,Nebraska,63
2023,Florida,52,"Texas A&M",54
2023,Gardner-Webb,59,Longwood,64
2023,Colgate,77,"Holy Cross",71
2023,Wofford,71,"Western Caro.",76
2023,Furman,77,Chattanooga,69
2023,"Saint Louis",76,"Loyola Chicago",59
2023,Pittsburgh,75,Louisville,54
2023,"Illinois St.",63,UNI,65
2023,SMU,79,Tulsa,76
2023,"Missouri St.",65,Drake,62
2023,"North Ala.",78,"Central Ark.",73
2023,"Abilene Christian",54,"Utah Valley",84
2023,Xavier,72,DePaul,73
2023,"Utah Tech",85,"Grand Canyon",89
2023,Providence,75,Marquette,83
2023,Arkansas,76,Missouri,79
2023,Oklahoma,56,"Oklahoma St.",72
2023,Oregon,87,California,58
2023,"San Diego St.",82,"Colorado St.",76
2023,Rutgers,57,"Michigan St.",70
2023,Oakland,83,IUPUI,77
2023,"Purdue Fort Wayne",88,"Wright St.",80
2023,"Col. of Charleston",69,Monmouth,55
2023,Maine,45,Vermont,66
2023,"Kennesaw St.",82,Stetson,81
2023,Liberty,66,Jacksonville,52
2023,Michigan,58,Maryland,64
2023,UNCW,46,Hofstra,70
2023,"Georgia St.",58,"Old Dominion",70
2023,"Jacksonville St.",51,FGCU,55
2023,Hampton,73,Drexel,79
2023,"App State",84,"Coastal Carolina",93
2023,"The Citadel",60,"UNC Greensboro",70
2023,"Queens (NC)",90,"North Florida",95
2023,Mercer,69,VMI,61
2023,"Wichita St.",78,Memphis,88
2023,"James Madison",89,Troy,87
2023,Northeastern,79,"Stony Brook",66
2023,Charlotte,58,"Middle Tenn.",62
2023,NJIT,75,Bryant,87
2023,"William & Mary",53,Delaware,80
2023,ULM,72,"Ga. Southern",59
2023,Binghamton,65,UAlbany,54
