,date,team,team_score,opponent,opponent_score,home_team,opponent_strength,diff,adjusted_diff
2574,2023-12-30,Schreiner,61,A&M-Corpus Christi,84,A&M-Corpus Christi,13.75,-23,-4.25
2575,2023-12-30,Dartmouth,53,Vanderbilt,69,Vanderbilt,14.0,-16,3.0
2576,2023-12-30,Sacramento St.,61,Eastern Wash.,87,Eastern Wash.,21.0,-26,0.0
2577,2023-12-30,Cal Maritime,66,Pacific,80,Pacific,4.5,-14,-4.5
2578,2023-12-30,Portland St.,77,Idaho,72,Idaho,12.25,5,22.25
2579,2023-12-30,Cal Poly,46,UC Davis,71,UC Davis,13.0,-25,-7.0
2580,2023-12-30,FIU,92,Utah Tech,96,Utah Tech,14.1875,-4,15.1875
2581,2023-12-30,UNCW,90,Arkansas,106,Arkansas,25.0,-16,14.0
2582,2023-12-30,Wyoming,68,BYU,94,BYU,45.3125,-26,24.3125
2583,2023-12-30,Montana,76,Idaho St.,68,Idaho St.,8.0,8,21.0
2584,2023-12-30,Mississippi Val.,42,San Francisco,92,San Francisco,31.25,-50,-13.75
2585,2023-12-30,Paul Quinn,64,Lamar University,91,Lamar University,11.75,-27,-10.25
2586,2023-12-30,Prairie View,54,Texas A&M,79,Texas A&M,32.0,-25,12.0
2587,2023-12-30,South Alabama,61,Old Dominion,59,Old Dominion,11.2578125,2,18.2578125
2588,2023-12-30,Bellarmine,85,High Point,90,High Point,17.875,-5,17.875
2589,2023-12-30,Fla. Atlantic,68,FGCU,72,FGCU,11.25,-4,12.25
2590,2023-12-30,Yale,66,Santa Clara,58,Santa Clara,23.109375,8,36.109375
2591,2023-12-30,West Virginia,75,Ohio St.,78,Ohio St.,29.0,-3,31.0
2592,2023-12-30,Wagner,68,Manhattan,56,Manhattan,9.1875,12,26.1875
2593,2023-12-30,UIC,50,Southern Ill.,62,Southern Ill.,23.125,-12,16.125
2594,2023-12-30,Penn,42,Houston,81,Houston,47.0,-39,13.0
2595,2023-12-30,Austin Peay,70,Memphis,81,Memphis,31.75,-11,25.75
2596,2023-12-30,UIW,74,UTRGV,77,UTRGV,4.25,-3,6.25
2597,2023-12-30,UC Santa Barbara,77,UC Riverside,79,UC Riverside,16.75,-2,19.75
2598,2023-12-30,Louisiana Tech,70,Grand Canyon,73,Grand Canyon,25.53125,-3,27.53125
2599,2023-12-30,Antelope Valley,78,Southern Utah,95,Southern Utah,17.0,-17,5.0
2600,2023-12-30,Chattanooga,66,Auburn,101,Auburn,37.0,-35,7.0
2601,2023-12-30,California Baptist,61,New Mexico St.,66,New Mexico St.,11.0,-5,11.0
2602,2023-12-30,Seattle U,73,UTEP,61,UTEP,13.15625,12,30.15625
2603,2023-12-30,Fresno Pacific,59,Nevada,92,Nevada,31.6875,-33,3.6875
2604,2023-12-30,Southern California,70,Oregon St.,86,Oregon St.,13.65625,-16,2.65625
2605,2023-12-30,UC Irvine,75,CSU Bakersfield,56,CSU Bakersfield,9.0,19,33.0
2606,2023-12-31,Cal St. Fullerton,63,Hawaii,61,Hawaii,22.5,2,29.5
2607,2023-12-31,New Hampshire,70,Iowa St.,85,Iowa St.,39.5,-15,29.5
2608,2023-12-31,Robert Morris,61,Green Bay,78,Green Bay,19.0,-17,7.0
2609,2023-12-31,Emerson,48,UMass Lowell,116,UMass Lowell,17.8125,-68,-45.1875
2610,2023-12-31,Washington St.,67,Colorado,74,Colorado,33.0,-7,31.0
2611,2023-12-31,Cleveland St.,86,IUPUI,77,IUPUI,-3.1484375,9,10.8515625
2612,2023-12-31,Detroit Mercy,56,Purdue Fort Wayne,91,Purdue Fort Wayne,26.703125,-35,-3.296875
2613,2023-12-31,Oakland,88,Youngstown St.,81,Youngstown St.,20.4140625,7,32.4140625
2614,2023-12-31,South Carolina St.,70,Oklahoma St.,86,Oklahoma St.,24.4765625,-16,13.4765625
2615,2023-12-31,Wright St.,83,Milwaukee,91,Milwaukee,10.0,-8,7.0
2616,2023-12-31,Bethune-Cookman,62,Mississippi St.,85,Mississippi St.,31.5,-23,13.5
2617,2023-12-31,Ecclesia,42,Southern U.,115,Southern U.,7.46875,-73,-60.53125
2618,2023-12-31,Kansas City,56,St. Thomas (MN),77,St. Thomas (MN),20.5,-21,4.5
2619,2023-12-31,North Dakota,61,South Dakota St.,80,South Dakota St.,23.0,-19,9.0
2620,2023-12-31,Omaha,67,South Dakota,51,South Dakota,10.40625,16,31.40625
2621,2023-12-31,Carroll (MT),51,UNLV,87,UNLV,21.671875,-36,-9.328125
2622,2023-12-31,Monmouth,56,Oklahoma,72,Oklahoma,29.6875,-16,18.6875
2623,2023-12-31,Southern Ind.,73,Lindenwood,62,Lindenwood,2.0,11,18.0
2624,2023-12-31,Arizona,82,Stanford,100,Stanford,24.28125,-18,11.28125
2625,2023-12-31,Westcliff,65,San Diego,78,San Diego,12.5,-13,4.5
2626,2023-12-31,Bryant,78,Ole Miss,95,Ole Miss,28.0,-17,16.0
2627,2023-12-31,Morehead St.,83,Southeast Mo. St.,64,Southeast Mo. St.,1.0,19,25.0
2628,2023-12-31,Western Ill.,78,SIUE,70,SIUE,11.9296875,8,24.9296875
2629,2023-12-31,Morgan St.,53,NJIT,69,NJIT,6.8125,-16,-4.1875
2630,2023-12-31,Oral Roberts,89,Denver,86,Denver,20.75,3,28.75
2631,2023-12-31,Trevecca Nazarene,67,Jacksonville St.,107,Jacksonville St.,14.421875,-40,-20.578125
2632,2023-12-31,Washington,90,Utah,95,Utah,37.5625,-5,37.5625
2633,2023-12-31,Arizona St.,71,California,69,California,19.34375,2,26.34375
2634,2023-11-06,IUPUI,70,Spalding,63,IUPUI,,7,7.0
2635,2023-11-06,Hofstra,101,St. Joseph's (L.I.),48,Hofstra,,53,53.0
2636,2023-11-06,Troy,92,Fort Lauderdale,47,Troy,,45,45.0
2637,2023-11-06,SFA,96,North American,68,SFA,,28,28.0
2638,2023-11-06,Prairie View,89,Kansas Christian,66,Prairie View,,23,23.0
2639,2023-11-06,Oregon,82,Georgia,71,Oregon,23.0,11,34.0
2640,2023-11-06,Oregon St.,82,Linfield,46,Oregon St.,,36,36.0
2641,2023-11-06,Penn,102,John Jay,57,Penn,,45,45.0
2642,2023-11-06,UMass Lowell,96,Rivier,51,UMass Lowell,,45,45.0
2643,2023-11-06,Tennessee,80,Tennessee Tech,42,Tennessee,5.796875,38,43.796875
2644,2023-11-06,UConn,95,Northern Ariz.,52,UConn,12.0,43,55.0
2645,2023-11-06,Purdue,98,Samford,45,Purdue,23.0,53,76.0
2646,2023-11-06,Miami (FL),101,NJIT,60,Miami (FL),6.8125,41,47.8125
2647,2023-11-06,Indiana St.,90,St. Mary-Woods,60,Indiana St.,,30,30.0
2648,2023-11-06,Charlotte,69,Maine,52,Charlotte,12.0,17,29.0
2649,2023-11-06,Old Dominion,71,Va. Wesleyan,57,Old Dominion,,14,14.0
2650,2023-11-06,Rider,113,Immaculata,67,Rider,,46,46.0
2651,2023-11-06,Clemson,78,Winthrop,56,Clemson,16.875,22,38.875
2652,2023-11-06,North Carolina,86,Radford,70,North Carolina,21.0,16,37.0
2653,2023-11-06,George Mason,72,Monmouth,61,George Mason,17.0,11,28.0
2654,2023-11-06,Colgate,72,Brown,70,Colgate,10.6875,2,12.6875
2655,2023-11-06,Notre Dame,70,Niagara,63,Notre Dame,10.0,7,17.0
2656,2023-11-06,Pittsburgh,100,N.C. A&T,52,Pittsburgh,6.5,48,54.5
2657,2023-11-06,Coastal Carolina,88,Piedmont,86,Coastal Carolina,,2,2.0
2658,2023-11-06,St. Bonaventure,73,Longwood,69,St. Bonaventure,23.0703125,4,27.0703125
2659,2023-11-06,Yale,102,Vassar,53,Yale,,49,49.0
2660,2023-11-06,Richmond,93,VMI,75,Richmond,5.421875,18,23.421875
2661,2023-11-06,Gardner-Webb,98,Erskine,58,Gardner-Webb,,40,40.0
2662,2023-11-06,UNCW,105,Mount Olive,66,UNCW,,39,39.0
2663,2023-11-06,Syracuse,83,New Hampshire,72,Syracuse,19.5234375,11,30.5234375
2664,2023-11-06,Toledo,94,Detroit Mercy,60,Toledo,1.0,34,35.0
2665,2023-11-06,Louisville,94,UMBC,93,Louisville,10.96875,1,11.96875
2666,2023-11-06,Davidson,86,Wash. & Lee,63,Davidson,,23,23.0
2667,2023-11-06,Norfolk St.,102,Penn St.-Wilkes Barre,55,Norfolk St.,,47,47.0
2668,2023-11-06,Howard,92,Hampton,80,Howard,8.0625,12,20.0625
2669,2023-11-06,Sacred Heart,95,Sarah Lawrence,51,Sacred Heart,,44,44.0
2670,2023-11-06,Rhode Island,81,Central Conn. St.,70,Rhode Island,8.0,11,19.0
2671,2023-11-06,ETSU,73,King (TN),56,ETSU,,17,17.0
2672,2023-11-06,Charleston So.,94,Toccoa Falls,59,Charleston So.,,35,35.0
2673,2023-11-06,Penn St.,79,Delaware St.,45,Penn St.,8.375,34,42.375
2674,2023-11-06,Stetson,109,Trinity Baptist,54,Stetson,,55,55.0
2675,2023-11-06,Providence,78,Columbia,59,Providence,12.9453125,19,31.9453125
2676,2023-11-06,Jacksonville,113,Johnson (FL),46,Jacksonville,,67,67.0
2677,2023-11-06,East Carolina,91,Ferrum,61,East Carolina,,30,30.0
2678,2023-11-06,Bucknell,57,Delaware,78,Bucknell,20.28125,-21,-0.71875
2679,2023-11-06,Col. of Charleston,71,Iona,69,Col. of Charleston,17.0,2,19.0
2680,2023-11-06,Marshall,89,Queens (NC),73,Marshall,11.0,16,27.0
2681,2023-11-06,Dayton,63,SIUE,47,Dayton,11.9296875,16,27.9296875
2682,2023-11-06,Duquesne,79,Cleveland St.,77,Duquesne,18.09375,2,20.09375
2683,2023-11-06,Bowling Green,70,Chicago St.,41,Bowling Green,7.84375,29,36.84375
2684,2023-11-06,South Carolina,82,USC Upstate,53,South Carolina,9.859375,29,38.859375
2685,2023-11-06,South Carolina St.,65,Voorhees,57,South Carolina St.,,8,8.0
2686,2023-11-06,Mercer,64,Clark Atlanta,71,Mercer,,-7,-7.0
2687,2023-11-06,Saint Joseph's,81,Lafayette,60,Saint Joseph's,4.9609375,21,25.9609375
2688,2023-11-06,Utah Valley,81,Carroll (MT),73,Utah Valley,,8,8.0
2689,2023-11-06,Southeastern La.,90,Delta St.,71,Southeastern La.,,19,19.0
2690,2023-11-06,NC State,72,The Citadel,59,NC State,18.625,13,31.625
2691,2023-11-06,UT Martin,104,Champion Chris.,76,UT Martin,-32.625,28,-4.625
2692,2023-11-06,Virginia,80,Tarleton St.,50,Virginia,20.0546875,30,50.0546875
2693,2023-11-06,Ohio St.,79,Oakland,73,Ohio St.,24.609375,6,30.609375
2694,2023-11-06,Chattanooga,89,Covenant,44,Chattanooga,,45,45.0
2695,2023-11-06,Harvard,78,UMass Boston,50,Harvard,,28,28.0
2696,2023-11-06,Wofford,85,Brevard,68,Wofford,,17,17.0
2697,2023-11-06,West Virginia,67,Missouri St.,59,West Virginia,23.625,8,31.625
2698,2023-11-06,Western Mich.,76,North Dakota St.,80,Western Mich.,10.25,-4,6.25
2699,2023-11-06,Siena,73,Holy Cross,71,Siena,-2.890625,2,-0.890625
2700,2023-11-06,High Point,105,St. Andrews,51,High Point,,54,54.0
2701,2023-11-06,Furman,84,North Greenville,68,Furman,,16,16.0
2702,2023-11-06,North Florida,92,Coastal Ga.,55,North Florida,,37,37.0
2703,2023-11-06,Liberty,103,Mid-Atlantic Christ.,43,Liberty,,60,60.0
2704,2023-11-06,VCU,65,McNeese,76,VCU,26.15625,-11,15.15625
2705,2023-11-06,Kent St.,79,Malone,58,Kent St.,,21,21.0
2706,2023-11-06,Rutgers,61,Princeton,68,Rutgers,28.0,-7,21.0
2707,2023-11-06,Georgia Tech,84,Ga. Southern,62,Georgia Tech,2.0,22,24.0
2708,2023-11-06,Temple,85,UMES,65,Temple,1.75,20,21.75
2709,2023-11-06,Quinnipiac,116,Coast Guard,48,Quinnipiac,,68,68.0
2710,2023-11-06,Vermont,67,Merrimack,55,Vermont,16.5,12,28.5
2711,2023-11-06,William & Mary,84,Regent,29,William & Mary,,55,55.0
2712,2023-11-06,Lehigh,78,Cornell,84,Lehigh,21.0,-6,15.0
2713,2023-11-06,Bryant,59,Manhattan,61,Bryant,9.1875,-2,7.1875
2714,2023-11-06,Buffalo,86,FDU,92,Buffalo,4.75,-6,-1.25
2715,2023-11-06,UTRGV,110,S'western Adventist,59,UTRGV,,51,51.0
2716,2023-11-06,Seton Hall,70,Saint Peter's,59,Seton Hall,17.3125,11,28.3125
2717,2023-11-06,New Orleans,100,Millsaps,70,New Orleans,,30,30.0
2718,2023-11-06,Villanova,90,American,63,Villanova,14.25,27,41.25
2719,2023-11-06,Northwestern St.,101,Dallas Christian,54,Northwestern St.,,47,47.0
2720,2023-11-06,Colorado,75,Towson,57,Colorado,18.40625,18,36.40625
2721,2023-11-06,Wichita St.,76,Lipscomb,59,Wichita St.,24.125,17,41.125
2722,2023-11-06,Belmont,89,Georgia St.,87,Belmont,14.796875,2,16.796875
2723,2023-11-06,Fordham,68,Wagner,64,Fordham,4.375,4,8.375
2724,2023-11-06,UT Arlington,75,Oral Roberts,71,UT Arlington,16.890625,4,20.890625
2725,2023-11-06,Little Rock,71,Texas St.,66,Little Rock,11.5,5,16.5
2726,2023-11-06,Tulsa,70,Central Ark.,53,Tulsa,3.1875,17,20.1875
2727,2023-11-06,Southern Miss.,64,William Carey,42,Southern Miss.,,22,22.0
2728,2023-11-06,UTSA,78,Western Ill.,68,UTSA,9.171875,10,19.171875
2729,2023-11-06,Grambling,82,UNT Dallas,67,Grambling,,15,15.0
2730,2023-11-06,LSU,106,Mississippi Val.,60,LSU,-7.1875,46,38.8125
2731,2023-11-06,Northeastern,67,Boston U.,58,Northeastern,5.078125,9,14.078125
2732,2023-11-06,Milwaukee,91,Wis.-Stout,73,Milwaukee,,18,18.0
2733,2023-11-06,George Washington,89,Stonehill,44,George Washington,0.0625,45,45.0625
2734,2023-11-06,Xavier,77,Robert Morris,63,Xavier,12.875,14,26.875
2735,2023-11-06,Virginia Tech,100,Coppin St.,55,Virginia Tech,-2.21875,45,42.78125
2736,2023-11-06,Butler,94,Eastern Mich.,55,Butler,7.625,39,46.625
2737,2023-11-06,Nebraska,84,Lindenwood,52,Nebraska,2.0,32,34.0
2738,2023-11-06,Boston College,89,Fairfield,70,Boston College,11.71875,19,30.71875
2739,2023-11-06,Campbell,59,Navy,48,Campbell,11.46875,11,22.46875
2740,2023-11-06,Army West Point,55,Marist,71,Army West Point,22.5,-16,6.5
2741,2023-11-06,Lamar University,114,Jarvis Christian,66,Lamar University,,48,48.0
2742,2023-11-06,Illinois,80,Eastern Ill.,52,Illinois,6.59375,28,34.59375
2743,2023-11-06,Saint Louis,75,Southern Ind.,63,Saint Louis,9.8984375,12,21.8984375
2744,2023-11-06,Minnesota,80,Bethune-Cookman,60,Minnesota,4.0,20,24.0
2745,2023-11-06,Northwestern,72,Binghamton,61,Northwestern,15.0,11,26.0
2746,2023-11-06,Ole Miss,69,Alabama St.,59,Ole Miss,16.59375,10,26.59375
2747,2023-11-06,Arkansas,93,Alcorn,59,Arkansas,4.5,34,38.5
2748,2023-11-06,Kansas City,79,Avila,48,Kansas City,,31,31.0
2749,2023-11-06,Murray St.,91,Midway,58,Murray St.,-12.625,33,20.375
2750,2023-11-06,UAB,71,Bradley,73,UAB,20.65625,-2,18.65625
2751,2023-11-06,Memphis,94,Jackson St.,77,Memphis,11.5,17,28.5
2752,2023-11-06,Alabama,105,Morehead St.,73,Alabama,23.0,32,55.0
2753,2023-11-06,Florida,93,Loyola Maryland,73,Florida,3.6953125,20,23.6953125
2754,2023-11-06,Houston,84,ULM,31,Houston,10.921875,53,63.921875
2755,2023-11-06,UCF,85,FIU,62,UCF,13.78125,23,36.78125
2756,2023-11-06,Evansville,72,Miami (OH),64,Evansville,12.1171875,8,20.1171875
2757,2023-11-06,Illinois St.,75,Lourdes,56,Illinois St.,,19,19.0
2758,2023-11-06,Iowa St.,85,Green Bay,44,Iowa St.,19.0,41,60.0
2759,2023-11-06,Kentucky,86,New Mexico St.,46,Kentucky,11.0,40,51.0
2760,2023-11-06,Missouri,101,Ark.-Pine Bluff,79,Missouri,5.4375,22,27.4375
2761,2023-11-06,Wake Forest,101,Elon,78,Wake Forest,10.0,23,33.0
2762,2023-11-06,Oklahoma,89,Central Mich.,59,Oklahoma,4.0,30,34.0
2763,2023-11-06,South Alabama,74,Mobile,83,South Alabama,,-9,-9.0
2764,2023-11-06,Idaho St.,92,Warner Pacific,36,Idaho St.,,56,56.0
2765,2023-11-06,Texas,88,UIW,56,Texas,7.25,32,39.25
2766,2023-11-06,Texas A&M,78,Tex. A&M-Commerce,46,Texas A&M,5.0,32,37.0
2767,2023-11-06,Southern Ill.,88,Kentucky St.,57,Southern Ill.,,31,31.0
2768,2023-11-06,Valparaiso,100,Trinity Christian,61,Valparaiso,,39,39.0
2769,2023-11-06,Kansas,99,N.C. Central,56,Kansas,12.8125,43,55.8125
2770,2023-11-06,Wisconsin,105,Arkansas St.,76,Wisconsin,15.6875,29,44.6875
2771,2023-11-06,Austin Peay,90,Life (GA),72,Austin Peay,,18,18.0
2772,2023-11-06,Louisiana,72,Youngstown St.,62,Louisiana,20.4140625,10,30.4140625
2773,2023-11-06,Western Ky.,90,Ky. Wesleyan,64,Western Ky.,,26,26.0
2774,2023-11-06,Tennessee St.,76,Fisk,61,Tennessee St.,,15,15.0
2775,2023-11-06,Middle Tenn.,74,Northern Ky.,57,Middle Tenn.,15.515625,17,32.515625
2776,2023-11-06,Marquette,92,NIU,70,Marquette,16.0078125,22,38.0078125
2777,2023-11-06,Omaha,85,Doane,53,Omaha,,32,32.0
2778,2023-11-06,Michigan St.,76,James Madison,79,Michigan St.,30.15625,-3,27.15625
2779,2023-11-06,SMU,82,S'western Assemblies,63,SMU,,19,19.0
2780,2023-11-06,North Ala.,93,Blue Mountain (MS),60,North Ala.,,33,33.0
2781,2023-11-06,Duke,92,Dartmouth,54,Duke,7.375,38,45.375
2782,2023-11-06,South Dakota,85,Mt. Marty,53,South Dakota,,32,32.0
2783,2023-11-06,Montana St.,103,Northwest Indian,63,Montana St.,,40,40.0
2784,2023-11-06,Oklahoma St.,59,Abilene Christian,64,Oklahoma St.,14.78125,-5,9.78125
2785,2023-11-06,TCU,108,Southern U.,75,TCU,7.46875,33,40.46875
2786,2023-11-06,Cincinnati,69,UIC,58,Cincinnati,22.125,11,33.125
2787,2023-11-06,UTEP,120,McMurry,71,UTEP,,49,49.0
2788,2023-11-06,Grand Canyon,88,Southeast Mo. St.,67,Grand Canyon,1.0,21,22.0
2789,2023-11-06,UC Davis,86,Jessup ,51,UC Davis,,35,35.0
2790,2023-11-06,Tulane,91,Nicholls,81,Tulane,13.4375,10,23.4375
2791,2023-11-06,California,71,St. Thomas (MN),66,California,20.5,5,25.5
2792,2023-11-06,BYU,110,Houston Christian,63,BYU,-1.296875,47,45.703125
2793,2023-11-06,South Dakota St.,75,Akron,81,South Dakota St.,21.46875,-6,15.46875
2794,2023-11-06,Northern Colo.,87,Colorado Col.,58,Northern Colo.,,29,29.0
2795,2023-11-06,New Mexico,92,Texas Southern,55,New Mexico,9.75,37,46.75
2796,2023-11-06,Utah,101,Eastern Wash.,66,Utah,21.0,35,56.0
2797,2023-11-06,Air Force,55,Portland St.,62,Air Force,21.0,-7,14.0
2798,2023-11-06,Utah St.,101,South Dakota Mines,48,Utah St.,,53,53.0
2799,2023-11-06,Arizona,122,Morgan St.,59,Arizona,2.9375,63,65.9375
2800,2023-11-06,San Francisco,128,Bethesda (CA),59,San Francisco,-30.0,69,39.0
2801,2023-11-06,Southern California,82,Kansas St.,69,Southern California,27.1953125,13,40.1953125
2802,2023-11-06,Colorado St.,81,Louisiana Tech,73,Colorado St.,24.84375,8,32.84375
2803,2023-11-06,Pepperdine,76,CUI,64,Pepperdine,,12,12.0
2804,2023-11-06,CSU Bakersfield,73,Southern Utah,72,CSU Bakersfield,17.0,1,18.0
2805,2023-11-06,Cal Poly,80,La Verne,62,Cal Poly,,18,18.0
2806,2023-11-06,Pacific,57,Sam Houston,64,Pacific,11.5,-7,4.5
2807,2023-11-06,Saint Mary's (CA),107,Stanislaus St.,28,Saint Mary's (CA),,79,79.0
2808,2023-11-06,California Baptist,74,San Fran. St.,57,California Baptist,,17,17.0
2809,2023-11-06,San Diego St.,83,Cal St. Fullerton,57,San Diego St.,11.96875,26,37.96875
2810,2023-11-06,Portland,78,Long Beach St.,73,Portland,23.765625,5,28.765625
2811,2023-11-06,UC San Diego,95,Denver,87,UC San Diego,20.75,8,28.75
2812,2023-11-06,Fresno St.,77,Fresno Pacific,66,Fresno St.,,11,11.0
2813,2023-11-06,Washington St.,84,Idaho,59,Washington St.,12.25,25,37.25
2814,2023-11-06,Stanford,88,CSUN,79,Stanford,19.0,9,28.0
2815,2023-11-06,San Diego,68,Sonoma St.,64,San Diego,,4,4.0
2816,2023-11-06,UCLA,75,Saint Francis (PA),44,UCLA,4.0,31,35.0
2817,2023-11-06,Washington,91,Bellarmine,57,Washington,8.0,34,42.0
2818,2023-11-07,Jacksonville St.,91,Brescia,41,Jacksonville St.,,50,50.0
2819,2023-11-07,La Salle,67,Drexel,61,La Salle,18.9375,6,24.9375
2820,2023-11-07,App State,87,Oakland City,49,App State,,38,38.0
2821,2023-11-07,Indiana,69,FGCU,63,Indiana,11.25,6,17.25
2822,2023-11-07,St. John's (NY),90,Stony Brook,74,St. John's (NY),14.2578125,16,30.2578125
2823,2023-11-07,Eastern Ky.,108,West Va. Tech,72,Eastern Ky.,,36,36.0
2824,2023-11-07,Massachusetts,92,UAlbany,71,Massachusetts,12.5,21,33.5
2825,2023-11-07,Western Caro.,106,Dalton St.,65,Western Caro.,,41,41.0
2826,2023-11-07,Kennesaw St.,93,Oakwood,46,Kennesaw St.,,47,47.0
2827,2023-11-07,Ball St.,101,Goshen,40,Ball St.,,61,61.0
2828,2023-11-07,Georgetown,94,Le Moyne,57,Georgetown,8.0,37,45.0
2829,2023-11-07,Maryland,68,Mount St. Mary's,53,Maryland,13.875,15,28.875
2830,2023-11-07,Rice,101,St. Thomas (TX),57,Rice,,44,44.0
2831,2023-11-07,Vanderbilt,62,Presbyterian,68,Vanderbilt,7.40625,-6,1.40625
2832,2023-11-07,North Texas,83,UNI,77,North Texas,19.5390625,6,25.5390625
2833,2023-11-07,Iowa,110,North Dakota,68,Iowa,7.625,42,49.625
2834,2023-11-07,Michigan,99,UNC Asheville,74,Michigan,13.125,25,38.125
2835,2023-11-07,Wyoming,104,Northern N.M.,56,Wyoming,,48,48.0
2836,2023-11-07,A&M-Corpus Christi,111,S'western Adventist,46,A&M-Corpus Christi,,65,65.0
2837,2023-11-07,Boise St.,89,Vanguard ,55,Boise St.,,34,34.0
2838,2023-11-07,DePaul,74,Purdue Fort Wayne,82,DePaul,26.703125,-8,18.703125
2839,2023-11-07,Weber St.,96,Benedictine Mesa,62,Weber St.,,34,34.0
2840,2023-11-07,Montana,107,Northwest Indian,59,Montana,,48,48.0
2841,2023-11-07,Creighton,105,Florida A&M,54,Creighton,5.75,51,56.75
2842,2023-11-07,Baylor,88,Auburn,82,Baylor,37.0,6,43.0
2843,2023-11-07,Nevada,77,Sacramento St.,63,Nevada,9.90625,14,23.90625
2844,2023-11-07,San Jose St.,72,UC Irvine,64,San Jose St.,24.5,8,32.5
2845,2023-11-07,LMU (CA),109,Westcliff,68,LMU (CA),,41,41.0
2846,2023-11-07,UC Riverside,76,UC Merced,69,UC Riverside,,7,7.0
2847,2023-11-08,Bryant,140,Fisher,79,Bryant,,61,61.0
2848,2023-11-08,Maine,111,Me.-Presque Isle,59,Maine,,52,52.0
2849,2023-11-08,Winthrop,98,Brevard,44,Winthrop,,54,54.0
2850,2023-11-08,Ohio,88,Troy,70,Ohio,12.75,18,30.75
2851,2023-11-08,Cornell,107,SUNY Morrisville,86,Cornell,,21,21.0
2852,2023-11-08,Delaware,101,Goldey-Beacom,68,Delaware,,33,33.0
2853,2023-11-08,FDU,107,Penn St.-Brandywine,63,FDU,,44,44.0
2854,2023-11-08,Syracuse,89,Canisius,77,Syracuse,18.453125,12,30.453125
2855,2023-11-08,Cleveland St.,102,Defiance,41,Cleveland St.,,61,61.0
2856,2023-11-08,New Hampshire,115,Curry,38,New Hampshire,,77,77.0
2857,2023-11-08,Penn,80,Bucknell,61,Penn,8.0,19,27.0
2858,2023-11-08,Loyola Chicago,62,Fla. Atlantic,75,Loyola Chicago,33.625,-13,20.625
2859,2023-11-08,Morehead St.,96,Shawnee St.,40,Morehead St.,,56,56.0
2860,2023-11-08,SMU,90,Western Ill.,53,SMU,9.171875,37,46.171875
2861,2023-11-08,Eastern Ill.,91,Monmouth (IL),45,Eastern Ill.,,46,46.0
2862,2023-11-08,Texas Tech,73,Tex. A&M-Commerce,46,Texas Tech,5.0,27,32.0
2863,2023-11-08,North Dakota St.,93,Mt. Marty,66,North Dakota St.,,27,27.0
2864,2023-11-08,Drake,85,Lipscomb,70,Drake,24.125,15,39.125
2865,2023-11-08,South Dakota St.,83,Dakota Wesleyan,55,South Dakota St.,,28,28.0
2866,2023-11-08,Northern Colo.,81,Northern N.M.,60,Northern Colo.,,21,21.0
2867,2023-11-08,Alcorn,70,Xavier (LA),62,Alcorn,,8,8.0
2868,2023-11-08,Saint Louis,102,Lincoln (MO),66,Saint Louis,,36,36.0
2869,2023-11-08,Portland,89,Lewis & Clark,72,Portland,,17,17.0
2870,2023-11-08,New Mexico St.,84,Sul Ross St.,49,New Mexico St.,,35,35.0
2871,2023-11-08,Mississippi St.,71,Arizona St.,56,Mississippi St.,20.0,15,35.0
2872,2023-11-08,San Diego,87,Jackson St.,61,San Diego,11.5,26,37.5
2873,2023-11-08,Santa Clara,77,Utah Tech,69,Santa Clara,14.1875,8,22.1875
2874,2023-11-08,Seattle U,71,Prairie View,60,Seattle U,6.25,11,17.25
2875,2023-11-08,UNLV,71,Southern U.,85,UNLV,7.46875,-14,-6.53125
2876,2023-11-09,Baylor,96,John Brown,70,Baylor,,26,26.0
2877,2023-11-09,UC Davis,79,Pepperdine,78,UC Davis,13.125,1,14.125
2878,2023-11-09,Morgan St.,100,Cheyney,52,Morgan St.,,48,48.0
2879,2023-11-09,Hampton,109,Mid-Atlantic Christ.,46,Hampton,,63,63.0
2880,2023-11-09,Presbyterian,100,Columbia Int'l,58,Presbyterian,,42,42.0
2881,2023-11-09,Wagner,83,Molloy,48,Wagner,,35,35.0
2882,2023-11-09,Tulane,88,Northwestern St.,71,Tulane,2.03125,17,19.03125
2883,2023-11-09,Green Bay,72,St. Francis (IL),56,Green Bay,,16,16.0
2884,2023-11-09,Charleston So.,70,North Florida,81,Charleston So.,7.90625,-11,-3.09375
2885,2023-11-09,Merrimack,93,Worcester St.,72,Merrimack,,21,21.0
2886,2023-11-09,Elon,79,ETSU,76,Elon,17.0,3,20.0
2887,2023-11-09,VMI,87,Christendom,53,VMI,,34,34.0
2888,2023-11-09,Michigan St.,74,Southern Ind.,51,Michigan St.,9.8984375,23,32.8984375
2889,2023-11-09,Stonehill,57,Army West Point,44,Stonehill,8.46875,13,21.46875
2890,2023-11-09,FIU,65,Tarleton St.,82,FIU,20.0546875,-17,3.0546875
2891,2023-11-09,South Fla.,96,South Carolina St.,52,South Fla.,5.6875,44,49.6875
2892,2023-11-09,N.C. Central,107,Virginia-Lynchburg,54,N.C. Central,-38.0,53,15.0
2893,2023-11-09,William & Mary,75,American,56,William & Mary,14.25,19,33.25
2894,2023-11-09,Rhode Island,93,Fairfield,80,Rhode Island,11.71875,13,24.71875
2895,2023-11-09,Norfolk St.,90,Apprentice,56,Norfolk St.,,34,34.0
2896,2023-11-09,Kent St.,108,James Madison,113,Kent St.,30.15625,-5,25.15625
