,year,date,team1,team1_score,team2,team2_score
5164,2024,2024-02-24,North Ala.,70,Bellarmine,82
5165,2024,2024-02-24,UTSA,64,North Texas,62
5166,2024,2024-02-24,Jackson St.,73,Alcorn,87
5167,2024,2024-02-24,Valparaiso,68,Murray St.,80
5168,2024,2024-02-24,North Carolina,54,Virginia,44
5169,2024,2024-02-24,Tex. A&M-Commerce,70,Nicholls,85
5170,2024,2024-02-24,Alabama,95,Kentucky,117
5171,2024,2024-02-24,Delaware St.,62,South Carolina St.,69
5172,2024,2024-02-24,UMES,55,N.C. Central,88
5173,2024,2024-02-24,Morgan St.,72,Howard,78
5174,2024,2024-02-24,Air Force,78,New Mexico,77
5175,2024,2024-02-24,Texas Tech,61,UCF,75
5176,2024,2024-02-24,Eastern Ill.,67,Tennessee Tech,75
5177,2024,2024-02-24,SFA,62,Utah Valley,71
5178,2024,2024-02-24,Georgia Tech,80,Miami (FL),76
5179,2024,2024-02-24,Oklahoma,84,Oklahoma St.,82
5180,2024,2024-02-24,Idaho,86,Northern Ariz.,76
5181,2024,2024-02-24,Grand Canyon,73,Abilene Christian,79
5182,2024,2024-02-24,Norfolk St.,68,Coppin St.,66
5183,2024,2024-02-24,UC Irvine,88,UC San Diego,92
5184,2024,2024-02-24,Alabama A&M,61,Bethune-Cookman,63
5185,2024,2024-02-24,Alabama St.,65,Florida A&M,73
5186,2024,2024-02-24,Southern Ind.,76,Western Ill.,82
5187,2024,2024-02-24,George Mason,59,Loyola Chicago,80
5188,2024,2024-02-24,Little Rock,82,Lindenwood,73
5189,2024,2024-02-24,New Orleans,67,Southeastern La.,77
5190,2024,2024-02-24,Northwestern St.,86,Houston Christian,73
5191,2024,2024-02-24,Ohio,80,NIU,59
5192,2024,2024-02-24,SIUE,71,Tennessee St.,76
5193,2024,2024-02-24,UNC Greensboro,72,Mercer,86
5194,2024,2024-02-24,UT Martin,82,Southeast Mo. St.,72
5195,2024,2024-02-24,California Baptist,65,Tarleton St.,82
5196,2024,2024-02-24,James Madison,80,Ga. Southern,74
5197,2024,2024-02-24,Oregon St.,85,Stanford,73
5198,2024,2024-02-24,UIW,71,McNeese,87
5199,2024,2024-02-24,Lipscomb,90,Austin Peay,85
5200,2024,2024-02-24,Virginia Tech,64,Pittsburgh,79
5201,2024,2024-02-24,Grambling,63,Southern U.,57
5202,2024,2024-02-24,App State,65,Marshall,58
5203,2024,2024-02-24,Jacksonville St.,77,FIU,75
5204,2024,2024-02-24,Georgetown,77,DePaul,76
5205,2024,2024-02-24,Drake,77,UNI,91
5206,2024,2024-02-24,Missouri St.,78,Belmont,93
5207,2024,2024-02-24,Yale,84,Columbia,76
5208,2024,2024-02-24,Auburn,97,Georgia,76
5209,2024,2024-02-24,Brown,78,Cornell,74
5210,2024,2024-02-24,Davidson,63,Richmond,66
5211,2024,2024-02-24,Texas,67,Kansas,86
5212,2024,2024-02-24,UTRGV,56,Seattle U,84
5213,2024,2024-02-24,Princeton,68,Dartmouth,56
5214,2024,2024-02-24,Prairie View,59,Ark.-Pine Bluff,72
5215,2024,2024-02-24,Penn,70,Harvard,74
5216,2024,2024-02-24,Bryant,48,Vermont,65
5217,2024,2024-02-24,Queens (NC),81,FGCU,90
5218,2024,2024-02-24,Oregon,64,California,69
5219,2024,2024-02-24,Elon,64,Hofstra,87
5220,2024,2024-02-24,Texas Southern,73,Mississippi Val.,52
5221,2024,2024-02-24,Louisiana,71,Southern Miss.,82
5222,2024,2024-02-24,A&M-Corpus Christi,75,Lamar University,61
5223,2024,2024-02-24,Coastal Carolina,59,Old Dominion,75
5224,2024,2024-02-24,Boise St.,92,Wyoming,72
5225,2024,2024-02-24,Western Ky.,72,Middle Tenn.,74
5226,2024,2024-02-24,Florida St.,63,Clemson,74
5227,2024,2024-02-24,UIC,73,Indiana St.,88
5228,2024,2024-02-24,Washington St.,61,Arizona St.,73
5229,2024,2024-02-24,Colorado St.,60,UNLV,66
5230,2024,2024-02-24,Charlotte,67,Tulsa,69
5231,2024,2024-02-24,Illinois St.,45,Bradley,48
5232,2024,2024-02-24,Texas A&M,51,Tennessee,86
5233,2024,2024-02-24,Villanova,54,UConn,78
5234,2024,2024-02-24,Omaha,58,Kansas City,63
5235,2024,2024-02-24,Sacramento St.,66,Montana St.,63
5236,2024,2024-02-24,Eastern Wash.,85,Northern Colo.,76
5237,2024,2024-02-24,Weber St.,62,Idaho St.,80
5238,2024,2024-02-24,Mississippi St.,87,LSU,67
5239,2024,2024-02-24,Butler,64,Seton Hall,76
5240,2024,2024-02-24,Louisiana Tech,67,New Mexico St.,58
5241,2024,2024-02-24,Utah,65,Colorado,89
5242,2024,2024-02-24,Portland St.,73,Montana,82
5243,2024,2024-02-24,Sam Houston,65,UTEP,54
5244,2024,2024-02-24,CSUN,65,Cal St. Fullerton,60
5245,2024,2024-02-24,UC Davis,56,CSU Bakersfield,75
5246,2024,2024-02-24,UC Riverside,84,Cal Poly,78
5247,2024,2024-02-24,Southern California,62,UCLA,56
5248,2024,2024-02-24,Santa Clara,81,Gonzaga,94
5249,2024,2024-02-24,San Diego,62,Saint Mary's (CA),88
5250,2024,2024-02-24,LMU (CA),86,Pacific,63
5251,2024,2024-02-24,Pepperdine,68,San Francisco,92
5252,2024,2024-02-24,San Diego St.,73,Fresno St.,41
5253,2024,2024-02-25,Long Beach St.,65,Hawaii,73
5254,2024,2024-02-25,Rhode Island,61,La Salle,84
5255,2024,2024-02-25,Creighton,66,St. John's (NY),80
5256,2024,2024-02-25,SMU,68,South Fla.,79
5257,2024,2024-02-25,LIU,57,Wagner,72
5258,2024,2024-02-25,Maryland,63,Rutgers,46
5259,2024,2024-02-25,Iona,65,Mount St. Mary's,72
5260,2024,2024-02-25,Loyola Maryland,79,Boston U.,82
5261,2024,2024-02-25,Purdue,84,Michigan,76
5262,2024,2024-02-25,Cleveland St.,73,Robert Morris,71
5263,2024,2024-02-25,Quinnipiac,78,Rider,88
5264,2024,2024-02-25,Siena,64,Fairfield,88
5265,2024,2024-02-25,IUPUI,64,Northern Ky.,80
5266,2024,2024-02-25,Fla. Atlantic,74,Memphis,78
5267,2024,2024-02-25,Southern Ill.,65,Evansville,53
5268,2024,2024-02-25,Army West Point,41,Bucknell,54
5269,2024,2024-02-25,Holy Cross,66,Navy,76
5270,2024,2024-02-25,American,66,Colgate,64
5271,2024,2024-02-25,Youngstown St.,71,Green Bay,59
5272,2024,2024-02-25,Purdue Fort Wayne,88,Milwaukee,96
5273,2024,2024-02-25,Marist,60,Saint Peter's,69
5274,2024,2024-02-25,Wright St.,96,Oakland,75
5275,2024,2024-02-25,Saint Joseph's,69,VCU,73
5276,2024,2024-02-25,Temple,72,Wichita St.,66
5277,2024,2024-02-25,UAB,78,Tulane,67
5278,2024,2024-02-25,Ohio St.,60,Michigan St.,57
5279,2024,2024-02-25,Xavier,64,Marquette,88
5280,2024,2024-02-25,Minnesota,55,Nebraska,73
5281,2024,2024-02-26,Drexel,70,Delaware,60
5282,2024,2024-02-26,West Virginia,90,Kansas St.,94
5283,2024,2024-02-26,Miami (FL),71,North Carolina,75
5284,2024,2024-02-26,Norfolk St.,85,Morgan St.,82
5285,2024,2024-02-26,UIW,82,Nicholls,92
5286,2024,2024-02-26,Alabama St.,84,Bethune-Cookman,90
5287,2024,2024-02-26,Coppin St.,69,Howard,78
5288,2024,2024-02-26,Delaware St.,81,N.C. Central,93
5289,2024,2024-02-26,UMES,56,South Carolina St.,64
5290,2024,2024-02-26,A&M-Corpus Christi,91,Houston Christian,79
5291,2024,2024-02-26,McNeese,58,Lamar University,56
5292,2024,2024-02-26,Alabama A&M,58,Florida A&M,76
5293,2024,2024-02-26,UNCW,100,Campbell,105
5294,2024,2024-02-26,Texas Southern,77,Ark.-Pine Bluff,70
5295,2024,2024-02-26,Prairie View,51,Mississippi Val.,57
5296,2024,2024-02-26,Baylor,62,TCU,54
5297,2024,2024-02-27,Georgetown,47,Villanova,75
5298,2024,2024-02-27,Western Mich.,67,Eastern Mich.,70
5299,2024,2024-02-27,Buffalo,64,Kent St.,76
5300,2024,2024-02-27,Wisconsin,70,Indiana,74
5301,2024,2024-02-27,Loyola Chicago,64,St. Bonaventure,79
5302,2024,2024-02-27,Pittsburgh,62,Clemson,69
5303,2024,2024-02-27,Akron,67,Ohio,74
5304,2024,2024-02-27,George Mason,60,Fordham,61
5305,2024,2024-02-27,Virginia Tech,71,Syracuse,84
5306,2024,2024-02-27,Georgia,66,LSU,67
5307,2024,2024-02-27,Kentucky,91,Mississippi St.,89
5308,2024,2024-02-27,Cincinnati,59,Houston,67
5309,2024,2024-02-27,NIU,75,Toledo,72
5310,2024,2024-02-27,Miami (OH),66,Bowling Green,58
5311,2024,2024-02-27,Davidson,66,Dayton,80
5312,2024,2024-02-27,Ball St.,79,Central Mich.,71
5313,2024,2024-02-27,Massachusetts,69,George Washington,57
5314,2024,2024-02-27,ULM,55,Texas St.,73
5315,2024,2024-02-27,Valparaiso,54,UNI,68
5316,2024,2024-02-27,BYU,76,Kansas,68
5317,2024,2024-02-27,SIUE,79,Eastern Ill.,84
5318,2024,2024-02-27,Vanderbilt,85,Arkansas,82
5319,2024,2024-02-27,Boise St.,79,Air Force,48
5320,2024,2024-02-27,UNLV,75,Wyoming,69
5321,2024,2024-02-27,Texas,81,Texas Tech,69
5322,2024,2024-02-27,Wake Forest,65,Notre Dame,70
5323,2024,2024-02-27,NC State,83,Florida St.,90
5324,2024,2024-02-27,Penn St.,81,Iowa,90
5325,2024,2024-02-27,Utah St.,77,Fresno St.,73
5326,2024,2024-02-27,Nevada,77,Colorado St.,74
5327,2024,2024-02-27,San Jose St.,64,San Diego St.,72
5328,2024,2024-02-28,American,73,Army West Point,51
5329,2024,2024-02-28,Boston U.,64,Lehigh,62
5330,2024,2024-02-28,Rhode Island,67,VCU,88
5331,2024,2024-02-28,Missouri,74,Florida,83
5332,2024,2024-02-28,Detroit Mercy,55,Youngstown St.,69
5333,2024,2024-02-28,Old Dominion,64,App State,89
5334,2024,2024-02-28,Louisville,59,Duke,84
5335,2024,2024-02-28,Green Bay,69,Cleveland St.,61
5336,2024,2024-02-28,ETSU,81,The Citadel,63
5337,2024,2024-02-28,Marshall,73,Ga. Southern,87
5338,2024,2024-02-28,Furman,77,Western Caro.,85
5339,2024,2024-02-28,DePaul,58,Xavier,91
5340,2024,2024-02-28,Northern Ky.,70,Robert Morris,60
5341,2024,2024-02-28,Bucknell,68,Loyola Maryland,46
5342,2024,2024-02-28,Mercer,75,Chattanooga,84
5343,2024,2024-02-28,VMI,58,UNC Greensboro,100
5344,2024,2024-02-28,Northwestern,68,Maryland,61
5345,2024,2024-02-28,Stetson,86,Jacksonville,73
5346,2024,2024-02-28,Purdue Fort Wayne,79,Wright St.,77
5347,2024,2024-02-28,Lafayette,58,Navy,62
5348,2024,2024-02-28,James Madison,84,Georgia St.,78
5349,2024,2024-02-28,Samford,69,Wofford,91
5350,2024,2024-02-28,Winthrop,96,High Point,100
5351,2024,2024-02-28,La Salle,63,Duquesne,75
5352,2024,2024-02-28,North Texas,80,Tulane,76
5353,2024,2024-02-28,Auburn,84,Tennessee,92
5354,2024,2024-02-28,Colgate,77,Holy Cross,58
5355,2024,2024-02-28,Presbyterian,72,USC Upstate,74
5356,2024,2024-02-28,Radford,57,Charleston So.,58
5357,2024,2024-02-28,Providence,69,Marquette,91
5358,2024,2024-02-28,Milwaukee,75,IUPUI,70
5359,2024,2024-02-28,FGCU,79,North Florida,60
5360,2024,2024-02-28,Arkansas St.,71,Coastal Carolina,60
5361,2024,2024-02-28,Eastern Ky.,79,Austin Peay,83
5362,2024,2024-02-28,Tulsa,73,UTSA,89
5363,2024,2024-02-28,Bellarmine,74,Lipscomb,90
5364,2024,2024-02-28,Oklahoma,45,Iowa St.,58
5365,2024,2024-02-28,UCF,77,Oklahoma St.,71
5366,2024,2024-02-28,Louisiana Tech,90,Western Ky.,84
5367,2024,2024-02-28,Southern Miss.,70,South Alabama,73
5368,2024,2024-02-28,Troy,87,Louisiana,73
5369,2024,2024-02-28,Southern Ill.,67,Bradley,86
5370,2024,2024-02-28,Richmond,80,Saint Louis,64
5371,2024,2024-02-28,Temple,65,Rice,43
5372,2024,2024-02-28,Wichita St.,74,UAB,66
5373,2024,2024-02-28,Belmont,83,Murray St.,61
5374,2024,2024-02-28,Missouri St.,74,Illinois St.,75
5375,2024,2024-02-28,Indiana St.,85,Evansville,67
5376,2024,2024-02-28,Drake,107,UIC,105
5377,2024,2024-02-28,California,78,Colorado,88
5378,2024,2024-02-28,St. John's (NY),82,Butler,59
5379,2024,2024-02-28,South Carolina,70,Texas A&M,68
5380,2024,2024-02-28,Seton Hall,64,Creighton,85
5381,2024,2024-02-28,Alabama,103,Ole Miss,88
5382,2024,2024-02-28,Virginia,72,Boston College,68
5383,2024,2024-02-28,Minnesota,97,Illinois,105
5384,2024,2024-02-28,Arizona,85,Arizona St.,67
5385,2024,2024-02-28,Oregon St.,71,Oregon,78
5386,2024,2024-02-29,Maine,74,Binghamton,76
5387,2024,2024-02-29,Bryant,67,UMass Lowell,89
5388,2024,2024-02-29,Nebraska,69,Ohio St.,78
5389,2024,2024-02-29,UTEP,72,Jacksonville St.,65
5390,2024,2024-02-29,Towson,84,N.C. A&T,58
5391,2024,2024-02-29,Northeastern,67,Delaware,73
5392,2024,2024-02-29,Merrimack,74,FDU,55
5393,2024,2024-02-29,Hofstra,69,UNCW,58
5394,2024,2024-02-29,Monmouth,56,Hampton,64
5395,2024,2024-02-29,Stony Brook,86,Drexel,90
5396,2024,2024-02-29,Wagner,56,Le Moyne,70
5397,2024,2024-02-29,New Hampshire,67,UAlbany,91
5398,2024,2024-02-29,UMBC,79,NJIT,60
5399,2024,2024-02-29,Memphis,82,East Carolina,58
5400,2024,2024-02-29,William & Mary,71,Elon,76
5401,2024,2024-02-29,Campbell,73,Col. of Charleston,96
5402,2024,2024-02-29,LIU,64,Central Conn. St.,78
5403,2024,2024-02-29,Sacred Heart,79,Stonehill,51
5404,2024,2024-02-29,Longwood,69,Gardner-Webb,72
5405,2024,2024-02-29,Southeast Mo. St.,50,Morehead St.,72
5406,2024,2024-02-29,Omaha,61,St. Thomas (MN),88
5407,2024,2024-02-29,South Dakota St.,72,North Dakota,62
5408,2024,2024-02-29,North Dakota St.,68,South Dakota,88
5409,2024,2024-02-29,Lindenwood,67,Southern Ind.,63
5410,2024,2024-02-29,Tennessee Tech,69,UT Martin,80
5411,2024,2024-02-29,Abilene Christian,77,Southern Utah,68
5412,2024,2024-02-29,Eastern Ill.,66,Western Ill.,70
5413,2024,2024-02-29,Michigan,52,Rutgers,82
5414,2024,2024-02-29,Stanford,68,Utah,90
5415,2024,2024-02-29,UTRGV,43,Grand Canyon,72
5416,2024,2024-02-29,Tennessee St.,60,Little Rock,85
5417,2024,2024-02-29,Tarleton St.,85,Utah Tech,74
5418,2024,2024-02-29,New Mexico St.,58,Liberty,83
5419,2024,2024-02-29,Kansas City,84,Denver,69
5420,2024,2024-02-29,Northern Ariz.,92,Idaho St.,88
5421,2024,2024-02-29,Montana St.,62,Idaho,48
5422,2024,2024-02-29,Northern Colo.,81,Weber St.,85
5423,2024,2024-02-29,Montana,79,Eastern Wash.,89
5424,2024,2024-02-29,Santa Clara,75,Portland,80
5425,2024,2024-02-29,Hawaii,63,UC Davis,75
5426,2024,2024-02-29,Cal St. Fullerton,76,Long Beach St.,71
5427,2024,2024-02-29,UC Irvine,89,CSUN,64
5428,2024,2024-02-29,UT Arlington,82,Seattle U,62
5429,2024,2024-02-29,SFA,62,California Baptist,60
5430,2024,2024-02-29,UC San Diego,57,CSU Bakersfield,70
5431,2024,2024-02-29,Cal Poly,75,UC Santa Barbara,83
5432,2024,2024-02-29,San Diego,62,LMU (CA),96
5433,2024,2024-02-29,UCLA,77,Washington,94
5434,2024,2024-02-29,Southern California,72,Washington St.,75
5435,2024,2024-02-29,Saint Mary's (CA),83,Pepperdine,57
5436,2024,2024-02-29,Gonzaga,86,San Francisco,68
5437,2024,2024-03-01,Bowling Green,59,Ohio,66
5438,2024,2024-03-01,Arkansas St.,57,App State,80
5439,2024,2024-03-01,FGCU,59,Jacksonville,57
5440,2024,2024-03-01,Rider,71,Niagara,61
5441,2024,2024-03-01,Dartmouth,56,Yale,80
5442,2024,2024-03-01,Fairfield,55,Marist,58
5443,2024,2024-03-01,Old Dominion,75,Ga. Southern,92
5444,2024,2024-03-01,Harvard,68,Brown,71
5445,2024,2024-03-01,Quinnipiac,82,Iona,64
5446,2024,2024-03-01,Stetson,59,North Florida,78
5447,2024,2024-03-01,Mount St. Mary's,56,Canisius,61
5448,2024,2024-03-01,Marshall,79,Georgia St.,82
5449,2024,2024-03-01,Kennesaw St.,82,Queens (NC),91
5450,2024,2024-03-01,Manhattan,70,Siena,68
5451,2024,2024-03-01,North Ala.,82,Central Ark.,78
5452,2024,2024-03-01,James Madison,86,Coastal Carolina,76
5453,2024,2024-03-01,Bellarmine,87,Austin Peay,90
5454,2024,2024-03-01,Cornell,87,Penn,81
5455,2024,2024-03-01,ULM,69,South Alabama,80
5456,2024,2024-03-01,Eastern Ky.,67,Lipscomb,81
5457,2024,2024-03-01,Columbia,70,Princeton,84
5458,2024,2024-03-01,Troy,79,Texas St.,82
5459,2024,2024-03-01,Southern Miss.,61,Louisiana,77
5460,2024,2024-03-01,Dayton,72,Loyola Chicago,77
5461,2024,2024-03-01,Fresno St.,66,Nevada,74
5462,2024,2024-03-01,Air Force,60,Utah St.,72
5463,2024,2024-03-02,Florida,76,South Carolina,82
5464,2024,2024-03-02,Florida St.,76,Georgia Tech,85
5465,2024,2024-03-02,Villanova,71,Providence,60
5466,2024,2024-03-02,Tulane,73,Fla. Atlantic,79
5467,2024,2024-03-02,Butler,82,DePaul,63
5468,2024,2024-03-02,Colgate,63,Lehigh,60
5469,2024,2024-03-02,Holy Cross,84,Boston U.,94
5470,2024,2024-03-02,Fordham,69,Saint Joseph's,82
5471,2024,2024-03-02,Tulsa,72,Temple,67
5472,2024,2024-03-02,Kansas,74,Baylor,82
5473,2024,2024-03-02,Miami (OH),52,Eastern Mich.,37
5474,2024,2024-03-02,Monmouth,85,Elon,70
5475,2024,2024-03-02,Wofford,74,VMI,62
5476,2024,2024-03-02,Stonehill,67,Central Conn. St.,79
5477,2024,2024-03-02,Illinois,91,Wisconsin,83
5478,2024,2024-03-02,Arkansas,102,Kentucky,111
5479,2024,2024-03-02,UNC Asheville,71,Radford,62
5480,2024,2024-03-02,Towson,64,UNCW,75
5481,2024,2024-03-02,Navy,71,American,65
5482,2024,2024-03-02,Hampton,73,William & Mary,85
5483,2024,2024-03-02,Merrimack,85,Sacred Heart,89
5484,2024,2024-03-02,Toledo,85,Buffalo,79
5485,2024,2024-03-02,Charleston So.,65,Presbyterian,72
5486,2024,2024-03-02,New Hampshire,74,Binghamton,87
5487,2024,2024-03-02,Oregon,83,Arizona,103
5488,2024,2024-03-02,Western Caro.,82,Chattanooga,63
5489,2024,2024-03-02,Mercer,82,Furman,75
5490,2024,2024-03-02,Oklahoma St.,65,Texas,81
5491,2024,2024-03-02,South Dakota,66,North Dakota,95
5492,2024,2024-03-02,Gardner-Webb,65,Winthrop,64
5493,2024,2024-03-02,Western Mich.,78,Ball St.,76
5494,2024,2024-03-02,Duquesne,59,George Mason,51
5495,2024,2024-03-02,George Washington,66,La Salle,72
5496,2024,2024-03-02,Hofstra,76,Col. of Charleston,87
5497,2024,2024-03-02,South Dakota St.,78,North Dakota St.,61
5498,2024,2024-03-02,Massachusetts,69,Davidson,67
5499,2024,2024-03-02,Marquette,75,Creighton,89
5500,2024,2024-03-02,The Citadel,80,Samford,92
5501,2024,2024-03-02,UMass Lowell,62,Vermont,74
5502,2024,2024-03-02,UTSA,77,SMU,73
5503,2024,2024-03-02,Penn St.,70,Minnesota,75
5504,2024,2024-03-02,Bethune-Cookman,67,Southern U.,61
5505,2024,2024-03-02,LSU,75,Vanderbilt,61
5506,2024,2024-03-02,Lindenwood,49,Morehead St.,67
5507,2024,2024-03-02,Central Mich.,73,Kent St.,79
5508,2024,2024-03-02,Le Moyne,74,Saint Francis (PA),58
5509,2024,2024-03-02,Norfolk St.,71,Delaware St.,85
5510,2024,2024-03-02,Northeastern,59,Drexel,73
5511,2024,2024-03-02,Southern California,82,Washington,75
5512,2024,2024-03-02,South Fla.,76,Charlotte,61
5513,2024,2024-03-02,Iowa St.,60,UCF,52
5514,2024,2024-03-02,Howard,70,UMES,66
5515,2024,2024-03-02,UNC Greensboro,65,ETSU,66
5516,2024,2024-03-02,N.C. Central,83,Coppin St.,58
5517,2024,2024-03-02,NC State,70,North Carolina,79
5518,2024,2024-03-02,UT Arlington,78,Utah Valley,65
5519,2024,2024-03-02,Tennessee Tech,43,Little Rock,81
5520,2024,2024-03-02,Lamar University,82,Northwestern St.,77
5521,2024,2024-03-02,Mississippi St.,63,Auburn,78
5522,2024,2024-03-02,Saint Louis,94,Rhode Island,91
5523,2024,2024-03-02,N.C. A&T,62,Campbell,64
5524,2024,2024-03-02,NJIT,82,Bryant,101
5525,2024,2024-03-02,Wyoming,62,Colorado St.,70
5526,2024,2024-03-02,Maine,74,UAlbany,71
5527,2024,2024-03-02,Northern Ariz.,58,Weber St.,85
5528,2024,2024-03-02,Delaware,56,Stony Brook,79
5529,2024,2024-03-02,Tex. A&M-Commerce,98,Houston Christian,85
5530,2024,2024-03-02,South Carolina St.,72,Morgan St.,61
5531,2024,2024-03-02,FDU,57,Wagner,54
5532,2024,2024-03-02,SIUE,65,Western Ill.,76
5533,2024,2024-03-02,Tennessee St.,87,UT Martin,96
5534,2024,2024-03-02,Southeastern La.,68,A&M-Corpus Christi,80
5535,2024,2024-03-02,High Point,72,Longwood,74
5536,2024,2024-03-02,Nicholls,62,McNeese,83
5537,2024,2024-03-02,Florida A&M,68,Grambling,75
5538,2024,2024-03-02,Army West Point,68,Loyola Maryland,69
5539,2024,2024-03-02,Alabama St.,53,Alabama A&M,58
5540,2024,2024-03-02,Portland St.,61,Sacramento St.,73
5541,2024,2024-03-02,Montana,80,Idaho,57
5542,2024,2024-03-02,New Mexico St.,66,Jacksonville St.,64
5543,2024,2024-03-02,Montana St.,104,Eastern Wash.,108
5544,2024,2024-03-02,Iowa,87,Northwestern,80
5545,2024,2024-03-02,Wake Forest,76,Virginia Tech,87
5546,2024,2024-03-02,Texas A&M,70,Georgia,56
5547,2024,2024-03-02,Green Bay,69,Milwaukee,90
5548,2024,2024-03-02,Detroit Mercy,70,Oakland,75
5549,2024,2024-03-02,Virginia,48,Duke,73
5550,2024,2024-03-02,Pittsburgh,90,Boston College,65
5551,2024,2024-03-02,Texas Tech,81,West Virginia,70
5552,2024,2024-03-02,Western Ky.,83,FIU,85
5553,2024,2024-03-02,IUPUI,66,Cleveland St.,75
5554,2024,2024-03-02,Jackson St.,70,Texas Southern,80
5555,2024,2024-03-02,Dartmouth,67,Brown,89
5556,2024,2024-03-02,New Orleans,87,UIW,80
5557,2024,2024-03-02,VCU,76,Richmond,79
5558,2024,2024-03-02,NIU,73,Akron,80
5559,2024,2024-03-02,Mississippi Val.,69,Ark.-Pine Bluff,78
5560,2024,2024-03-02,Alcorn,73,Prairie View,65
5561,2024,2024-03-02,UCLA,65,Washington St.,77
5562,2024,2024-03-02,Northern Ky.,88,Wright St.,94
5563,2024,2024-03-02,Robert Morris,65,Purdue Fort Wayne,83
5564,2024,2024-03-02,Harvard,60,Yale,80
5565,2024,2024-03-02,Kansas St.,72,Cincinnati,74
5566,2024,2024-03-02,Columbia,72,Penn,84
5567,2024,2024-03-02,Lafayette,50,Bucknell,60
5568,2024,2024-03-02,Rice,66,Wichita St.,87
5569,2024,2024-03-02,San Francisco,62,Santa Clara,69
5570,2024,2024-03-02,Cornell,77,Princeton,79
5571,2024,2024-03-02,UTEP,67,Liberty,51
5572,2024,2024-03-02,Xavier,98,Georgetown,93
5573,2024,2024-03-02,Clemson,62,Notre Dame,69
5574,2024,2024-03-02,UTRGV,52,California Baptist,88
5575,2024,2024-03-02,Syracuse,82,Louisville,76
5576,2024,2024-03-02,Houston,87,Oklahoma,85
5577,2024,2024-03-02,Northern Colo.,81,Idaho St.,79
5578,2024,2024-03-02,Hawaii,76,UC Riverside,73
5579,2024,2024-03-02,Denver,58,St. Thomas (MN),83
5580,2024,2024-03-02,UC San Diego,79,CSUN,69
5581,2024,2024-03-02,New Mexico,79,Boise St.,89
5582,2024,2024-03-02,LMU (CA),60,Portland,70
5583,2024,2024-03-02,Tennessee,81,Alabama,74
5584,2024,2024-03-02,Michigan St.,74,Purdue,80
5585,2024,2024-03-02,Middle Tenn.,64,Sam Houston,81
5586,2024,2024-03-02,Tarleton St.,88,Southern Utah,83
5587,2024,2024-03-02,Southeast Mo. St.,70,Southern Ind.,66
5588,2024,2024-03-02,Ole Miss,84,Missouri,78
5589,2024,2024-03-02,California,59,Utah,88
5590,2024,2024-03-02,UC Santa Barbara,70,Cal St. Fullerton,79
5591,2024,2024-03-02,Abilene Christian,86,Utah Tech,79
5592,2024,2024-03-02,TCU,75,BYU,87
5593,2024,2024-03-02,San Jose St.,50,UNLV,68
5594,2024,2024-03-02,Pacific,69,San Diego,81
5595,2024,2024-03-02,SFA,58,Grand Canyon,80
5596,2024,2024-03-02,Gonzaga,70,Saint Mary's (CA),57
5597,2024,2024-03-02,Long Beach St.,61,UC Irvine,82
5598,2024,2024-03-02,CSU Bakersfield,68,Cal Poly,56
5599,2024,2024-03-03,Seton Hall,61,UConn,91
5600,2024,2024-03-03,Rider,65,Canisius,61
5601,2024,2024-03-03,Iona,71,Marist,64
5602,2024,2024-03-03,Mount St. Mary's,91,Niagara,72
5603,2024,2024-03-03,Manhattan,57,Saint Peter's,89
5604,2024,2024-03-03,Siena,57,Quinnipiac,71
5605,2024,2024-03-03,UIC,59,Missouri St.,69
5606,2024,2024-03-03,Illinois St.,72,Valparaiso,75
5607,2024,2024-03-03,UNI,82,Southern Ill.,70
5608,2024,2024-03-03,Indiana,83,Maryland,78
5609,2024,2024-03-03,Kansas City,71,Oral Roberts,54
5610,2024,2024-03-03,East Carolina,69,North Texas,84
5611,2024,2024-03-03,Bradley,66,Drake,74
5612,2024,2024-03-03,Murray St.,77,Indiana St.,89
5613,2024,2024-03-03,Michigan,61,Ohio St.,84
5614,2024,2024-03-03,Evansville,66,Belmont,83
5615,2024,2024-03-03,UAB,87,Memphis,106
5616,2024,2024-03-03,Rutgers,56,Nebraska,67
5617,2024,2024-03-03,Stanford,71,Colorado,81
5618,2024,2024-03-04,Jacksonville,92,Kennesaw St.,86
5619,2024,2024-03-04,Queens (NC),69,FGCU,63
5620,2024,2024-03-04,Duke,79,NC State,64
5621,2024,2024-03-04,Southeastern La.,73,UIW,56
5622,2024,2024-03-04,Nicholls,68,Northwestern St.,62
5623,2024,2024-03-04,South Carolina St.,61,Coppin St.,58
5624,2024,2024-03-04,UMES,50,Norfolk St.,69
5625,2024,2024-03-04,Delaware St.,66,Howard,85
5626,2024,2024-03-04,N.C. Central,79,Morgan St.,88
5627,2024,2024-03-04,Houston Christian,69,McNeese,87
5628,2024,2024-03-04,New Orleans,60,A&M-Corpus Christi,73
5629,2024,2024-03-04,Northern Colo.,82,Northern Ariz.,74
5630,2024,2024-03-04,Lamar University,70,Tex. A&M-Commerce,53
5631,2024,2024-03-04,Alcorn,82,Texas Southern,79
5632,2024,2024-03-04,Jackson St.,79,Prairie View,74
5633,2024,2024-03-04,Bethune-Cookman,60,Grambling,69
5634,2024,2024-03-04,Florida A&M,44,Southern U.,58
5635,2024,2024-03-04,Weber St.,64,Montana St.,76
5636,2024,2024-03-04,Eastern Wash.,91,Sacramento St.,88
